Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitude,Unnamed: 8,Latitude,Distrito,Tipo de Municipio,Area Metropolitana
68,68092,68092000,SANTANDER,BETULIA,BETULIA,CABECERA MUNICIPAL (CM),-73.2836713462,,6.89952350256,,MUNICIPIO,
68,68092,68092008,SANTANDER,BETULIA,TIENDA NUEVA,CASERÍO (CAS),-73.435745879,,7.11552720303,,MUNICIPIO,
68,68092,68092010,SANTANDER,BETULIA,LA PLAYA,CASERÍO (CAS),-73.4258237772,,7.11050810494,,MUNICIPIO,
68,68092,68092012,SANTANDER,BETULIA,EL PEAJE,CASERÍO (CAS),-73.4429912531,,7.11750853238,,MUNICIPIO,
68,68101,68101000,SANTANDER,BOLÍVAR,BOLÍVAR,CABECERA MUNICIPAL (CM),-73.7713434117,,5.98895175043,,MUNICIPIO,
68,68101,68101002,SANTANDER,BOLÍVAR,BERBEO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7516341516,,6.07452421457,,MUNICIPIO,
68,68101,68101007,SANTANDER,BOLÍVAR,FLÓREZ,CENTRO POBLADO (CP),-73.762069066,,6.16127959197,,MUNICIPIO,
68,68101,68101010,SANTANDER,BOLÍVAR,SANTA ROSA,CASERÍO (CAS),-73.8383515289,,6.15607880006,,MUNICIPIO,
68,68101,68101012,SANTANDER,BOLÍVAR,TRAPAL,CASERÍO (CAS),-73.8393717313,,5.98924809435,,MUNICIPIO,
68,68101,68101014,SANTANDER,BOLÍVAR,LA HERMOSURA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.792407299,,6.118752869,,MUNICIPIO,
68,68101,68101015,SANTANDER,BOLÍVAR,LA MELONA,CASERÍO (CAS),-73.7879238075,,6.18987674975,,MUNICIPIO,
68,68101,68101016,SANTANDER,BOLÍVAR,GALLEGOS,CASERÍO (CAS),-73.8111701093,,6.18106198099,,MUNICIPIO,
68,68101,68101025,SANTANDER,BOLÍVAR,SAN MARCOS,CENTRO POBLADO (CP),-73.9146014835,,6.15323853579,,MUNICIPIO,
68,68121,68121000,SANTANDER,CABRERA,CABRERA,CABECERA MUNICIPAL (CM),-73.2465030679,,6.59226462461,,MUNICIPIO,
68,68132,68132000,SANTANDER,CALIFORNIA,CALIFORNIA,CABECERA MUNICIPAL (CM),-72.9463686609,,7.34788166378,,MUNICIPIO,
68,68132,68132002,SANTANDER,CALIFORNIA,LA BAJA,CENTRO POBLADO (CP),-72.9163296873,,7.36854713021,,MUNICIPIO,
68,68147,68147000,SANTANDER,CAPITANEJO,CAPITANEJO,CABECERA MUNICIPAL (CM),-72.6954661576,,6.52741643996,,MUNICIPIO,
68,68152,68152000,SANTANDER,CARCASÍ,CARCASÍ,CABECERA MUNICIPAL (CM),-72.627083427,,6.6287276598,,MUNICIPIO,
68,68152,68152001,SANTANDER,CARCASÍ,EL TOBAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-72.590133541,,6.65283075574,,MUNICIPIO,
68,68160,68160000,SANTANDER,CEPITÁ,CEPITÁ,CABECERA MUNICIPAL (CM),-72.9735370615,,6.75351236838,,MUNICIPIO,
68,68162,68162000,SANTANDER,CERRITO,CERRITO,CABECERA MUNICIPAL (CM),-72.6950486627,,6.84027556538,,MUNICIPIO,
68,68162,68162007,SANTANDER,CERRITO,SERVITÁ,CENTRO POBLADO (CP),-72.6984342543,,6.81906093979,,MUNICIPIO,
68,68167,68167000,SANTANDER,CHARALÁ,CHARALÁ,CABECERA MUNICIPAL (CM),-73.1468716584,,6.28434433944,,MUNICIPIO,
68,68167,68167003,SANTANDER,CHARALÁ,RIACHUELO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.087439682,,6.30254793214,,MUNICIPIO,
68,68167,68167005,SANTANDER,CHARALÁ,VIROLÍN,CENTRO POBLADO (CP),-73.1969736141,,6.10611860362,,MUNICIPIO,
68,68169,68169000,SANTANDER,CHARTA,CHARTA,CABECERA MUNICIPAL (CM),-72.9687942408,,7.28081908866,,MUNICIPIO,
68,68176,68176000,SANTANDER,CHIMA,CHIMA,CABECERA MUNICIPAL (CM),-73.3737319916,,6.34435038365,,MUNICIPIO,
68,68179,68179000,SANTANDER,CHIPATÁ,CHIPATÁ,CABECERA MUNICIPAL (CM),-73.6371138841,,6.06252035758,,MUNICIPIO,
68,68179,68179010,SANTANDER,CHIPATÁ,PUENTE GRANDE,CASERÍO (CAS),-73.6242025867,,6.11446873184,,MUNICIPIO,
68,68190,68190000,SANTANDER,CIMITARRA,CIMITARRA,CABECERA MUNICIPAL (CM),-73.9525715248,,6.32063022524,,MUNICIPIO,
68,68190,68190002,SANTANDER,CIMITARRA,PUERTO ARAUJO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.1012092548,,6.51901997983,,MUNICIPIO,
68,68190,68190003,SANTANDER,CIMITARRA,PUERTO OLAYA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.396292265,,6.48257822797,,MUNICIPIO,
68,68190,68190004,SANTANDER,CIMITARRA,ZAMBITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.5000606908,,6.27412973276,,MUNICIPIO,
68,68190,68190005,SANTANDER,CIMITARRA,DOS HERMANOS,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.3397353172,,6.146439852,,MUNICIPIO,
68,68190,68190006,SANTANDER,CIMITARRA,SANTA ROSA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.0937268915,,6.29149097451,,MUNICIPIO,
68,68190,68190009,SANTANDER,CIMITARRA,LA VERDE,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.876402542,,6.40677394132,,MUNICIPIO,
68,68190,68190010,SANTANDER,CIMITARRA,GUAYABITO BAJO,CASERÍO (CAS),-73.9558536443,,6.41615157212,,MUNICIPIO,
68,68190,68190012,SANTANDER,CIMITARRA,CAMPO SECO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.2989398322,,6.26281956114,,MUNICIPIO,
68,68190,68190014,SANTANDER,CIMITARRA,SAN FERNANDO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.2655121736,,6.23907204082,,MUNICIPIO,
68,68190,68190018,SANTANDER,CIMITARRA,EL ATERRADO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.4007864545,,6.53049143458,,MUNICIPIO,
68,68190,68190019,SANTANDER,CIMITARRA,LA CARRILERA-KM 28,CASERÍO (CAS),-74.1782577033,,6.56485795887,,MUNICIPIO,
68,68190,68190021,SANTANDER,CIMITARRA,PALMAS DEL GUAYABITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.0576051403,,6.55085768203,,MUNICIPIO,
68,68190,68190022,SANTANDER,CIMITARRA,PRIMAVERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.36671122,,6.490912131,,MUNICIPIO,
68,68190,68190023,SANTANDER,CIMITARRA,SAN JUAN DE LA CARRETERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.2336833,,6.47308024673,,MUNICIPIO,
68,68190,68190024,SANTANDER,CIMITARRA,SAN PEDRO DE LA PAZ,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.4351844936,,6.33032628723,,MUNICIPIO,
68,68190,68190025,SANTANDER,CIMITARRA,CAMPO PADILLA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.334011363,,6.193620602,,MUNICIPIO,
68,68190,68190028,SANTANDER,CIMITARRA,CASCAJERO,CASERÍO (CAS),-73.9378071697,,6.30004234446,,MUNICIPIO,
68,68190,68190030,SANTANDER,CIMITARRA,LA TRAVIATA,CASERÍO (CAS),-74.2648377768,,6.40851155211,,MUNICIPIO,
68,68190,68190032,SANTANDER,CIMITARRA,LA YE DE LA TORRE,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.3010800468,,6.36581786078,,MUNICIPIO,
68,68207,68207000,SANTANDER,CONCEPCIÓN,CONCEPCIÓN,CABECERA MUNICIPAL (CM),-72.694595635,,6.7688364311600004,,MUNICIPIO,
68,68209,68209000,SANTANDER,CONFINES,CONFINES,CABECERA MUNICIPAL (CM),-73.2405558524,,6.35733168284,,MUNICIPIO,
68,68211,68211000,SANTANDER,CONTRATACIÓN,CONTRATACIÓN,CABECERA MUNICIPAL (CM),-73.4744250645,,6.29055860254,,MUNICIPIO,
68,68211,68211001,SANTANDER,CONTRATACIÓN,SAN PABLO,CENTRO POBLADO (CP),-73.5723840761,,6.30432177457,,MUNICIPIO,
68,68217,68217000,SANTANDER,COROMORO,COROMORO,CABECERA MUNICIPAL (CM),-73.0408156038,,6.29499521987,,MUNICIPIO,
68,68217,68217001,SANTANDER,COROMORO,CINCELADA,CENTRO POBLADO (CP),-73.0781960364,,6.23929255141,,MUNICIPIO,
68,68229,68229000,SANTANDER,CURITÍ,CURITÍ,CABECERA MUNICIPAL (CM),-73.0693896277,,6.6051082188,,MUNICIPIO,
68,68235,68235000,SANTANDER,EL CARMEN DE CHUCURÍ,EL CARMEN DE CHUCURÍ,CABECERA MUNICIPAL (CM),-73.511267745,,6.697907475,,MUNICIPIO,
68,68235,68235001,SANTANDER,EL CARMEN DE CHUCURÍ,ANGOSTURAS DE LOS ANDES,CASERÍO (CAS),-73.6423711751,,6.62212471813,,MUNICIPIO,
68,68235,68235004,SANTANDER,EL CARMEN DE CHUCURÍ,EL CENTENARIO,CASERÍO (CAS),-73.5804268968,,6.69379279843,,MUNICIPIO,
68,68235,68235009,SANTANDER,EL CARMEN DE CHUCURÍ,SANTO DOMINGO DEL RAMO,CASERÍO (CAS),-73.6628556822,,6.58187175163,,MUNICIPIO,
68,68235,68235017,SANTANDER,EL CARMEN DE CHUCURÍ,LA EXPLANACIÓN,CASERÍO (CAS),-73.6795603295,,6.64437784042,,MUNICIPIO,
68,68235,68235022,SANTANDER,EL CARMEN DE CHUCURÍ,EL 27,CASERÍO (CAS),-73.6040014677,,6.78395370003,,MUNICIPIO,
68,68245,68245000,SANTANDER,EL GUACAMAYO,EL GUACAMAYO,CABECERA MUNICIPAL (CM),-73.496894218,,6.24512015463,,MUNICIPIO,
68,68245,68245003,SANTANDER,EL GUACAMAYO,SANTA RITA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6000091542,,6.28876489222,,MUNICIPIO,
68,68250,68250000,SANTANDER,EL PEÑÓN,EL PEÑÓN,CABECERA MUNICIPAL (CM),-73.8156489155,,6.05505062658,,MUNICIPIO,
68,68250,68250002,SANTANDER,EL PEÑÓN,CRUCES,CENTRO POBLADO (CP),-73.8411828801,,6.07792913154,,MUNICIPIO,
68,68250,68250003,SANTANDER,EL PEÑÓN,OTOVAL - RÍO BLANCO,CENTRO POBLADO (CP),-73.9010716041,,6.09441631247,,MUNICIPIO,
68,68250,68250006,SANTANDER,EL PEÑÓN,EL GODO,CENTRO POBLADO (CP),-73.8685419348,,6.13056354776,,MUNICIPIO,
68,68250,68250007,SANTANDER,EL PEÑÓN,GIRÓN,CENTRO POBLADO (CP),-73.9288571661,,6.12689446676,,MUNICIPIO,
68,68250,68250009,SANTANDER,EL PEÑÓN,SAN FRANCISCO,CENTRO POBLADO (CP),-73.9197561766,,6.10086014582,,MUNICIPIO,
68,68255,68255000,SANTANDER,EL PLAYÓN,EL PLAYÓN,CABECERA MUNICIPAL (CM),-73.2028762556,,7.47071669899,,MUNICIPIO,
68,68255,68255001,SANTANDER,EL PLAYÓN,BARRIO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2351933808,,7.57043335654,,MUNICIPIO,
68,68255,68255002,SANTANDER,EL PLAYÓN,BETANIA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.1627285208,,7.55743750425,,MUNICIPIO,
68,68255,68255007,SANTANDER,EL PLAYÓN,ESTACIÓN LAGUNA,CASERÍO (CAS),-73.2372753226,,7.58672405194,,MUNICIPIO,
68,68255,68255014,SANTANDER,EL PLAYÓN,SAN PEDRO DE TIGRA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.25674082,,7.47487486536,,MUNICIPIO,
68,68264,68264000,SANTANDER,ENCINO,ENCINO,CABECERA MUNICIPAL (CM),-73.0987358142,,6.13741450884,,MUNICIPIO,
68,68266,68266000,SANTANDER,ENCISO,ENCISO,CABECERA MUNICIPAL (CM),-72.6996509127,,6.66803370305,,MUNICIPIO,
68,68266,68266002,SANTANDER,ENCISO,PEÑA COLORADA,CENTRO POBLADO (CP),-72.7067643251,,6.64515336392,,MUNICIPIO,
68,68271,68271000,SANTANDER,FLORIÁN,FLORIÁN,CABECERA MUNICIPAL (CM),-73.9714235605,,5.80465898835,,MUNICIPIO,
68,68271,68271001,SANTANDER,FLORIÁN,LA VENTA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8784580483,,5.81003818925,,MUNICIPIO,
68,68271,68271003,SANTANDER,FLORIÁN,SAN ANTONIO DE LEONES,CASERÍO (CAS),-73.9307528841,,5.7879307093,,MUNICIPIO,
68,68276,68276000,SANTANDER,FLORIDABLANCA,FLORIDABLANCA,CABECERA MUNICIPAL (CM),-73.0990307075,,7.07236450273,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276011,SANTANDER,FLORIDABLANCA,EL MORTIÑO,CASERÍO (CAS),-73.0582836475,,7.121230521,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276012,SANTANDER,FLORIDABLANCA,MONTEARROYO CONDOMINIO,CASERÍO (CAS),-73.0704276611,,7.04817712335,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276013,SANTANDER,FLORIDABLANCA,RUITOQUE COUNTRY CLUB CONDOMINIO,CASERÍO (CAS),-73.0832584242,,7.0317530132,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276014,SANTANDER,FLORIDABLANCA,VALLE DE RUITOQUE,CASERÍO (CAS),-73.1199146869,,7.03679000458,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276016,SANTANDER,FLORIDABLANCA,VILLAS DE GUADALQUIVIR,CASERÍO (CAS),-73.0690924401,,7.06488180093,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276018,SANTANDER,FLORIDABLANCA,ALTOS DE ORIENTE,CENTRO POBLADO (CP),-73.072309412,,7.05081162,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276019,SANTANDER,FLORIDABLANCA,BELLAVISTA,CENTRO POBLADO (CP),-73.0832236492,,7.10799401026,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276020,SANTANDER,FLORIDABLANCA,KM 14,CENTRO POBLADO (CP),-73.0748200397,,7.11763508164,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276021,SANTANDER,FLORIDABLANCA,LA CIDRA,CENTRO POBLADO (CP),-73.0778374412,,7.05020828174,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276022,SANTANDER,FLORIDABLANCA,TRINITARIOS,CENTRO POBLADO (CP),-73.1113556755,,7.0441397045,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68276,68276023,SANTANDER,FLORIDABLANCA,CALATRAVA,CENTRO POBLADO (CP),-73.0722008691,,7.04117361107,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68296,68296000,SANTANDER,GALÁN,GALÁN,CABECERA MUNICIPAL (CM),-73.2877642173,,6.638415125,,MUNICIPIO,
68,68298,68298000,SANTANDER,GÁMBITA,GÁMBITA,CABECERA MUNICIPAL (CM),-73.3441797754,,5.94597839459,,MUNICIPIO,
68,68298,68298002,SANTANDER,GÁMBITA,LA PALMA,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.3848893522,,5.86726975598,,MUNICIPIO,
68,68307,68307000,SANTANDER,GIRÓN,GIRÓN,CABECERA MUNICIPAL (CM),-73.1667133582,,7.07052391696,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307002,SANTANDER,GIRÓN,BOCAS,CENTRO POBLADO (CP),-73.1596694114,,7.21356947496,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307003,SANTANDER,GIRÓN,MARTA,CENTRO POBLADO (CP),-73.4226618855,,7.11394733352,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307007,SANTANDER,GIRÓN,ACAPULCO,CENTRO POBLADO (CP),-73.1325422975,,7.0096616932,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307018,SANTANDER,GIRÓN,CHOCOITA,CENTRO POBLADO (CP),-73.1673046226,,6.98645749257,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307020,SANTANDER,GIRÓN,EL LAGUITO,CASERÍO (CAS),-73.1590615422,,7.04938288099,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307021,SANTANDER,GIRÓN,PUEBLITO VIEJO,CASERÍO (CAS),-73.14981314,,7.073501657,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68307,68307022,SANTANDER,GIRÓN,RIO DE ORO,CASERÍO (CAS),-73.1548454409,,7.14701085138,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68318,68318000,SANTANDER,GUACA,GUACA,CABECERA MUNICIPAL (CM),-72.8563231479,,6.87656058399,,MUNICIPIO,
68,68318,68318001,SANTANDER,GUACA,BARAYA,CENTRO POBLADO (CP),-72.8161912265,,6.97956448153,,MUNICIPIO,
68,68320,68320000,SANTANDER,GUADALUPE,GUADALUPE,CABECERA MUNICIPAL (CM),-73.4192939265,,6.24584325297,,MUNICIPIO,
68,68320,68320005,SANTANDER,GUADALUPE,EL TIRANO,CENTRO POBLADO (CP),-73.404036935,,6.214791991,,MUNICIPIO,
68,68322,68322000,SANTANDER,GUAPOTÁ,GUAPOTÁ,CABECERA MUNICIPAL (CM),-73.3206973026,,6.30858560635,,MUNICIPIO,
68,68324,68324000,SANTANDER,GUAVATÁ,GUAVATÁ,CABECERA MUNICIPAL (CM),-73.7008028162,,5.95413334223,,MUNICIPIO,
68,68327,68327000,SANTANDER,GÜEPSA,GÜEPSA,CABECERA MUNICIPAL (CM),-73.5748541849,,6.02517506342,,MUNICIPIO,
68,68344,68344000,SANTANDER,HATO,HATO,CABECERA MUNICIPAL (CM),-73.3082704431,,6.543874338,,MUNICIPIO,
68,68368,68368000,SANTANDER,JESÚS MARÍA,JESÚS MARÍA,CABECERA MUNICIPAL (CM),-73.7833343323,,5.87654384542,,MUNICIPIO,
68,68370,68370000,SANTANDER,JORDÁN,JORDÁN SUBE,CABECERA MUNICIPAL (CM),-73.0960393391,,6.73273201198,,MUNICIPIO,
68,68377,68377000,SANTANDER,LA BELLEZA,LA BELLEZA,CABECERA MUNICIPAL (CM),-73.9656247433,,5.85955359883,,MUNICIPIO,
68,68377,68377001,SANTANDER,LA BELLEZA,LA QUITAZ,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.0111309126,,5.93623315849,,MUNICIPIO,
68,68377,68377003,SANTANDER,LA BELLEZA,EL RUBÍ,CASERÍO (CAS),-74.0572096807,,5.88966653936,,MUNICIPIO,
68,68377,68377005,SANTANDER,LA BELLEZA,LOS VALLES,CASERÍO (CAS),-74.0761991037,,5.9028560441,,MUNICIPIO,
68,68377,68377006,SANTANDER,LA BELLEZA,EL LIBANO,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
68,68385,68385000,SANTANDER,LANDÁZURI,LANDÁZURI,CABECERA MUNICIPAL (CM),-73.8110930176,,6.21874730469,,MUNICIPIO,
68,68385,68385001,SANTANDER,LANDÁZURI,BAJO JORDÁN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.750824128,,6.215662066,,MUNICIPIO,
68,68385,68385005,SANTANDER,LANDÁZURI,PLAN DE ARMAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7523812652,,6.3745680771,,MUNICIPIO,
68,68385,68385006,SANTANDER,LANDÁZURI,SAN IGNACIO DEL OPÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.6850015586,,6.41286874487,,MUNICIPIO,
68,68385,68385007,SANTANDER,LANDÁZURI,MIRALINDO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7533940143,,6.31713584631,,MUNICIPIO,
68,68385,68385008,SANTANDER,LANDÁZURI,KILÓMETRO 15,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.8630618305,,6.25666156139,,MUNICIPIO,
68,68385,68385009,SANTANDER,LANDÁZURI,LA INDIA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.086344092,,6.19507486909,,MUNICIPIO,
68,68385,68385014,SANTANDER,LANDÁZURI,RÍO BLANCO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.7893121337,,6.46857469472,,MUNICIPIO,
68,68397,68397000,SANTANDER,LA PAZ,LA PAZ,CABECERA MUNICIPAL (CM),-73.5895994589,,6.17850468664,,MUNICIPIO,
68,68397,68397001,SANTANDER,LA PAZ,EL HATO,CASERÍO (CAS),-73.591123419,,6.11386236739,,MUNICIPIO,
68,68397,68397002,SANTANDER,LA PAZ,LA LOMA,CASERÍO (CAS),-73.606051733,,6.13280975,,MUNICIPIO,
68,68397,68397005,SANTANDER,LA PAZ,TROCHAL,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.678485579,,6.33007140332,,MUNICIPIO,
68,68406,68406000,SANTANDER,LEBRIJA,LEBRIJA,CABECERA MUNICIPAL (CM),-73.2195525933,,7.11335571687,,MUNICIPIO,
68,68406,68406003,SANTANDER,LEBRIJA,EL CONCHAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2627011408,,7.28237404423,,MUNICIPIO,
68,68406,68406009,SANTANDER,LEBRIJA,PORTUGAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2815490355,,7.15705937253,,MUNICIPIO,
68,68406,68406013,SANTANDER,LEBRIJA,URIBE URIBE,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
68,68406,68406014,SANTANDER,LEBRIJA,VANEGAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.2982507053,,7.35165189123,,MUNICIPIO,
68,68406,68406026,SANTANDER,LEBRIJA,CONDOMINIO VILLAS DE PALO NEGRO,CENTRO POBLADO (CP),-73.1862064774,,7.14057273726,,MUNICIPIO,
68,68418,68418000,SANTANDER,LOS SANTOS,LOS SANTOS,CABECERA MUNICIPAL (CM),-73.1026597725,,6.75517251979,,MUNICIPIO,
68,68418,68418006,SANTANDER,LOS SANTOS,MAJADAL ALTO,CENTRO POBLADO (CP),-73.0845906553,,6.84873692874,,MUNICIPIO,
68,68425,68425000,SANTANDER,MACARAVITA,MACARAVITA,CABECERA MUNICIPAL (CM),-72.5931111569,,6.50658059488,,MUNICIPIO,
68,68425,68425001,SANTANDER,MACARAVITA,BUENAVISTA,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
68,68425,68425002,SANTANDER,MACARAVITA,BURAGA,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
68,68425,68425003,SANTANDER,MACARAVITA,LA BRICHA,CABECERA INSPECCIÓN DE POLICÍA (IP),-72.5560953575,,6.51308775689,,MUNICIPIO,
68,68425,68425004,SANTANDER,MACARAVITA,LA HUERTA,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
68,68425,68425005,SANTANDER,MACARAVITA,ILARCUTA - TIENDA NUEVA,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
68,68425,68425006,SANTANDER,MACARAVITA,RASGÓN,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
68,68432,68432000,SANTANDER,MÁLAGA,MÁLAGA,CABECERA MUNICIPAL (CM),-72.7323808831,,6.70305452003,,MUNICIPIO,
68,68432,68432009,SANTANDER,MÁLAGA,ASODEMA,CENTRO POBLADO (CP),-72.7400941531,,6.70299022909,,MUNICIPIO,
68,68444,68444000,SANTANDER,MATANZA,MATANZA,CABECERA MUNICIPAL (CM),-73.0155652728,,7.32318040602,,MUNICIPIO,
68,68444,68444006,SANTANDER,MATANZA,SANTA CRUZ DE LA COLINA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.0946208102,,7.37167738775,,MUNICIPIO,
68,68464,68464000,SANTANDER,MOGOTES,MOGOTES,CABECERA MUNICIPAL (CM),-72.9698135047,,6.47521108164,,MUNICIPIO,
68,68464,68464002,SANTANDER,MOGOTES,PITIGUAO,CASERÍO (CAS),-72.9642344674,,6.58733544454,,MUNICIPIO,
68,68464,68464016,SANTANDER,MOGOTES,LOS CAUCHOS,CASERÍO (CAS),-72.9081790218,,6.58185458442,,MUNICIPIO,
68,68468,68468000,SANTANDER,MOLAGAVITA,MOLAGAVITA,CABECERA MUNICIPAL (CM),-72.8094754311,,6.6743545443,,MUNICIPIO,
68,68468,68468002,SANTANDER,MOLAGAVITA,EL JUNCO,CASERÍO (CAS),-72.802531264,,6.63934964541,,MUNICIPIO,
68,68498,68498000,SANTANDER,OCAMONTE,OCAMONTE,CABECERA MUNICIPAL (CM),-73.1225558791,,6.33999508462,,MUNICIPIO,
68,68500,68500000,SANTANDER,OIBA,OIBA,CABECERA MUNICIPAL (CM),-73.2997849665,,6.26517211387,,MUNICIPIO,
68,68500,68500006,SANTANDER,OIBA,PUENTE LLANO,CABECERA CORREGIMIENTO MUNICIPAL (C),-73.3318470313,,6.18053701302,,MUNICIPIO,
68,68502,68502000,SANTANDER,ONZAGA,ONZAGA,CABECERA MUNICIPAL (CM),-72.8167547282,,6.34409903428,,MUNICIPIO,
68,68502,68502001,SANTANDER,ONZAGA,PADUA,CABECERA CORREGIMIENTO MUNICIPAL (C),-72.7720294149,,6.46960812864,,MUNICIPIO,
68,68502,68502002,SANTANDER,ONZAGA,SUSA,CABECERA CORREGIMIENTO MUNICIPAL (C),-72.8322542813,,6.19680029214,,MUNICIPIO,
68,68502,68502004,SANTANDER,ONZAGA,EL CARMEN,CABECERA CORREGIMIENTO MUNICIPAL (C),-72.799208419,,6.48734884111,,MUNICIPIO,
68,68522,68522000,SANTANDER,PALMAR,PALMAR,CABECERA MUNICIPAL (CM),-73.2910906977,,6.53778291763,,MUNICIPIO,
68,68524,68524000,SANTANDER,PALMAS DEL SOCORRO,PALMAS DEL SOCORRO,CABECERA MUNICIPAL (CM),-73.287762166,,6.40613939878,,MUNICIPIO,
68,68533,68533000,SANTANDER,PÁRAMO,PÁRAMO,CABECERA MUNICIPAL (CM),-73.1703905871,,6.41659506947,,MUNICIPIO,
68,68547,68547000,SANTANDER,PIEDECUESTA,PIEDECUESTA,CABECERA MUNICIPAL (CM),-73.0545933904,,6.99735677431,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68547,68547003,SANTANDER,PIEDECUESTA,SEVILLA,CENTRO POBLADO (CP),-72.9968547961,,7.01582664366,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68547,68547007,SANTANDER,PIEDECUESTA,UMPALÁ,CENTRO POBLADO (CP),-72.9774384716,,6.84548729115,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68547,68547008,SANTANDER,PIEDECUESTA,PESCADERO,CENTRO POBLADO (CP),-73.001786915,,6.825571323,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
68,68547,68547010,SANTANDER,PIEDECUESTA,LA COLINA,CENTRO POBLADO (CP),-73.0966009136,,7.01792777092,,MUNICIPIO,AREA METROPOLITANA DE BUCARAMANGA
