Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault
4.191682,-74.567365,1639.0,20.005,23.60795409058375,71409.76195599214,2,45923.374487212765,10123.95736726266,15651.084588404336,2751.745919823269,68040.40943409095,44498.16641480421,214097.34424143625,48149.68337544992
4.191727,-74.567522,1283.5128,21.782436,26.032285276579685,71391.6677933247,2,45921.30497722293,10137.051033231142,15653.34905253212,2755.697761085332,68023.26137578522,44504.32086977315,214080.60164348144,48131.76133084322
4.1918,-74.567811,1283.5128,21.782436,25.639389416671097,71358.71365442476,2,45917.59881597569,10160.25658320914,15656.49613306224,2762.18184475929,67991.64023649809,44514.58193062728,214049.65778535185,48098.90939891584
4.176779,-74.573643,1250.0,21.95,26.348130624024986,71308.07507789692,2,46018.47003086243,9164.835452935064,13922.748492866313,1218.734369928174,67277.67403745757,42908.996311575145,213220.92176117905,47698.67033167902
4.176849,-74.573611,1250.0,21.95,31.848652858136635,71308.70854758394,2,46018.04088227725,9168.58233061176,13930.86451921306,1224.1903441713102,67281.44445520353,42916.39966195264,213225.28900323124,47700.91707369039
4.176626,-74.573507,1244.4984000000002,21.977508,20.352066412884035,71328.11750075455,2,46021.470538177535,9142.178981766034,13907.803168317514,1196.9607641179268,67292.29288942793,42890.83176197602,213234.1097419164,47716.324361603336
4.176571,-74.573742,1253.0,21.935,43.77748570466776,71305.79162037444,2,46019.70643537661,9154.015529885237,13898.58248343316,1202.9268213381029,67266.04118936861,42887.038092671086,213207.5142171192,47691.573870763925
4.191708,-74.567621,1283.5128,21.782436,23.7708348523856,71381.95830977763,2,45920.49953670199,10140.796754953644,15649.608630562898,2753.0158524505864,68012.17494432884,44502.97842175537,214069.4410812887,48121.12525030207
4.191831,-74.567306,1283.5128,21.782436,23.378703828867025,71410.61069917833,2,45922.40305719119,10134.894025105748,15668.369638948589,2768.600122827668,68047.81183337045,44514.16005977097,214105.748480934,48154.0919536094
4.191465,-74.56755,1283.5128,21.782436,21.79694335657872,71398.13589332101,2,45923.783609755854,10113.633344003309,15624.23971661643,2726.5978553317227,68018.65038663818,44475.6288138066,214074.179574792,48132.36361068806
4.191764,-74.567392,1283.5128,21.782436,23.19105564108017,71403.98600241236,2,45922.23562315777,10133.300025184742,15659.588509546056,2760.6146093694088,68037.88898697218,44507.4173952542,214095.41037185013,48145.55929950368
4.191474,-74.567468,1283.5128,21.782436,24.836507817528737,71406.41858208104,2,45924.521562192174,10109.881547652394,15626.60761428312,2728.103026351041,68027.79399098395,44475.9984849509,214083.3379066924,48141.26670688466
4.159842,-74.599395,1053.0,22.935,24.754720912753047,69336.05301081926,2,45878.60838819224,10113.159989848096,12002.962078653303,2441.2488016790057,64391.57846518997,41401.0773876842,210182.03275809137,45241.401799155785
4.159695,-74.599312,1043.6352,22.981824,23.62522441317823,69350.82192120113,2,45880.851662605695,10096.878338098666,11985.890735013953,2456.210410931926,64400.78929458974,41383.56284997084,210189.5682501353,45253.86961391875
4.176132,-74.586567,995.0,23.225,22.891732171547115,69990.72488647047,2,45890.74024206637,10084.266298123595,13750.155713816464,1271.527257401675,65841.28012884487,42986.31726029942,211786.63921959297,46295.47898279423
4.169618,-74.5873,1121.0544,22.594728,22.10097372286,70174.59918855007,2,45944.86368792709,9658.01595481549,13028.577385604736,1689.4292695652894,65743.84470644165,42281.28497593471,211628.9275381445,46342.7848831083
4.17588,-74.586822,992.124,23.23938,27.2505596249648,69974.20226647907,2,45890.41080629268,10085.252648742702,13721.787434240188,1260.958207615819,65812.21015983555,42962.06278722124,211755.4773550585,46272.30012796887
5.781533,-74.473864,187.7568,27.261216,18.705801934223683,55774.18030943188,1,39470.29020113045,29212.536292301826,45872.46057475599,2223.673069799305,42358.61786357962,35025.73543283325,114468.55357767752,23402.638197259315
4.98625,-71.3467,133.8072,27.530964,30.575138421194165,406785.86326529447,1,35515.23877110764,133064.06272178967,176941.76963099046,109374.3599733211,229168.7093130124,159416.9407126513,10172.349761643867,20564.759823362707
4.900217,-71.580139,149.6568,27.451716,30.397209877034555,383385.3317270656,1,35758.64566172845,117002.6377245072,154941.17469235547,97162.55804977102,209391.87145924213,140055.61449725044,36061.32592187255,24128.40022086462
4.868494,-71.618525,145.9992,27.470004,25.086332719554395,380036.7126439285,1,35716.96135340575,116080.91087777686,152209.1482777833,96158.7772161178,207218.63415255788,136916.52968545418,40953.77810455403,22991.69923805757
4.684269,-71.923036,149.9616,27.450192,32.93659230971409,353018.64692739764,1,35679.73681078751,101785.91011558732,132156.65005097017,85923.10730379832,177180.06392145634,114259.40709316295,79512.96743990899,19176.87815575163
6.907748,-73.526254,438.912,26.00544,22.59779283145243,211430.7234272676,1,43138.13011724762,3388.2304946093263,30627.500149736385,9219.745434589611,131483.43461170187,50484.258408955735,54496.58679226186,2583.554924715185
6.907702,-73.526306,438.912,26.00544,18.54710535982575,211423.03510051707,1,43138.51681755117,3389.529961540766,30623.67920278125,9223.543393291644,131479.71435175094,50477.82852774292,54490.8971784644,2585.5766413561964
4.2186,-71.6986,193.548,27.23226,39.77693943673679,386207.05610495777,2,34334.48593895826,148208.05963674802,184434.80918004297,133277.23686218422,195844.5359550728,165406.14127786012,95059.39348680014,37350.949763133685
8.561764,-72.802542,339.54720000000003,26.502264,33.04678805485254,401945.0145494736,1,36156.28667675706,18491.117020308127,71213.7703084342,13828.838704720863,158160.77082086823,22924.39699716897,226436.3076022932,15451.568618506888
4.111594,-73.372128,270.0528,26.849736,23.385708832173723,202669.7374287406,2,36807.69448693165,25219.26303331132,66552.33176375154,5386.912926955522,61386.75400662504,64172.64975765508,252423.0026023441,22547.41346954729
4.105078,-73.373825,270.6624,26.846688,24.222653100987955,202600.226180844,2,36777.42823935754,25891.18113559673,67252.88396618406,4645.354124677158,60681.40032037776,64148.06966259767,252866.4522681288,23193.615307841967
4.104489,-73.374442,270.9672,26.845164,30.52861862914087,202543.34416296257,2,36772.78182537368,25942.793696727967,67311.72392021463,4570.792845477051,60621.49334413595,64054.30684312788,252954.3515024828,23239.37441771306
4.697831,-73.163825,600.1512,25.199244,23.454526215003504,225286.8445509702,4,37744.60060988271,30626.31417663933,29300.420182993406,13912.632157642858,47076.02576497373,45632.79411465521,213212.9906002641,11507.54912716278
4.76331,-73.118038,587.6544,25.261728,20.662536226270223,226507.62316961,2,37713.29978164789,28252.4017538904,34831.419329062635,10103.490448157498,47351.90499657024,50055.81136434314,207300.27038508208,11373.953533986894
6.397194,-74.021125,130.1496,27.549252,17.965210974849313,133044.98012723157,1,41378.11875885456,44347.65915653398,12337.4063439849,3554.8438290097934,90892.28292580816,29572.93940265118,57043.65764811934,3370.6726745575534
6.491439,-73.825361,261.5184,26.892408,18.576931156104287,156574.09855527373,1,43325.22218694532,32725.875791531616,23772.00966237592,5558.401045398584,102816.82851438764,15137.267383024338,51317.074451591965,3505.089334693899
4.047744,-73.469633,310.2864,26.648568,25.571135845215924,193314.8929404349,2,36246.35356712936,23188.410407063424,71558.61051757769,10076.21848011076,56238.07418280173,51831.89723109749,265111.46301981626,21498.039058485057
2.887322,-75.179917,777.0,24.315,25.224847290737085,94334.3558744624,1,44606.83029238942,3399.0855513204565,29837.824023898425,912.9082274816868,15849.82328165966,15462.956897345672,180555.76711376096,12464.635644212194
9.412794,-74.995458,96.012,27.71994,20.711588397996003,418530.01939568965,1,35268.3620307972,26328.435801178417,43808.15136262349,46983.70591107471,134470.8274385981,28727.282987039547,296666.32166825124,48511.7774227819
9.435072,-75.009508,103.0224,27.684888,19.252517132465737,421024.3117311744,1,35114.056794791264,23572.293720412657,41023.35436536708,44433.46090660472,137360.50503421016,26253.15703281784,299523.8469442564,45973.192720496125
9.376783,-74.997219,111.8616,27.640692,18.363639576825506,414527.8290367549,1,35306.878859091696,28935.87287304558,46421.71664734541,48702.445400266,131500.33417150844,30628.631052662367,293031.02295196505,50188.42436066387
6.069113,-74.224555,516.9408000000001,25.615296,16.61076099816308,93812.39631391095,1,40522.41388195434,34434.66505472495,40976.88161396331,3785.6765767638913,67200.10302702132,34257.64676859642,96046.08005493162,11504.150940183132
4.644875,-74.896936,287.7312,26.761344,17.909640933615798,41391.68921417513,2,43839.7082841634,3740.921754706505,54431.18728312663,12602.097982468453,54615.05291693742,31886.1826552242,169791.02620971965,6085.103858620039
3.146478,-75.241083,454.0,25.93,24.356800635040845,90881.0354668732,1,45056.36013560638,10871.63926254142,28485.1179328803,13958.96325536176,23416.57685552795,28568.632656551697,165008.6021788991,16091.1038838207
3.149978,-75.241969,462.3816000000001,25.888092,24.47466710254168,90893.14085826212,1,45058.8230650949,11107.718132733891,28680.67266189715,13610.112567576529,23751.36685523941,28882.45260281725,164791.03624094903,15747.182543234365
3.153586,-75.241742,455.3712,25.923144,24.56160343510237,91028.99987429164,1,45058.88034829183,11437.398111471024,28764.86974570637,13342.983630919263,24137.99364815084,29108.6859431879,164593.4183545354,15438.011123845732
3.141203,-75.238539,448.3608,25.958196,25.91159027458988,90995.5210823632,1,45049.8564285545,10626.585469076095,28067.935145993724,14579.714814145816,22961.93723729009,27991.85356691878,165427.10747860247,16704.204922163695
8.058672,-73.575056,83.82000000000001,27.7809,20.647142880690712,308493.13720298046,1,37540.80695913199,16214.772315808736,29667.72946149281,27139.921784018195,85248.12518192502,32573.10282594279,135862.77973219834,24847.572563711445
3.096436,-75.271072,401.1168,26.194416,22.50606949528019,86277.81149235534,1,45144.291628614505,4613.702690605613,30934.65058292073,13424.952255234552,17149.793284858606,28538.60946014624,163256.8730232057,15084.454209651436
3.704169,-75.015453,308.4576,26.657712,24.69093979745348,79277.37758526645,2,45264.46318277855,14074.503629178287,61014.993779784585,8893.055368041796,53533.18761429725,44344.12931724059,165501.673877575,33322.30209296551
5.184096,-72.780069,760.0,24.4,23.41395440388023,246795.28287494395,1,40174.49960985889,13718.411717292269,24789.495660569315,4626.428664163082,78980.80248241992,5087.797745999716,170527.89750972638,4968.050462490273
0.475594,-76.890056,324.0024,26.579988,26.45288051789917,67276.84145834735,5,38757.65776231053,32148.882230107523,38030.00522221167,29496.384870062888,84678.02304549282,68802.34672475769,336999.72159765847,23998.913034048423
0.476169,-76.890467,323.088,26.58456,25.68421520889624,67202.35508300083,5,38768.92425178356,32080.60066358837,37951.63587574709,29443.535901944608,84603.97121645957,68748.47030180896,336939.4681449115,23924.94279813949
0.469664,-76.891533,319.1256,26.604372,25.886834577063265,67860.48864603222,5,38727.19525749293,32784.17296247518,38450.6634176506,29416.982099384983,84922.60199293689,69478.10810210393,337666.24597125506,24247.653329507248
0.485433,-76.898789,326.4408,26.567796,25.937680726127464,65949.84240276874,5,38979.84997618263,30970.876289000946,36572.73883350099,28419.40043640929,83256.35811468367,67925.61949219,335983.6747161891,22580.01669345288
6.899448,-73.773132,97.8408,27.710796,15.785865666725808,191159.8017569749,1,43277.93832092234,26836.967299613432,38896.17174766982,4528.784696081833,127764.68349606796,47729.65922492771,27250.220407011155,27001.69431892632
6.898548,-73.777163,94.7928,27.726036,15.636621050347529,190781.5095388672,1,43264.38593401064,27242.273225934103,39223.82451974467,4487.0875760955705,127555.0351666172,47720.66806687724,26811.18284509469,27380.47595733832
6.906305,-73.774206,135.9408,27.520296,23.934164257430808,191633.2772561461,1,43256.94619749809,27157.23095875532,38328.64900728395,4424.776948737072,127108.2586126091,47778.89161168966,27100.17947173845,27388.13041340957
3.129444,-75.299486,411.7848,26.141076,22.770620535782527,84125.95582439151,1,45248.05220923891,6073.020876717302,34463.51064070196,9836.56336784352,20283.653871901868,33045.44386380768,159215.9134878365,10897.484683995524
6.939333,-73.781847,120.0912,27.599544,23.03444086899717,193757.2871595545,1,43140.150211042936,29187.33395047466,35867.93542839948,3535.8964999714303,123785.29289689136,45010.603387676754,26405.66550951928,29503.47601556138
6.937125,-73.777228,118.872,27.60564,20.87565549397285,193919.5283759376,1,43160.3055463632,28622.097646659808,35748.612481404256,3024.581669106288,124304.6584059,45533.05659843726,26887.81768292914,28939.168142177827
6.879547,-73.772181,117.9576,27.610212,15.845534924975803,189630.88723708587,1,43326.95023858082,26248.99784734862,40704.16874675281,2327.355568725262,129524.54267117678,45551.37396621391,27564.110079282484,26163.5759217166
6.930842,-73.778242,115.5192,27.622404,19.660869258178465,193328.9024186221,1,43176.37369767972,28463.542064373727,36370.790081322506,3235.402434822381,124755.7819997625,45924.29193732762,26716.218647668684,28790.775057830368
6.931064,-73.778228,122.2248,27.588876,17.073172414300274,193348.12811197783,1,43175.76322913862,28471.10665441345,36350.20039486614,3227.913223740125,124738.22428233254,45912.66744193619,26719.5791495012,28798.26524576857
6.908947,-73.775611,114.3,27.6285,28.36144621915675,191741.4115043752,1,43245.12585845124,27390.12812731476,38173.39258494359,4297.626385316003,126784.88734453998,47486.20527040048,26938.43250226489,27639.06188488093
6.897444,-73.780597,102.7176,27.686412,20.136503024402245,190432.2016000531,1,43252.91265480817,27579.684028472493,39535.9332324982,4452.0540095277765,127406.15878367225,47679.997672840334,26440.043844983284,27690.91560465912
6.977467,-73.745292,94.488,27.72756,20.913563247901628,199609.0485789826,1,43030.096855520205,27653.192022662904,30061.15741470125,4385.248407477757,123389.16979115036,44928.70204035053,31111.04475619216,27515.82081331629
6.909894,-73.761433,95.7072,27.721464,34.59108366687259,192891.13566339287,1,43289.59597970001,25928.27517966447,37225.5255724353,3368.6831821534265,127723.27901868286,48634.923199639874,28503.66031431761,26217.60843584934
6.928519,-73.770175,108.5088,27.657456,35.770661592139135,193742.8370483113,1,43207.14185298835,27540.03567462113,36053.31293647999,2480.0274784416265,125534.2598017968,46761.948310044325,27588.289824036307,27866.890757061417
6.913431,-73.75775,94.7928,27.726036,31.57309905403477,193456.2549792383,1,43289.22797462052,25668.903685536057,36677.52739312273,2861.523809284456,127694.37775584694,48865.83727411698,28908.54895648085,25980.77832433841
6.919056,-73.772269,122.5296,27.587352,24.81631697056272,192814.6525210245,1,43229.28159484923,27389.02216120845,37042.8182273332,3248.21045482923,126173.9819419879,47178.52657023221,27311.94640579429,27701.72816393289
6.929128,-73.759092,117.6528,27.611736,32.71871408407779,194625.8425051061,1,43233.08856937604,26431.70848724223,35302.01410643818,1420.394058770207,126292.05587656512,47539.65002753778,28814.93257187375,26750.50454587948
6.939642,-73.778878,110.3376,27.648312,23.655960654852286,194003.3594842665,1,43147.76983108647,28898.87790510395,35639.04201823568,3209.723536793399,123975.03670177616,45204.199049623785,26735.54029299681,29210.28069363615
6.911958,-73.775569,110.3376,27.648312,17.39078854335404,191989.07480498403,1,43237.52848049867,27484.88779928052,37895.968227604615,4050.718021744271,126533.86674791283,47304.09639984192,26939.497435805966,27755.875878475166
6.930189,-73.782181,118.5672,27.607164,22.962462874647592,192981.4868405931,1,43165.72758607048,28843.02207214335,36690.50487768179,3675.239170026163,124526.23882922868,45593.40066712082,26276.80478783365,29169.9898118112
6.905169,-73.775875,104.2416,27.678792,21.64057818921335,191415.0658374953,1,43253.60035266879,27298.94819871612,38535.763734832326,4637.170882722989,127085.33963244202,47697.77223952072,26919.57885448172,27514.24449380516
6.920558,-73.77405,123.7488,27.581256,19.689631953057944,192802.9940339657,1,43219.29242437543,27630.09545145653,37019.408171767805,3300.3648048590203,125919.71114345106,46923.14229137512,27119.74024615595,27945.4987688286
6.919075,-73.766664,114.6048,27.626976,27.139451818051526,193238.5103731305,1,43246.42170286556,26806.478871776177,36691.53496487071,2803.5436573467045,126577.11892398736,47699.599455578165,27931.25915315168,27125.49732396428
6.883033,-73.754667,93.5736,27.732132,26.74610972818265,191253.8665444423,1,43386.4869641524,24426.059604169022,39397.76097865965,3183.924487321435,130467.88897738498,45582.62383823999,29437.394757953487,24450.73561515233
6.884111,-73.763308,110.0328,27.649836,24.836408774072314,190676.0032744851,1,43352.327681121445,25384.936302779817,39768.29339137466,2912.589126467676,129762.0797327288,45860.94802601061,28475.00494730686,25391.06709535754
6.896278,-73.774267,140.208,27.49896,19.43022601609869,190817.67129946584,1,43281.10957000512,26869.81579944284,39258.53952297256,4191.820342182662,127952.87731851288,47410.4803459242,27146.698685011965,26991.35652889852
6.910972,-73.757239,119.4816,27.602592,25.551944459184707,193296.6931838737,1,43298.41051521972,25526.63877450889,36878.26955794019,3106.4167728297643,127936.6163390801,48678.91642684312,28965.933787827867,25829.234524315863
6.879472,-73.75585,96.9264,27.715368,21.456788205632687,190879.1100700856,1,43391.39527941581,24474.459840783435,39805.51246084049,2782.4132177751726,130684.7983419742,45214.8973362469,29354.74163286801,24444.87849900652
6.949769,-73.775333,95.7072,27.721464,23.706462248075304,195099.6651886681,1,43123.07657294447,29004.905995383488,34516.04720754442,3096.067074165334,123393.28956395162,44647.08301430324,27269.036042395164,29252.79298010561
6.862747,-73.769814,106.9848,27.665076,19.75756522839945,188471.4757467052,1,43371.87695826015,25716.788077559147,41501.86067885492,456.3945599408349,130080.4485114076,43678.92981847949,28131.267622324613,25413.745525766884
6.9398,-73.778747,110.3376,27.648312,26.507896544056635,194026.08438746005,1,43147.64154250779,28892.47696146902,35616.36221545056,3196.259387760401,123971.39628289708,45200.92583534641,26751.85490741934,29203.15222114751
6.9497,-73.768194,103.632,27.68184,29.87497983369692,195624.39761028293,1,43138.40720955032,28291.95931974826,34037.39611876862,2397.792538146803,123924.15238434906,45198.10924977842,28048.313047594103,28515.154306904955
6.951739,-73.774514,103.0224,27.684888,14.66043740816047,195322.65116138355,1,43117.85450340296,29018.27523324382,34289.17953881802,3113.7254273749195,123290.63999550632,44551.43940286737,27391.70526371146,29247.74574478412
6.944203,-73.771053,103.9368,27.680316,15.26295833621386,194960.298459087,1,43152.52739062924,28314.713077988363,34712.48264746692,2436.3064166586364,124167.63697909784,45419.39720073347,27653.472262381347,28588.28737187796
6.938364,-73.775397,104.5464,27.677268,19.99862688198936,194157.60863383167,1,43161.42573750852,28489.64042521392,35517.08500130448,2820.561684776389,124334.65496246055,45567.20635004625,27102.978368103457,28800.533464949825
6.860328,-73.76805,89.00160000000001,27.754992,17.356639300595702,188415.4684139626,1,43384.6125573109,25494.08195401409,41185.16616673171,281.4070138955348,130149.20994667616,43377.5187338349,28376.194498322744,25162.18619049331
6.870275,-73.770158,98.7552,27.706224,18.57227171775707,189044.6509111153,1,43355.15150279828,25861.46138992892,41471.36473304893,1288.946930087565,130388.91193624394,44501.95324600968,27940.99361732844,25659.16153455314
6.936869,-73.779919,111.8616,27.640692,20.974433164158896,193698.1301436548,1,43153.316390772176,28885.456265816392,35952.00067103265,3322.824109649312,124130.73618357274,45355.8000787813,26589.089366996726,29205.87961123089
6.946197,-73.775103,103.0224,27.684888,20.318536887304617,194822.79472606943,1,43136.075454623526,28813.51557557883,34810.73475156518,2928.830684532874,123705.81197726712,44952.343540317896,27238.229994064422,29085.40799878358
6.944236,-73.773228,97.536,27.71232,20.896099830825563,194801.0617376768,1,43147.332928962285,28534.493061567173,34855.379648590824,2668.9612859109043,124005.53515560587,45252.2707158957,27415.458389932443,28813.5043474177
6.941556,-73.775583,100.2792,27.698604,21.51866277434651,194405.71871509845,1,43150.52164485072,28649.78504316736,35248.96044075399,2866.822080167338,124055.73861385931,45292.78181722036,27121.26881657262,28948.10083398311
6.860614,-73.7599,86.86800000000001,27.76566,24.07952142804868,189069.11733627343,1,43419.482959610825,24601.65189482995,40487.98860025143,1131.2682965453496,130985.30065234048,43236.94816762097,29252.0665079159,24293.241771278088
6.940286,-73.783533,113.0808,27.634596,22.17359816509031,193710.5530324802,1,43132.253971527534,29400.00021947713,35900.885339720335,3727.490232650396,123583.5381199236,44808.0051155172,26232.368914519146,29715.371444393037
6.940722,-73.768739,102.4128,27.687936,20.48439760931644,194847.580956652,1,43170.11647866832,27921.869763489085,34867.36817361136,2104.974004073173,124625.34348075306,45875.03259081842,27862.34866322488,28210.037025580063
6.873769,-73.771569,136.5504,27.517248,19.155474251975942,189215.3043278318,1,43341.76347631496,26073.99707014355,41217.34262254484,1684.7869017352664,130061.52731102808,44911.86657822598,27724.107477523463,25914.257892415728
6.910164,-73.771025,106.9848,27.665076,14.484017126301223,192186.44320666368,1,43258.09031946814,26946.196517804616,37778.46589216807,3872.256976129672,127010.39755527294,47831.95613356925,27443.2903204302,27215.917155642448
6.908067,-73.770347,115.2144,27.623928,18.36129217012134,192067.8510919655,1,43266.04852752188,26805.433440830933,37930.22036739396,4016.900647093938,127235.52750813992,48023.06021272008,27521.90299459049,27061.75214447232
6.908144,-73.768733,111.252,27.64374,24.7366700111227,192196.2527922465,1,43271.33598408769,26637.58109529292,37825.09528893589,3912.002805963833,127344.7444971766,48166.62301747443,27700.074816507888,26898.69625205943
6.911542,-73.770414,143.8656,27.480672,30.104975117226456,192344.31040031093,1,43256.398400518425,26928.379588808137,37614.23743756051,3710.190285000082,126938.32210872333,47804.02294578134,27509.452985849577,27208.45863456194
6.913367,-73.768672,155.7528,27.421236,14.152912759333203,192623.87439489807,1,43257.00562614804,26808.5581746022,37339.47590921921,3432.8783950593406,126910.260447589,47854.20795266669,27701.47298251853,27102.554809520305
6.915394,-73.772319,114.6048,27.626976,24.08309823603212,192513.17243989577,1,43239.43074037786,27262.010637065127,37379.41509299159,3527.950133969048,126477.7435964946,47394.16310757334,27299.607238698063,27559.54386565909
6.924467,-73.772333,111.5568,27.642216,15.463535782077498,193250.4794966756,1,43213.28734469279,27600.772622368608,36556.80343765781,2902.746662635605,125716.21554782565,46851.58676357463,27325.931602961504,27926.01490415119
6.906392,-73.774147,131.9784,27.540108,17.031121302241512,191644.78701757896,1,43256.94134047513,27153.71434860939,38317.026304013605,4413.17332886538,127105.119597269,47778.85714934557,27106.433762319644,27385.556775376008
6.915542,-73.776075,126.492,27.56754,17.454411676360838,192242.37833336764,1,43226.312474515005,27660.78928964401,37602.08256841056,3820.465513428872,126195.71229778627,47038.18299741156,26884.687338917527,27952.156265837028
6.919111,-73.775883,124.0536,27.579732,24.46147103637372,192547.3977675269,1,43217.30937281669,27767.92814604271,37266.9460693924,3558.3203711007186,125909.32442708562,46839.76545409443,26912.81212382025,28075.97801135118
6.913664,-73.7741,119.7864,27.601068,21.375868209683933,192238.3921422,1,43238.14727595895,27388.396295159284,37648.52251956228,3802.393672455831,126495.36371611634,47334.781165681954,27101.64666905271,27673.28569672265
6.906422,-73.770569,110.6424,27.646788,21.38455190793351,191917.9022202956,1,43269.64677674796,26775.80831097865,38095.63472633346,4181.854222159452,127358.227031171,48104.22784210057,27501.63589067061,27018.423104074973
3.173011,-75.087944,605.3328,25.173336,39.64471635209277,108059.65765213563,1,45121.52775960162,16697.951011747748,14630.62341507964,4378.149874574151,35169.609339690505,21022.55432806181,178077.28974739206,24349.07790841427
0.413653,-76.556089,254.8128,26.925936,31.477106927160744,91088.32688969892,6,35380.32943610466,50820.413411826914,70911.16920368311,58973.74711400258,120120.89602077904,78284.42279176635,343270.5028328591,58166.62387101051
2.259096,-75.490638,1613.0,20.135,20.39985816467864,53270.566099855976,1,43918.4727658112,10470.788619806022,106426.76224799364,14084.691821822924,78630.58159175905,12700.47377818295,191650.18483398567,3044.511451675048
2.860289,-75.203811,659.2824,24.903588,21.54975868039518,91866.70162951754,1,44645.66744679756,267.8936897742728,33834.46283315306,2454.7717066601126,15149.467193867664,19267.57688293119,179289.83383793427,9854.820927630732
4.2128,-72.0595,178.30800000000002,27.30846,32.37843159409156,346289.57044791366,2,33905.478561867414,108727.17231751232,158615.1466280917,100391.5544702202,159039.47907690416,138951.35647020678,121035.0756323994,26419.492789580225
4.2128,-72.0594,178.30800000000002,27.30846,34.83976027474803,346300.6387620711,2,33905.44877798495,108738.007949113,158621.62463547435,100400.90087893706,159049.37327255067,138957.9261280413,121026.93359110923,26422.694165069574
4.2366,-72.0352,202.692,27.18654,30.930461126178308,348827.0620886766,2,33950.45279653444,111958.17252981008,158093.70753046082,101211.35113960686,162644.99918805467,138474.32045198584,117265.04534345068,24675.59916325474
4.2212,-72.0335,202.3872,27.188064,33.121575560342315,349111.4218795516,2,33918.845419852005,111749.68142001094,159570.3693476128,102345.96040861664,162035.322400185,139939.4318327663,118292.7191694161,26361.766240788245
4.2293,-72.0366,202.0824,27.189588,34.23530482654886,348716.5983550422,2,33935.276834793855,111617.68915387357,158646.18550874272,101560.15010886655,162136.05894908475,139018.66080101486,117929.13181120197,25404.27886758469
4.1873,-72.0461,216.408,27.11796,34.919905059902504,347958.5143042297,2,33856.0971861897,109600.38196611105,161775.98675882482,103181.05534502,159114.3198068372,142107.77455660512,121902.39063022046,29550.344653806613
4.225892,-72.030497,202.0,27.19,36.32193963814403,349413.71932882024,2,33928.08044416415,112191.39817643331,159354.56954066386,102330.01689198273,162567.8684627205,139731.12212980865,117693.48541617398,25960.735397084656
4.2328,-72.0271,195.3768,27.223116,30.80136526312113,349746.8829759061,2,33941.86476528865,112734.04205937678,158971.86464328258,102187.36066279648,163251.76104557948,139358.7680924435,116894.4083915508,25337.50661206772
4.2417,-72.0242,196.596,27.21702,34.16327335846863,350015.2035628318,2,33960.04552793301,113279.51878171584,158384.29299126528,101879.54696783338,163989.55363066043,138783.46604707814,115985.9002363576,24487.292195457583
4.2724,-71.982,204.8256,27.175872,31.737684125990505,354529.8009069132,2,34027.41565123879,118665.03676165723,158647.7289099864,103904.00475517352,169717.2004042995,139146.7347581716,110243.18715653372,22584.762839234296
5.66775,-71.226261,158.1912,27.409044,31.05822279682315,413160.1005464037,1,37054.36991508115,84755.27641666566,130425.7089293917,77544.62449692453,226552.8415947964,108262.19474299018,78884.53773727539,75969.36888620704
8.26795,-76.20325,81.0768,27.794616,15.246272682613228,321915.3523675812,1,32735.301651946047,16685.201256892695,32306.464743162272,9233.070825386714,102249.18887527991,27912.335362734186,256465.6557123441,53224.42018554011
8.254275,-76.21655,132.588,27.53706,18.086313511680583,321172.43604653503,1,32781.269367585446,16018.50759632427,34318.03141252176,8334.060416876779,100694.09710428602,26317.546590620088,255505.4949769686,51190.80793077255
8.262086,-76.199125,77.1144,27.814428,18.04935236551401,321131.8730176112,1,32769.604603075844,15908.10139714811,32695.20909416688,9834.405218110256,101618.03860575188,28298.98940040728,255705.65995754235,53285.65597361255
8.188425,-76.276394,103.9368,27.680316,18.34626937168449,317555.7454963443,1,32993.030937309144,12307.769649516817,43153.44940725746,10881.381801676724,93486.44620097114,20456.06952476442,250912.8443397138,41914.55453589301
8.269442,-76.203753,80.772,27.79614,29.28120934996929,322088.99405821104,1,32727.349669749507,16858.61372702067,32183.05052161394,9143.718196486623,102412.2382877822,27876.524076681468,256639.8414955977,53262.24533928733
8.114597,-76.332103,206.9592,27.165204,18.227577714674805,313211.34558964387,1,33255.3595008461,9244.834721973895,52341.03841731126,11368.401803707591,85862.95982155642,19319.496712321445,245636.93985461132,33085.596267039735
6.115805,-74.58945,131.0,27.545,24.732821858081653,66138.45432381077,1,37416.37297867639,11304.635236651253,18473.917268441382,25470.07493396453,31568.13022754272,25071.87097943891,97240.8450586979,6182.053865787063
6.122372,-74.581535,150.0,27.45,24.49944749359982,67254.36558013683,1,37427.73700169328,11751.400343860812,18221.634321608853,24837.11815147327,32704.3222545035,24869.0995339178,98155.5376455432,6815.2054639053085
6.102638,-74.591996,137.16,27.5142,26.011212806616545,64818.87409825101,1,37438.3043801201,11868.34744712498,19692.064657141764,25396.11393596741,30494.464446609527,26240.119488676424,96895.175828955,6453.325875254089
6.102598,-74.591975,137.16,27.5142,24.492963453481323,64816.87299887686,1,37438.46675967298,11872.853117843311,19697.041810743864,25392.91112956632,30493.87764702618,26245.11467404642,96897.33711988037,6457.174614858065
