Latitude,Longitude,Predicted Geothermal Gradient (°C/Km)
2.622491,-75.523908,30.544432
2.612942,-75.534244,32.11141
4.792122,-72.697103,23.144814
5.439333,-71.209061,32.643654
4.572728,-72.506703,24.667591
4.568383,-72.508022,25.435152
5.200931,-74.831925,23.458515
3.864804,-73.504086,27.880575
0.351931,-76.489497,26.458778
6.9136,-71.1692,26.401836
5.1624,-72.0703,25.765585
4.640089,-74.927031,25.722357
4.939742,-71.666006,28.848417
5.069547,-74.656169,19.370771
9.225669,-74.799317,19.520517
9.168533,-74.826081,18.644747
6.083214,-74.565647,24.425447
6.088822,-74.56345,26.615852
6.108711,-74.589058,24.307726
6.082922,-74.577492,24.244951
11.430714,-72.258253,23.710808
1.781464,-78.453254,22.905838
3.476642,-72.184739,41.98186
3.4664,-72.2359,41.62656
4.564439,-74.687767,27.237316
10.487585,-74.913145,20.271484
0.857844,-76.043939,29.98337
0.765797,-76.148928,29.373703
0.765729,-75.993437,30.48018
0.873544,-76.094675,27.946602
3.117894,-75.089292,22.060896
5.2618,-71.4866,30.613665
4.801108,-71.98661,26.59394
6.2197,-69.6128,34.43782
4.807456,-71.676419,27.38203
6.895461,-73.592981,20.324928
2.678383,-75.550842,25.989325
7.117214,-73.652617,20.145647
8.478175,-75.293006,20.145357
1.046759,-76.406794,30.358763
1.047194,-76.406714,29.65726
1.047211,-76.406661,29.65726
1.047239,-76.415781,33.768387
7.239132,-73.804029,18.90822
5.938814,-74.550431,22.422644
5.938067,-74.534825,19.990675
3.142342,-75.166561,26.197735
6.982,-71.0803,28.495308
6.9791,-71.0871,29.316341
6.968119,-71.103978,26.073807
6.965058,-71.104308,26.107708
6.968575,-71.103861,26.278412
6.9798,-71.081278,27.482227
6.9801,-71.0832,28.107187
6.966936,-71.103034,26.288645
6.975927,-71.093831,27.95627
6.977491,-71.091151,28.763666
6.966667,-71.102979,26.271824
6.976135,-71.087378,27.929428
6.982197,-71.080094,29.408636
6.9685,-71.101,27.164547
6.975076,-71.100264,27.235052
6.964823,-71.104185,26.312675
6.970517,-71.098681,27.231064
6.9815,-71.0749,27.380114
6.9145,-71.2375,26.47483
6.932214,-71.219394,26.660774
5.0678,-71.853,28.499363
4.898948,-71.889195,28.992924
4.899,-71.8894,28.992924
5.2447,-71.769406,30.919981
4.8216,-71.9228,27.362179
4.9953,-72.0069,25.927954
4.882,-72.0378,26.203733
4.728838,-73.140361,21.243425
3.667106,-72.777669,33.666046
5.04635,-74.764897,18.157707
3.8926,-72.6724,36.456734
3.8926,-72.6793,36.211113
3.937875,-73.587061,24.34145
4.270817,-72.846336,25.385721
4.199442,-75.130028,26.009502
6.121922,-74.568267,22.030132
7.832074,-73.602717,18.739859
5.2112,-72.5994,26.790665
5.212358,-72.598561,24.1186
1.097194,-76.379506,29.370964
1.119275,-76.359111,26.030432
0.561158,-76.566633,25.348387
6.000317,-74.630303,17.65596
6.739194,-73.721836,21.384186
8.965753,-74.591414,21.00488
10.672019,-74.997061,23.113075
10.656164,-75.022333,24.437862
10.673856,-74.989217,22.923683
9.215406,-74.410769,22.466251
3.873364,-74.854307,24.496904
3.993467,-75.176347,26.041632
4.057381,-75.16035,21.136303
4.057472,-75.160358,21.136303
9.404064,-74.120876,23.18377
6.276422,-74.500419,23.731169
6.831722,-74.043394,20.828308
4.4368,-71.5528,34.858192
5.272447,-72.277867,21.617224
5.271947,-72.287547,21.652946
6.199789,-74.539442,29.18856
4.5967,-71.8428,30.31566
8.508358,-76.085586,22.32323
8.150322,-73.737019,20.261639
8.179681,-73.707867,21.414536
3.240831,-75.267175,26.03074
7.969011,-72.565253,28.037676
8.079072,-72.518508,30.739313
8.100836,-72.515586,29.410498
4.1345,-71.2352,35.82364
6.603078,-73.715425,20.547138
6.695922,-73.703628,19.290394
3.9365,-72.5767,33.038277
7.768144,-73.636161,18.94642
2.135469,-75.677156,27.910427
6.078797,-74.588928,28.322708
6.078744,-74.591511,29.46418
6.078714,-74.596522,25.089577
6.080061,-74.588978,27.886517
6.078631,-74.599253,28.697884
6.078578,-74.601833,29.69947
6.077408,-74.595342,27.909208
6.078617,-74.594136,28.457682
6.080108,-74.590311,29.868494
6.080103,-74.587669,26.524265
6.080156,-74.585089,25.340559
6.081531,-74.581294,23.879913
6.082733,-74.582642,23.936195
6.081469,-74.583875,25.275776
6.081481,-74.586492,25.652107
6.081403,-74.589031,29.574032
6.080983,-74.591575,30.058084
6.081289,-74.594083,31.561867
6.081175,-74.596711,28.251877
6.081086,-74.599247,30.3085
6.081097,-74.601867,30.763807
6.08265,-74.5852,25.244186
6.082867,-74.580036,22.217293
6.077983,-74.597722,24.79718
6.082403,-74.600594,30.651909
6.082453,-74.598006,30.116549
6.082536,-74.595444,31.314888
6.083767,-74.596706,28.077095
6.083717,-74.599308,30.446321
6.085031,-74.600556,36.02996
6.085017,-74.598,35.73975
6.085097,-74.595467,28.429096
6.077422,-74.592714,31.707703
6.086364,-74.596808,29.231447
6.077539,-74.590158,29.097355
6.077525,-74.587631,26.568417
6.078847,-74.586356,24.829506
4.8125,-71.5691,29.48452
5.814078,-76.547864,17.894804
4.0308,-73.0801,32.294426
6.084847,-74.597231,24.552681
2.850213,-75.499376,25.715265
5.619621,-72.305787,23.28275
6.098064,-74.573489,27.887745
8.361208,-73.681914,28.774761
3.182869,-75.156808,29.351315
7.012044,-73.550453,20.105078
6.999889,-73.550869,20.753105
7.01985,-73.548678,20.374346
7.003506,-73.547022,21.179756
6.995889,-73.549211,21.051863
6.994881,-73.542219,20.978182
6.991117,-73.545478,21.340895
7.000822,-73.546356,20.937986
7.016286,-73.547442,20.74184
7.010622,-73.555658,20.177757
7.0203,-73.545792,20.182186
7.015067,-73.543442,20.506405
7.025253,-73.547153,20.195108
7.024794,-73.550967,20.614386
7.011203,-73.54585,20.819986
7.007514,-73.544003,21.079447
7.014764,-73.542747,20.61791
6.998458,-73.547789,21.16645
7.015994,-73.551731,20.051208
7.004197,-73.551981,20.492119
7.020039,-73.554186,20.473917
7.015983,-73.555808,20.954548
7.008583,-73.553469,20.39989
7.000703,-73.555217,20.495935
4.2766,-71.5982,36.492565
4.2854,-71.5743,40.596207
4.04465,-73.476242,24.732803
4.904843,-74.678736,23.207903
5.012058,-71.318442,39.996117
5.011436,-71.316801,41.253223
6.0765,-71.237,24.179132
3.72627,-75.371094,22.5733
6.418875,-73.870089,20.779312
6.430403,-73.869533,20.640629
6.424553,-73.868886,20.825903
0.568547,-76.894417,25.45569
0.713497,-76.904483,27.136145
0.681961,-76.878753,29.327835
0.686281,-76.873475,30.58438
0.680414,-76.873217,31.29564
0.673428,-76.857389,26.995361
0.688525,-76.855783,30.029108
0.651956,-76.873958,37.497356
0.671147,-76.858422,26.489233
0.672017,-76.887528,28.154331
0.654106,-76.885994,26.334518
0.698561,-76.886261,28.837044
0.70105,-76.870186,28.1435
0.661458,-76.868197,30.606228
0.689342,-76.869272,27.272738
0.645342,-76.886183,25.927364
0.667047,-76.892569,28.26808
0.680917,-76.886856,32.202282
0.651833,-76.868064,28.75981
0.706256,-76.909336,26.907543
0.689542,-76.869431,28.170422
0.64275,-76.870531,26.32172
0.701094,-76.917454,27.251976
0.658494,-76.882625,27.99191
0.676978,-76.881969,29.28396
0.653997,-76.878083,28.043211
0.658597,-76.874128,29.645935
0.680833,-76.895833,28.06546
0.648828,-76.881872,26.847733
0.649517,-76.872433,26.983206
0.654044,-76.877025,27.928337
0.644956,-76.877917,27.130634
0.637147,-76.883425,25.882948
0.689886,-76.889375,32.423126
0.706092,-76.896814,27.75012
0.706244,-76.903114,26.685919
0.700467,-76.902903,27.643665
0.700669,-76.909142,27.246567
0.708492,-76.873319,27.847363
0.663208,-76.877481,29.425798
0.711514,-76.898542,27.676413
0.667497,-76.863533,29.702599
0.653947,-76.878039,28.043211
0.724461,-76.89055,29.293413
0.694464,-76.864786,26.46808
0.658597,-76.874194,29.645935
0.658564,-76.8823,28.888905
0.719222,-76.89505,27.857508
0.649553,-76.873161,27.369144
0.641631,-76.878983,26.186916
0.675469,-76.865261,35.073017
0.699797,-76.877075,28.498775
0.664167,-76.861389,27.62136
0.693656,-76.875544,32.587368
0.657833,-76.864914,30.392033
0.674217,-76.854589,26.462744
0.691225,-76.893319,30.747023
0.634319,-76.881339,25.542372
0.690081,-76.858681,27.690254
0.675661,-76.858783,33.197174
0.655906,-76.870161,29.791399
0.671369,-76.867997,32.17666
0.681258,-76.866,31.168516
0.681822,-76.8564,34.457825
0.650517,-76.88165,28.351583
0.694158,-76.857736,27.311548
0.684167,-76.858889,28.89452
0.706042,-76.858169,28.267317
0.705717,-76.864867,27.652733
0.700736,-76.863719,26.57751
0.700661,-76.863839,26.57751
0.667581,-76.8829,28.41498
0.669139,-76.885636,28.396015
0.662575,-76.881714,27.520653
0.687728,-76.853825,33.230724
0.712164,-76.858869,27.633284
0.687161,-76.853733,33.230724
0.685853,-76.857033,28.990812
0.677944,-76.857047,31.525675
0.667106,-76.857939,27.890694
0.698344,-76.855289,28.676397
0.66265,-76.88595,26.842634
0.691769,-76.854447,31.26464
0.683958,-76.890342,36.17503
0.64105,-76.887422,26.392735
0.6596,-76.859722,29.574444
0.653081,-76.873503,30.214575
0.648086,-76.876581,29.159721
6.210225,-74.359986,18.328526
5.0272,-71.3773,31.157732
3.975753,-75.192183,23.378155
3.977808,-75.187111,22.680153
3.967419,-75.195456,24.344778
3.969208,-75.190575,23.028088
3.971211,-75.193608,23.713581
3.975097,-75.199017,23.677355
3.965708,-75.175958,25.030914
3.963709,-75.187272,23.787733
3.978313,-75.185447,22.9172
3.975176,-75.182506,24.692791
3.984222,-75.210114,22.443497
3.980897,-75.193161,23.75693
8.630853,-72.777256,24.612097
8.642319,-72.785383,24.747032
8.638097,-72.882739,29.45975
8.656644,-72.778389,23.388828
8.685011,-72.801883,24.849888
8.730128,-72.847792,25.927435
1.588839,-76.309567,25.173943
3.995008,-75.17355,23.351114
4.003831,-75.166653,22.615816
3.977501,-73.513383,25.061108
3.014725,-75.255111,22.389252
4.6579,-72.3579,26.06677
5.012664,-71.269589,30.054447
6.067308,-74.512033,19.175379
6.110281,-74.521056,26.730654
6.123347,-74.523883,21.396955
6.102067,-74.515269,26.357595
6.097156,-74.513872,23.44932
6.069267,-74.508122,18.779741
6.076661,-74.511075,20.271282
6.083206,-74.517586,21.05028
6.092881,-74.511764,23.386639
6.101372,-74.522919,22.079193
6.075992,-74.510144,21.206886
6.1009,-74.513597,27.258026
6.074794,-74.512853,19.353682
6.125039,-74.524172,23.095978
6.079566,-74.510261,20.397823
6.087297,-74.506178,22.547277
6.076908,-74.511914,20.075512
6.075229,-74.512247,19.953718
6.080718,-74.515143,20.628498
6.089144,-74.518686,22.047108
6.085569,-74.518011,20.458803
6.109033,-74.508986,24.054976
6.079519,-74.519128,21.120798
6.105853,-74.525236,27.351377
6.114,-74.505739,24.286137
6.090594,-74.520544,23.614878
6.12035,-74.502681,23.203547
6.116819,-74.507394,22.536879
6.133539,-74.531203,23.33279
6.125808,-74.503133,23.469698
6.122672,-74.505519,20.473658
6.123247,-74.520906,20.359045
6.113554,-74.522428,22.462767
6.108094,-74.518061,27.121958
6.068988,-74.509289,19.06696
6.069042,-74.508061,18.859674
6.080794,-74.514997,20.32037
6.099394,-74.5186,26.617182
6.111178,-74.514794,23.860693
6.135156,-74.531814,22.499424
6.121817,-74.525081,20.268932
6.122125,-74.526992,22.4935
6.125003,-74.522258,21.759949
6.123706,-74.525819,20.617199
6.126758,-74.522922,21.309404
6.072825,-74.512219,19.89505
6.121083,-74.523597,19.694633
6.07675,-74.511853,20.075512
6.083447,-74.516472,21.101875
6.093825,-74.517808,21.512865
6.124211,-74.527547,21.460838
6.088056,-74.511222,22.25216
6.078975,-74.5115,20.824179
6.07675,-74.510983,20.58599
6.120497,-74.528464,22.91049
6.109078,-74.523575,26.519358
6.115522,-74.524078,20.512129
6.127097,-74.52085,21.305412
6.092936,-74.511889,23.834002
6.084972,-74.520178,21.780428
6.122314,-74.529111,23.372477
6.083286,-74.517539,21.682636
6.09095,-74.517383,21.890633
6.08524,-74.512834,20.945297
6.089917,-74.520672,23.632078
6.081436,-74.518936,21.412628
6.077678,-74.516531,20.486189
6.075111,-74.512447,20.205332
6.06945,-74.514014,20.345112
6.076778,-74.511122,20.959715
6.06975,-74.514203,19.781378
6.088006,-74.5129,20.12426
6.092786,-74.511714,22.885872
6.075411,-74.511689,20.065971
6.090133,-74.520381,22.996107
6.093111,-74.511564,22.02837
6.091994,-74.516619,21.88722
6.106378,-74.522961,20.929659
6.081547,-74.515703,19.84897
6.126611,-74.522572,21.335379
6.083072,-74.517328,21.219576
6.10715,-74.520017,23.749994
6.102831,-74.523303,21.69026
6.123069,-74.520297,19.694633
6.121425,-74.526119,21.217505
6.075125,-74.5082,20.354517
6.088236,-74.519639,21.883446
6.073364,-74.515472,19.15922
6.077978,-74.514164,19.57843
6.084853,-74.510872,21.916494
6.076261,-74.513261,19.422537
6.082228,-74.51295,20.198896
6.119397,-74.515439,20.805557
6.088422,-74.512547,21.34965
6.091994,-74.513861,21.71646
6.094567,-74.519328,22.052134
6.081175,-74.509019,20.68638
6.094975,-74.516436,21.498396
6.097414,-74.520911,26.838806
6.100442,-74.521544,26.269808
6.098503,-74.515989,26.3664
6.103019,-74.519922,24.444405
6.104797,-74.521844,21.920534
6.10365,-74.523417,23.759558
6.103586,-74.523561,22.356169
6.085353,-74.518128,21.831694
6.108497,-74.519622,26.141481
6.111703,-74.524878,22.79815
6.105122,-74.518467,29.184872
6.107997,-74.516269,26.854849
6.115747,-74.526075,21.442783
6.111094,-74.51785,27.801077
6.104953,-74.513328,26.094423
6.069164,-74.511058,19.155565
6.090275,-74.512731,23.496626
6.101306,-74.515422,23.958492
6.075586,-74.506883,20.336588
6.084897,-74.511414,22.000765
6.078894,-74.508556,22.197079
6.103464,-74.520058,25.875412
6.086911,-74.515572,20.42922
6.076942,-74.508383,22.501486
6.074728,-74.508517,20.38794
6.086842,-74.511144,22.232124
6.073867,-74.510367,22.499643
6.089144,-74.514444,20.700956
6.099133,-74.516983,28.073774
6.100219,-74.518339,27.528587
6.101178,-74.516847,28.428091
6.126536,-74.525644,25.419064
6.120328,-74.526278,21.420885
6.091222,-74.517336,22.168762
6.077758,-74.506894,23.029959
6.079792,-74.506442,23.138094
6.104464,-74.519983,29.768337
6.065275,-74.510497,19.35074
6.092989,-74.514222,24.046131
6.100317,-74.518519,28.388699
6.101617,-74.511258,22.676058
6.101072,-74.524697,20.923895
6.082044,-74.506842,22.59754
6.073367,-74.512536,19.533138
6.107583,-74.523358,26.705221
6.104631,-74.523547,21.162401
6.10325,-74.516669,30.061687
6.102689,-74.517239,36.161373
6.1028,-74.513372,26.201328
2.947007,-75.357779,28.970613
2.94113,-75.360008,29.063663
7.425481,-73.449661,19.784195
6.9685,-71.1039,26.464703
6.8597,-70.3483,25.619198
6.026186,-74.609256,24.349941
5.3349,-71.2423,31.13531
5.350108,-71.237381,32.09878
5.343194,-71.239417,31.698362
3.384322,-75.223137,26.56109
6.684117,-73.729306,21.859121
1.117847,-76.286358,26.685894
5.431725,-71.308522,32.232704
5.4226,-71.3042,32.969166
3.898,-75.195558,31.807856
3.041594,-75.284778,22.233927
3.053425,-75.288917,22.162952
3.050983,-75.283736,22.749338
3.043169,-75.279647,22.772377
3.045072,-75.280931,22.508907
3.053975,-75.285242,22.75988
3.040808,-75.278647,21.893938
3.047175,-75.288972,22.972977
3.047978,-75.291428,24.81036
3.057914,-75.286328,22.744932
3.041356,-75.285067,22.378975
3.046819,-75.288389,24.582457
3.039128,-75.280475,22.163057
3.037164,-75.277833,21.668234
3.034447,-75.277061,20.47014
3.043644,-75.285456,23.38885
3.036553,-75.279514,22.009443
3.062075,-75.288081,22.604727
3.031636,-75.279011,21.818184
3.049197,-75.285878,25.275864
3.056922,-75.284608,23.920912
3.056692,-75.284844,22.920433
3.051753,-75.286683,22.77521
3.0469,-75.286919,38.707108
3.049578,-75.289625,23.152658
3.057378,-75.289122,22.299757
3.044814,-75.290178,23.692055
3.047242,-75.284711,25.18538
3.042125,-75.283306,22.513887
3.038911,-75.284778,23.423307
3.033253,-75.279869,22.112902
3.050661,-75.280961,23.16383
3.038294,-75.282256,21.216356
3.055817,-75.287328,22.79663
3.061994,-75.288044,22.604727
3.053506,-75.288956,21.968899
3.048211,-75.284642,23.837551
3.059692,-75.287661,22.604727
3.044953,-75.283425,24.468302
3.049061,-75.287186,22.801003
6.181215,-74.306429,19.126863
1.523639,-76.363031,26.94428
5.669398,-74.720761,35.12995
5.669367,-74.720676,35.12995
5.0839,-71.4545,30.666843
4.637746,-72.976037,24.88758
8.189053,-76.237969,19.991232
6.931059,-71.136804,26.68304
3.5854,-76.302647,17.961527
8.096869,-73.713683,20.103106
6.7003,-70.5917,24.719086
3.798114,-75.391397,33.36125
3.775997,-75.388544,41.385113
5.4279,-72.4502,23.750343
5.427889,-72.450239,23.570599
5.442411,-72.456306,22.420898
5.6956,-72.0928,23.170591
7.6956,-73.546517,20.398975
2.125347,-74.559958,21.530193
7.305289,-73.470483,19.437944
7.299719,-73.473672,19.81392
7.275861,-73.487881,19.995213
7.309792,-73.472878,19.53947
7.269514,-73.49045,19.856295
7.262919,-73.493583,19.810816
7.259886,-73.498103,19.86274
7.255269,-73.503997,20.212189
7.2878,-73.484206,19.720655
7.307761,-73.463253,19.46058
7.296919,-73.470786,19.725718
7.283528,-73.473731,19.791441
7.294294,-73.481058,19.557686
7.279736,-73.478203,19.790312
7.314919,-73.469136,19.438734
7.293489,-73.470856,19.99246
7.299667,-73.466539,19.21849
7.296481,-73.467817,19.975103
7.301708,-73.464008,19.389563
7.282994,-73.476608,20.049286
7.287944,-73.477125,19.754927
7.281128,-73.487683,19.962847
7.272786,-73.496514,19.811827
7.294083,-73.476158,19.928865
7.290172,-73.472136,20.04432
7.304492,-73.465119,19.5837
7.281661,-73.4802,19.907705
6.8229,-71.0987,26.141739
6.776806,-73.630353,19.175354
6.958169,-73.978728,25.29302
6.956486,-73.973489,22.582752
6.965833,-73.973494,22.519415
6.950978,-73.984231,21.504583
6.956342,-73.982239,23.031214
6.961964,-73.971233,22.562492
6.959531,-73.975025,23.688364
7.328894,-73.649089,19.926748
5.861733,-74.686933,32.740826
6.937856,-73.579961,21.412033
6.942131,-73.57985,22.613392
6.962819,-73.575911,20.482565
6.94745,-73.573692,20.58378
6.936114,-73.570317,21.578445
6.929236,-73.577028,22.01317
6.947208,-73.583147,21.030437
6.930092,-73.585256,20.801723
6.946497,-73.578572,20.60275
6.942314,-73.571597,20.765522
6.9537,-73.572531,20.460018
8.3625,-72.570556,30.702393
8.474361,-72.583575,28.908928
8.525894,-72.563219,40.49811
8.477094,-72.5765,27.511372
6.696803,-73.718361,21.565681
3.145156,-75.103792,31.027037
4.514577,-74.883681,23.666842
8.5247,-76.618622,23.233847
3.155261,-75.255836,23.21908
3.0171,-75.275208,22.917414
3.007219,-75.268333,21.879087
3.011283,-75.2698,22.538797
3.000903,-75.269106,21.917908
3.013744,-75.268633,22.07183
2.998233,-75.267214,21.717062
3.016017,-75.277586,23.207378
9.365092,-74.447414,22.60301
3.931428,-75.288414,24.9557
9.636461,-74.539972,21.108522
10.444767,-74.361942,21.180248
9.520394,-74.998906,21.006504
2.198169,-74.655968,23.24389
4.0045,-71.6276,30.608768
3.9911,-71.6226,35.01922
7.0087,-70.8267,28.80663
10.395525,-74.692219,21.486794
4.21,-71.2534,34.984627
7.552281,-73.398971,22.435799
0.490419,-76.301907,36.52186
7.598439,-73.546539,20.97106
3.165297,-75.241158,23.654581
4.593836,-72.445269,25.992807
4.027192,-73.457567,25.906357
5.766246,-71.959514,22.850182
9.844858,-75.071586,23.610521
3.703494,-74.996108,25.61485
3.929978,-75.204189,33.893505
5.054764,-74.885264,25.746017
3.096158,-75.343798,24.171505
3.236911,-74.965644,26.618605
3.236156,-74.980594,24.976362
6.873347,-74.022353,20.709303
0.289844,-76.538372,21.910526
9.036569,-72.935345,26.811325
9.028306,-72.931506,28.370234
9.02205,-72.935406,28.975872
9.043176,-72.93267,27.604548
6.072311,-74.306342,17.680387
2.94,-73.21,30.63548
5.654575,-71.38115,25.402773
4.622933,-74.746922,21.588228
4.633847,-74.742367,19.994207
4.637925,-74.734886,17.75457
0.574694,-76.880524,25.319733
7.674511,-73.575864,19.814373
7.68205,-73.579092,19.756922
3.860369,-74.927278,24.525436
5.729919,-74.591683,23.075418
7.123386,-73.516403,20.394085
0.406217,-76.654275,25.479456
7.127369,-73.70225,19.351397
4.048622,-73.476344,24.775997
3.68195,-75.461478,29.81062
0.568678,-76.451378,26.006603
0.554622,-76.468564,26.01915
0.263917,-76.550153,24.784477
0.258439,-76.550967,24.964315
3.829583,-75.312411,23.798248
4.883975,-74.665497,22.985172
0.41995,-76.583692,28.428398
5.045519,-74.650814,23.696796
2.080883,-75.933261,25.309025
2.983689,-75.263936,22.727333
5.0321,-71.9795,26.01646
5.021892,-71.97865,26.757944
4.30676,-71.959154,31.238539
4.334664,-71.903394,33.467945
6.914019,-71.171625,26.38058
7.479667,-73.57665,20.294569
6.884403,-73.550425,21.047464
5.162636,-71.079858,28.96925
5.089492,-71.151831,27.850971
6.940776,-71.158883,27.426748
2.242222,-78.520603,27.737852
10.689419,-74.596614,26.86302
8.34695,-73.7031,25.907692
3.835375,-74.874986,24.861523
9.327979,-74.207824,23.333345
9.0146,-74.690439,21.088278
9.007342,-74.671533,20.732216
9.254244,-74.433914,22.706223
3.239333,-75.276606,25.27398
3.217831,-75.285519,24.877779
2.958343,-75.19047,22.033266
2.965439,-75.181011,23.490387
2.951329,-75.190046,24.687548
2.941687,-75.198214,22.553524
2.946867,-75.194111,23.036266
2.957096,-75.183186,25.46654
2.946783,-75.193833,24.04873
2.94175,-75.19816,22.442648
2.938111,-75.205176,23.758015
2.949122,-75.197225,23.115282
2.948992,-75.19715,22.856853
2.952069,-75.195656,23.667835
4.932814,-72.734411,23.130198
9.096636,-72.904837,28.03591
9.103358,-72.895728,27.322609
9.133256,-72.881714,25.484426
9.092508,-72.901114,30.852245
9.125228,-72.885828,20.718885
9.108889,-72.886144,37.86241
9.096825,-72.911061,27.59888
9.115511,-72.882242,28.961092
9.129222,-72.879669,24.734392
9.121558,-72.880694,28.497953
9.126122,-72.885719,23.946945
9.099969,-72.890136,25.94329
9.047283,-72.915506,25.205923
9.116422,-72.887619,26.188904
9.095125,-72.892217,25.420023
9.13305,-72.883967,25.433918
9.111831,-72.884736,33.920937
9.102708,-72.8895,28.341475
9.128864,-72.886397,26.409756
9.099819,-72.879375,27.996662
6.747469,-71.615192,23.985035
5.304511,-74.800153,25.37683
1.029329,-76.662986,23.145023
5.717998,-74.594711,22.984886
5.680072,-74.593556,20.600285
4.580606,-74.837311,20.982527
3.385114,-75.231147,27.040321
1.273708,-75.810064,28.742489
3.699864,-75.370997,22.202019
3.697664,-75.367894,22.662277
0.715533,-75.940228,29.514208
7.153758,-73.439792,19.896875
5.097761,-72.158149,25.685654
8.224717,-72.452225,26.703867
8.216519,-72.442061,24.513084
8.196506,-72.456958,26.126654
8.165128,-72.477022,21.543694
8.218414,-72.446053,22.881926
8.202964,-72.449764,25.252558
8.231944,-72.444719,27.081038
8.186675,-72.457831,24.5479
8.207592,-72.443075,24.235544
8.212286,-72.443869,24.389578
8.214308,-72.447939,25.207287
8.224342,-72.44745,26.478891
8.195844,-72.451664,25.533495
8.219058,-72.452292,25.463646
8.204025,-72.445564,25.900675
8.189419,-72.461772,25.539864
8.221767,-72.44165,25.837448
8.229481,-72.439661,27.058321
8.216083,-72.436042,25.617474
8.206064,-72.457783,26.19566
8.210392,-72.439047,24.178514
8.201083,-72.452814,27.526388
8.198767,-72.462514,25.670853
8.224917,-72.449383,26.78217
8.219142,-72.446903,25.097141
8.202342,-72.461414,25.872715
8.233086,-72.441967,27.524946
8.193133,-72.454661,25.726536
8.1841,-72.462294,24.64968
8.193336,-72.453886,24.97641
8.199075,-72.446942,25.072746
11.582489,-72.844469,22.823368
11.572242,-72.849228,22.367386
10.280947,-74.061931,19.165339
10.280947,-74.061839,18.877205
8.119769,-72.379958,21.427639
5.456917,-71.245347,32.576145
6.739972,-71.323419,26.432539
7.386706,-73.451072,19.44917
4.035354,-75.027738,26.907156
3.768339,-71.519681,37.28138
3.798306,-71.485006,35.01205
3.7954,-71.4323,40.024857
3.836108,-71.501961,37.89241
3.782292,-71.413892,41.07106
3.8114,-71.4406,34.414524
3.7778,-71.3917,37.293114
3.798792,-71.450379,34.331196
3.812509,-71.419314,37.563614
3.8009,-71.5099,32.740047
3.8087,-71.4503,33.809288
3.7947,-71.4595,31.695843
3.81,-71.4466,35.070724
3.8131,-71.4438,34.625145
3.7993,-71.4559,33.28559
3.808837,-71.514183,35.327705
3.790557,-71.468024,35.318043
3.8184,-71.4974,36.14128
3.814833,-71.461435,33.62987
3.822178,-71.480756,33.29895
3.794955,-71.403625,37.824444
3.852086,-71.561969,35.173515
3.786218,-71.432773,38.859814
3.764004,-71.433782,37.15054
3.824064,-71.447649,34.94054
3.79237,-71.445862,35.89102
3.797176,-71.424452,38.42335
3.798717,-71.451928,34.540993
3.801217,-71.541506,35.40815
3.795433,-71.432184,38.746937
3.782166,-71.413972,39.294487
3.7988,-71.4519,34.520508
3.762506,-71.486472,36.691017
3.848283,-71.389461,37.008698
5.4362,-70.8705,28.40247
4.502194,-71.613669,25.701948
4.502122,-71.62425,29.091248
4.109522,-74.876572,25.344463
4.100475,-75.029814,33.28788
4.123022,-75.014144,37.128098
4.164717,-74.997469,28.414373
5.6033,-70.5408,26.55797
3.068975,-72.839869,42.821724
2.948136,-72.931236,33.60776
3.310033,-73.633556,24.401861
2.991858,-73.681728,27.378147
3.407969,-73.055019,40.65486
3.111303,-73.745303,31.117023
3.360639,-73.933553,28.702059
7.024283,-74.114403,18.564745
7.158347,-73.961894,19.564161
7.368089,-73.430578,19.523653
7.385003,-73.464172,19.522951
4.683894,-74.856058,21.108273
3.304694,-75.205553,30.395796
9.173769,-75.462108,23.732538
0.530992,-77.048911,30.846514
0.532969,-77.040719,26.27935
0.541806,-77.038397,25.411745
0.538544,-77.043147,25.63142
8.0788,-72.4328,30.122467
8.075198,-72.435297,27.597708
5.130025,-71.845747,27.168444
6.314411,-74.139922,18.426796
3.093086,-75.380831,32.55122
3.086819,-75.374894,32.644352
3.033525,-75.402597,27.899178
3.052947,-75.375575,38.49428
3.078136,-75.402106,29.151642
3.071217,-75.387806,29.343855
3.071267,-75.387742,30.552242
3.070861,-75.394403,27.443985
3.063779,-75.394097,28.620113
3.049248,-75.39908,28.265884
3.060149,-75.390417,29.696465
3.035959,-75.394354,27.76603
3.067538,-75.390465,28.395546
3.046037,-75.383014,32.415874
3.042673,-75.386377,30.5268
3.070575,-75.402125,30.045258
3.056481,-75.388369,29.747942
3.0601,-75.39027,29.898659
3.053666,-75.383755,30.31972
3.0476,-75.401331,28.610247
3.067246,-75.39047,28.483536
3.049144,-75.39907,28.30295
3.066247,-75.386375,31.304901
3.042649,-75.400609,27.911283
3.042025,-75.39335,28.710285
3.060067,-75.390467,29.83391
3.074675,-75.390939,28.760502
3.067386,-75.390586,28.231155
3.078653,-75.380225,37.026604
3.074611,-75.397825,31.24422
3.067261,-75.397908,30.154533
3.092964,-75.387756,31.88941
3.061369,-75.400892,30.823797
3.085589,-75.386986,31.558699
3.089564,-75.384106,32.21535
3.082111,-75.384047,31.294567
3.08565,-75.381211,32.887028
3.082556,-75.376756,35.690197
3.031339,-75.390519,31.08058
3.078347,-75.394172,29.528395
3.081978,-75.397758,29.955122
3.060297,-75.376175,39.23849
3.045814,-75.390528,28.587828
