Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Moho Depth (m),Magnetic Anomaly (nT)
0.402358,-76.895717,335.58480000000003,26.522076,26.22599693230492,38226.88726113185,-10.8533
0.4198,-76.900825,309.372,26.65314,23.35353378923984,38435.90942703781,-10.8533
0.364644,-76.904231,308.7624,26.656188,28.1375979936626,38060.78718984941,-10.395
0.41155,-76.898408,342.90000000000003,26.4855,25.99205343563095,38335.7329670924,-10.8533
3.443381,-72.229172,214.884,27.12558,34.437309832082065,32917.51141005906,-28.9726
2.640737,-75.510102,614.172,25.12914,25.78750069145626,45996.67909867207,-1.8349
2.619133,-75.526089,632.0,25.04,34.724396084694995,45916.31395308524,-2.485
2.607111,-75.538392,645.0,24.975,38.70324487160117,45882.541804837165,-2.485
2.604375,-75.546197,727.0,24.565,32.26239557707697,45894.14840927431,-2.485
2.633225,-75.528381,610.0,25.15,33.012630535747405,46006.50653185384,-2.3324
2.640419,-75.510133,622.0,25.09,24.437155727757347,45995.08074657048,-1.8349
2.627397,-75.520453,629.0,25.055,29.39577705292882,45949.332195633775,-1.8349
2.633517,-75.536944,618.4392,25.107804,30.03125921370757,46036.40513387709,-2.3324
2.637172,-75.52005,608.0,25.16,34.00315249664418,46004.852073526745,-1.8349
2.628414,-75.525322,624.0,25.08,36.57052928585302,45969.19068484629,-2.3324
2.604238,-75.536465,623.9256,25.080372,33.330676797389046,45858.00750814148,-2.485
2.622491,-75.523908,630.0,25.05,27.811542802660725,45930.03364958433,-2.0042
2.612942,-75.534244,634.0,25.03,32.042247502369456,45904.37209857509,-2.485
4.792122,-72.697103,221.2848,27.093576,21.53573156979346,37533.56609457475,-15.8329
5.439333,-71.209061,132.2832,27.538584,34.56950871856528,36486.907275820304,42.4188
4.572728,-72.506703,172.82160000000002,27.335892,22.879953470830387,36549.43520940926,-9.9894
4.568383,-72.508022,173.73600000000002,27.33132,25.69540475396672,36536.61109773947,-9.9894
5.200931,-74.831925,357.83520000000004,26.410824,23.54271264539588,41406.19526312942,14.385
3.864804,-73.504086,295.9608,26.720196,27.08212359196385,35384.65525014072,-100.1535
0.351931,-76.489497,244.7544,26.976228,27.94480412690562,34780.12992744202,-7.7476
6.9136,-71.1692,143.256,27.48372,28.05472723753115,36871.30429898766,-44.3795
5.1624,-72.0703,179.83200000000002,27.30084,25.528472767908507,37990.198819552985,34.9122
4.640089,-74.927031,345.94800000000004,26.47026,30.55664876040978,44194.80567211472,9.6879
4.939742,-71.666006,146.6088,27.466956,27.541314422218697,36160.95985657602,11.8611
5.069547,-74.656169,655.32,24.9234,17.329391957850934,42750.88599517018,19.8676
9.225669,-74.799317,20.4216,28.097892,19.21494164360584,36658.08961068778,7.5795
9.168533,-74.826081,28.956000000000003,28.05522,17.28863834829427,36580.14431637428,10.7568
6.083214,-74.565647,129.84480000000002,27.550776,30.247196598434684,37585.18237159612,30.7422
6.088822,-74.56345,130.7592,27.546204,30.25257101620609,37580.83030188708,30.7422
6.108711,-74.589058,131.9784,27.540108,20.46049641287659,37434.2829359508,30.7509
6.082922,-74.577492,132.588,27.53706,31.288401135016358,37537.212815175815,30.7509
11.430714,-72.258253,41.7576,27.991212,23.71183315797641,32897.47267915282,-68.5176
1.781464,-78.453254,29.260800000000003,28.053696,15.14431133424774,32374.836933742605,17.407
3.476642,-72.184739,242.316,26.98842,43.38680327272746,33180.366205033446,-31.6029
3.4664,-72.2359,233.78160000000003,27.031092,41.91101320602035,32873.252170271284,-28.9726
4.564439,-74.687767,318.2112,26.608944,32.65605367994241,43401.852431047504,-4.9397
10.487585,-74.913145,41.148,27.99426,19.3737755444455,34013.629189781626,-53.155
1.384766,-75.894102,314.2488,26.628756,64.63355556888038,38512.8293176138,-15.3121
0.857844,-76.043939,201.168,27.19416,28.000166481714903,35373.24916190977,29.8331
0.765797,-76.148928,261.2136,26.893932,31.0430537631906,35224.71872700634,19.8375
0.765729,-75.993437,241.0968,26.994516,31.45406161812517,34494.34666805312,24.9233
0.873544,-76.094675,284.6832,26.776584,27.41175515648271,35818.53399188538,28.7392
3.117894,-75.089292,541.3248,25.493376,20.55043497442276,44939.84112411769,-7.6111
5.421944,-73.471639,975.36,23.3232,52.22758631075551,43090.299657176976,20.6593
5.2618,-71.4866,148.1328,27.459336,31.14079666024392,36978.55200699226,39.5873
4.801108,-71.98661,128.01600000000002,27.55992,27.03071530843964,36382.916866982654,32.4563
6.2197,-69.6128,97.536,27.71232,30.81875024432132,35534.82203596853,-40.9038
4.807456,-71.676419,144.1704,27.479148,25.23913338393476,35615.66850978468,6.1533
6.895461,-73.592981,129.84480000000002,27.550776,18.53637950194207,43344.92703681221,15.1502
2.678383,-75.550842,319.0,26.605,24.37705265196249,46335.65461575427,-2.3087
7.117214,-73.652617,95.7072,27.721464,19.677651424892044,42043.51794618387,27.6799
8.478175,-75.293006,43.586400000000005,27.982068,16.3598493394621,36523.649392900654,-17.1422
1.046759,-76.406794,312.42,26.6379,28.835159367640586,39738.68964356491,10.9085
1.047194,-76.406714,309.9816,26.650092,25.619046438255214,39743.89510600277,10.9085
1.047211,-76.406661,309.9816,26.650092,26.47690215817699,39743.74694968343,10.9085
1.047239,-76.415781,313.3344,26.633328,35.8241988204755,39809.708553582845,10.9085
7.239132,-73.804029,82.9056,27.785472,19.09062512318336,41727.51780116137,36.7522
5.938814,-74.550431,153.0096,27.434952,17.001270435665774,38127.46312045486,11.9099
5.938067,-74.534825,153.0096,27.434952,16.940102845911355,38220.37227752851,11.9099
3.142342,-75.166561,442.8744,25.985628,24.94238854453252,45000.75030694936,-3.5156
6.982,-71.0803,142.0368,27.489816,24.07590630650008,36687.38864550622,-38.0976
6.9791,-71.0871,149.0,27.455,25.940555912165404,36715.0551250252,-38.0976
6.968119,-71.103978,140.0,27.5,23.740804385460034,36768.12418142011,-43.7388
6.965058,-71.104308,140.208,27.49896,25.800020042048907,36759.27400688359,-43.7388
6.968575,-71.103861,140.5128,27.497436,23.6708113249134,36769.08070894801,-43.7388
6.9798,-71.081278,138.9888,27.505056,27.350295590658927,36685.481835406776,-38.0976
6.9801,-71.0832,140.208,27.49896,23.97721357728624,36697.05230893813,-38.0976
6.966936,-71.103034,141.732,27.49134,34.02752829642731,36759.09194042528,-43.7388
6.975927,-71.093831,140.5128,27.497436,27.9618392037877,36740.85577542488,-38.0976
6.977491,-71.091151,136.0,27.52,33.526954819165006,36731.66644141641,-38.0976
6.966667,-71.102979,141.732,27.49134,23.068247066482936,36757.874172526754,-43.7388
6.976135,-71.087378,140.8176,27.495912,26.02383698298913,36706.62935606562,-38.0976
6.982197,-71.080094,149.0,27.455,24.07926002534828,36686.902384588415,-38.0976
6.9685,-71.101,140.208,27.49896,28.106845269226064,36753.76783435688,-43.7388
6.975076,-71.100264,141.4272,27.492864,25.52117475487241,36772.31714914295,-38.0976
6.964823,-71.104185,142.0368,27.489816,27.9974461199031,36757.81526893667,-43.7388
6.970517,-71.098681,140.0,27.5,29.279777088949345,36748.40180661151,-43.7388
6.9815,-71.0749,140.208,27.49896,26.86455587815643,36655.76595129457,-40.2636
6.9145,-71.2375,145.9992,27.470004,26.267567668396293,37082.724602635615,-36.2366
6.932214,-71.219394,145.9992,27.470004,29.80319442858931,37104.54826225906,-32.2701
5.0678,-71.853,163.068,27.38466,30.371028714934106,37404.86479566469,33.4737
4.898948,-71.889195,157.2768,27.413616,27.472813475834577,36652.5107951243,29.1652
4.899,-71.8894,157.2768,27.413616,30.430278137872516,36653.28803585439,29.1652
5.2447,-71.769406,167.0304,27.364848,32.76868099430676,37827.82615671915,49.51
4.8216,-71.9228,157.2768,27.413616,25.19721824540506,36339.28185250306,25.8089
4.9953,-72.0069,168.55440000000002,27.357228,28.08182299428729,37420.6575560711,36.0997
4.882,-72.0378,175.26000000000002,27.3237,27.85404492746025,36866.76259528314,35.1231
4.728838,-73.140361,1136.5992,22.517004,20.047970927734923,37707.59030155426,-63.1434
3.667106,-72.777669,225.552,27.07224,33.28454561035986,33977.0669231237,-46.1658
5.04635,-74.764897,235.0008,27.024996,16.658417965766382,42367.17923003103,21.0171
3.8926,-72.6724,195.9864,27.220068,36.84225297400136,34783.07734643329,-93.9501
3.8926,-72.6793,187.7568,27.261216,37.25394056262461,34830.92460140244,-93.113
3.937875,-73.587061,380.0856,26.299572,22.262887024696354,35772.074777730915,-113.4487
4.270817,-72.846336,167.0304,27.364848,28.432195243042543,37253.98788332324,-85.9244
4.199442,-75.130028,694.9440000000001,24.72528,29.126254814884977,43955.10735743758,-40.8673
6.121922,-74.568267,152.4,27.438,18.59957342012134,37477.45664785785,30.7422
7.832074,-73.602717,54.5592,27.927204,17.906642313263973,38068.88210317106,22.7372
5.2112,-72.5994,352.95840000000004,26.435208,31.83850525451212,39491.99635385122,-26.3035
5.212358,-72.598561,353.26320000000004,26.433684,20.793603969544726,39493.20788213991,-26.3035
1.097194,-76.379506,364.236,26.37882,29.62855612649852,40218.378157387,8.5228
1.119275,-76.359111,348.99600000000004,26.45502,26.504787420618054,40363.6293364499,17.2826
0.561158,-76.566633,262.128,26.88936,20.85853141027525,36057.60555417238,-5.0383
6.000317,-74.630303,191.7192,27.241404,16.054280340930468,37592.59032287797,29.2628
6.739194,-73.721836,140.5128,27.497436,21.41862228487522,43826.73003600288,14.9532
8.965753,-74.591414,13.716,28.13142,23.401899532277344,37070.35536242012,-31.198
10.672019,-74.997061,33.2232,28.033884,22.83304236552578,33056.98262402039,-65.2467
10.656164,-75.022333,31.3944,28.043028,25.2558880728586,33096.79719290254,-65.2467
10.673856,-74.989217,29.8704,28.050648,22.70073734244222,33051.59501588143,-65.2467
9.215406,-74.410769,22.555200000000003,28.087224,21.491766704903856,37313.565780854464,-47.9412
3.873364,-74.854307,753.0,24.435,25.73012557184093,45010.309036837294,-46.9457
3.993467,-75.176347,374.5992,26.327004,32.99731234889547,43744.64072950051,-43.62
4.057381,-75.16035,434.0,26.03,23.07175616479058,43647.85249578721,-45.0254
4.057472,-75.160358,434.0,26.03,20.136316240010345,43647.91193494492,-45.0254
9.404064,-74.120876,56.692800000000005,27.916536,25.257225362470788,38269.64345681143,-46.6365
6.276422,-74.500419,187.0,27.265,21.89627879277895,37238.78501088608,31.7424
8.051794,-72.542658,453.8472,25.930764,52.46400817965285,37766.47783856468,19.728
6.831722,-74.043394,88.08720000000001,27.759564,21.501471333174877,41112.77503992162,18.9141
4.4368,-71.5528,187.1472,27.264264,36.35744718555864,34490.36278409353,-24.8437
5.272447,-72.277867,220.98,27.0951,22.638414787144267,38243.70786267255,5.2018
5.271947,-72.287547,223.4184,27.082908,21.60800941882268,38256.45464144075,5.2018
6.199789,-74.539442,144.78,27.4761,32.25165934137509,37348.43955596362,31.5688
4.5967,-71.8428,137.7696,27.511152,30.90432655268568,35156.60096800767,4.9193
8.508358,-76.085586,50.292,27.94854,20.966631081651585,31852.45451574368,-9.4648
8.150322,-73.737019,45.72,27.9714,20.05205825966768,37139.45187263294,20.4408
8.179681,-73.707867,47.5488,27.962256,18.74408500538828,37007.84166050536,22.1315
3.240831,-75.267175,405.0,26.175,26.815024495172445,45061.52125879331,-2.2275
7.969011,-72.565253,487.68,25.7616,29.419687120052835,38514.08142179473,16.9923
8.079072,-72.518508,394.1064,26.229468,33.57760094321748,37580.27363836234,20.118
8.100836,-72.515586,174.34560000000002,27.328272,31.3317880747635,37436.821534204224,20.118
4.1345,-71.2352,187.1472,27.264264,36.916490315553375,34903.481834285674,-42.0157
6.603078,-73.715425,170.99280000000002,27.345036,21.52723779687633,44005.421178668585,14.3596
6.695922,-73.703628,200.5584,27.197208,17.075165545481095,44002.40990959669,13.7948
3.9365,-72.5767,245.9736,26.970132,31.550500407476807,34419.55927959734,-95.6223
7.768144,-73.636161,49.9872,27.950064,18.058975173937355,38227.472897043015,21.8129
2.135469,-75.677156,874.0,23.83,28.42284665352427,44436.00028733711,-9.0969
6.078797,-74.588928,136.8552,27.515724,31.93640165737912,37504.31455855342,30.7509
6.078744,-74.591511,137.4648,27.512676,29.96319549160056,37495.339726973856,30.7509
6.078714,-74.596522,147.2184,27.463908,27.02957628240334,37478.37510924785,30.7509
6.080061,-74.588978,137.16,27.5142,26.48931640360797,37501.09716327055,30.7509
6.078631,-74.599253,151.1808,27.444096,29.21281621917076,37469.636020727216,30.7509
6.078578,-74.601833,151.1808,27.444096,30.43210149479209,37461.545736338696,30.7509
6.077408,-74.595342,137.7696,27.511152,26.647399764584097,37485.44529512014,30.7509
6.078617,-74.594136,137.7696,27.511152,29.15553752007715,37486.61687002429,30.7509
6.080108,-74.590311,138.0744,27.509628,29.95575154396632,37496.266827417225,30.7509
6.080103,-74.587669,136.8552,27.515724,27.839215499047672,37505.68532013357,30.7509
6.080156,-74.585089,136.8552,27.515724,27.12496261747795,37514.96194592304,30.7509
6.081531,-74.581294,138.0744,27.509628,25.39543092016088,37525.86738148649,30.7509
6.082733,-74.582642,137.4648,27.512676,25.5071206982502,37517.8853126292,30.7509
6.081469,-74.583875,137.16,27.5142,25.67424682484746,37516.3022298002,30.7509
6.081481,-74.586492,135.9408,27.520296,25.482710341396228,37506.64268430562,30.7509
6.081403,-74.589031,135.9408,27.520296,31.724051023830075,37497.69700489995,30.7509
6.080983,-74.591575,136.8552,27.515724,31.515420169924667,37489.75752934783,30.7509
6.081289,-74.594083,138.9888,27.505056,33.83181111886657,37480.421026053766,30.7509
6.081175,-74.596711,140.8176,27.495912,27.426374595398308,37471.8934750231,30.7509
6.081086,-74.599247,145.0848,27.474576,30.74211123040731,37463.82943648975,30.7509
6.081097,-74.601867,140.5128,27.497436,29.474287716061426,37455.478417287566,30.7509
6.08265,-74.5852,137.16,27.5142,24.338127102513656,37508.57388070016,30.7509
6.082867,-74.580036,137.4648,27.512676,23.42785949789111,37527.46801909152,30.7509
6.077983,-74.597722,149.0472,27.454764,24.29893547141645,37476.16470895031,30.7509
6.082403,-74.600594,138.9888,27.505056,30.97022503378641,37456.4200655137,30.7509
6.082453,-74.598006,142.6464,27.486768,32.95120102536956,37464.62482298654,30.7509
6.082536,-74.595444,139.5984,27.502008,32.31109060284135,37472.88559162761,30.7509
6.083767,-74.596706,141.4272,27.492864,27.519306252373497,37465.796318546585,30.7509
6.083717,-74.599308,145.9992,27.470004,30.233737813016244,37457.44344725081,30.7509
6.085031,-74.600556,142.0368,27.489816,37.77629992963816,37450.3935451844,30.7509
6.085017,-74.598,142.9512,27.485244,38.44273885951421,37458.63091797676,30.7509
6.085097,-74.595467,138.9888,27.505056,26.625188235614715,37466.78772285169,30.7509
6.077422,-74.592714,135.9408,27.520296,32.48238388539111,37494.35502714688,30.7509
6.086364,-74.596808,138.3792,27.508104,29.747028382298183,37459.38869123787,30.7509
6.077539,-74.590158,135.636,27.52182,28.089199518461,37502.98744423655,30.7509
6.077525,-74.587631,136.2456,27.518772,30.74827428536961,37512.04404705244,30.7509
6.078847,-74.586356,137.16,27.5142,24.24854825897316,37513.47270242349,30.7509
4.8125,-71.5691,139.5984,27.502008,31.08701801557036,35401.45462077924,-12.045
5.814078,-76.547864,60.96,27.8952,17.462380444417583,33278.48277553135,81.4254
4.0308,-73.0801,186.2328,27.268836,33.631656323981005,37148.19605524468,-119.4014
6.084847,-74.597231,152.4,27.438,21.15295489652454,37461.53917041478,30.7509
2.850213,-75.499376,719.3280000000001,24.60336,25.788223449301803,46430.59014028884,-2.5483
5.619621,-72.305787,689.4576000000001,24.752712,21.331429664333147,38271.88207633471,-54.5856
6.098064,-74.573489,138.3792,27.508104,30.30708162198703,37516.826147559565,30.7422
8.361208,-73.681914,64.00800000000001,27.87996,23.163502949558197,36353.67233094357,23.1438
3.182869,-75.156808,506.5776,25.667112,30.423521819743616,45045.282811979625,-2.123
7.012044,-73.550453,207.264,27.16368,19.23614008096389,42564.41249339527,19.7913
6.999889,-73.550869,219.456,27.10272,21.024627322179786,42639.59165898778,19.7913
7.01985,-73.548678,252.0696,26.939652,20.764750724873444,42513.610208892846,19.7913
7.003506,-73.547022,137.16,27.5142,21.44180594722977,42610.52992172909,19.7913
6.995889,-73.549211,231.9528,27.040236,21.86865450091159,42661.073405071016,19.7913
6.994881,-73.542219,329.184,26.55408,21.03687821544764,42654.181922174845,19.7913
6.991117,-73.545478,255.7272,26.921364,22.640175042847574,42683.26969203463,19.7913
7.000822,-73.546356,243.2304,26.983848,20.208195505605644,42625.70403355084,19.7913
7.016286,-73.547442,261.2136,26.893932,20.51264360358425,42533.23029087564,19.7913
7.010622,-73.555658,144.1704,27.479148,19.4499540111631,42582.06623977744,19.7913
7.0203,-73.545792,299.3136,26.703432,19.800822248470418,42505.87236584856,19.7913
7.015067,-73.543442,296.5704,26.717148,19.48658924708945,42533.59304943465,19.7913
7.025253,-73.547153,258.47040000000004,26.907648,20.43492677893909,42478.0389405588,23.9514
7.024794,-73.550967,194.1576,27.229212,20.321391628334485,42487.2858341345,19.7913
7.011203,-73.54585,220.3704,27.098148,20.585265262523443,42561.43715547195,19.7913
7.007514,-73.544003,214.884,27.12558,23.724581018652096,42580.59627912667,19.7913
7.014764,-73.542747,309.0672,26.654664,20.69168143658268,42534.1927277806,19.7913
6.998458,-73.547789,252.3744,26.938128,20.28475944668658,42642.76631813568,19.7913
7.015994,-73.551731,211.836,27.14082,19.80438986191394,42542.42648390362,19.7913
7.004197,-73.551981,177.69840000000002,27.311508,21.18033368072113,42615.1652547226,19.7913
7.020039,-73.554186,202.692,27.18654,20.06876281271305,42521.77297874667,19.7913
7.015983,-73.555808,171.29760000000002,27.343512,22.962135075859976,42549.37140628184,19.7913
7.008583,-73.553469,155.1432,27.424284,20.863493249068934,42590.85191241679,19.7913
7.000703,-73.555217,181.6608,27.291696,20.37596335787483,42642.28069911446,19.7913
4.2766,-71.5982,197.8152,27.210924,35.70608571039162,34426.526019698285,-49.883
4.2854,-71.5743,195.6816,27.221592,41.87520356147545,34442.72227288131,-50.2224
4.04465,-73.476242,314.0,26.63,24.03569421886541,36221.12329799802,-127.6378
4.904843,-74.678736,849.7824,23.951088,17.172243559795078,43332.32669910792,26.5857
5.012058,-71.318442,135.636,27.52182,30.507154255784545,35503.57373512687,-14.2281
5.011436,-71.316801,133.5024,27.532488,43.43719345575904,35496.64986498784,-14.2281
6.0765,-71.237,148.7424,27.456288,22.28207325632456,36609.79112053689,-37.3548
3.72627,-75.371094,634.0,25.03,21.89729016538175,44226.2469428268,-24.6403
6.418875,-73.870089,295.9608,26.720196,20.54203041509485,42986.69505829088,27.2184
6.430403,-73.869533,178.00320000000002,27.309984,20.666371319774733,42973.022716226194,25.4087
6.424553,-73.868886,215.7984,27.121008,30.825083705743918,42988.97381828036,27.2184
0.568547,-76.894417,409.0,26.155,25.367866436738417,39740.12929054356,-14.26
0.713497,-76.904483,405.6888,26.171556,25.68080417576513,41635.17328468939,-14.1154
0.681961,-76.878753,350.21520000000004,26.448924,28.23989306033083,40755.40234770939,-14.1154
0.686281,-76.873475,327.0504,26.564748,28.53403072327012,40709.01718893708,-13.1072
0.680414,-76.873217,321.564,26.59218,24.58264856272156,40634.200948769,-13.1072
0.673428,-76.857389,385.2672,26.273664,23.291204452126404,40261.888160560055,-13.8804
0.688525,-76.855783,329.184,26.55408,32.469373078468365,40409.97751485039,-13.1072
0.651956,-76.873958,320.04,26.5998,41.668230854898106,40312.17598981957,-13.8804
0.671147,-76.858422,390.7536,26.246232,23.854458896994306,40253.96402154583,-13.8804
0.672017,-76.887528,360.27360000000004,26.398632,27.33871330859265,40799.94962483223,-14.3777
0.654106,-76.885994,394.4112,26.227944,23.918261464183,40558.34389210431,-14.3777
0.698561,-76.886261,352.34880000000004,26.438256,25.242194278594877,41095.82859145186,-14.1154
0.70105,-76.870186,443.1792,25.984104,27.929492519996803,40825.05222214618,-13.1072
0.661458,-76.868197,334.36560000000003,26.528172,27.70448968682845,40318.124793870345,-13.8804
0.689342,-76.869272,373.38,26.3331,19.965815505052223,40667.7240807768,-13.1072
0.645342,-76.886183,433.1208,26.034396,25.96910849787808,40458.63250720981,-14.3777
0.667047,-76.892569,349.91040000000004,26.450448,27.430813125272216,40834.677828041975,-14.3777
0.680917,-76.886856,329.0,26.555,33.71872400474519,40894.15812533029,-14.1154
0.651833,-76.868064,346.86240000000004,26.465688,27.864606586844488,40203.95612414454,-13.8804
0.706256,-76.909336,573.3288,25.333356,27.716891640334836,41636.745429217575,-14.1154
0.689542,-76.869431,373.0752,26.334624,28.469617261602675,40673.05694332911,-13.1072
0.64275,-76.870531,357.22560000000004,26.413872,27.263894427007344,40143.877427528,-13.8804
0.701094,-76.917454,531.5712,25.542144,27.419267262104757,41733.24357665569,-14.1154
0.658494,-76.882625,375.8184,26.320908,27.53578155836601,40547.96368879988,-14.3777
0.676978,-76.881969,338.93760000000003,26.505312,25.91972656314689,40755.64627297884,-14.1154
0.653997,-76.878083,369.7224,26.351388,24.805436803409595,40411.44307490904,-14.3777
0.658597,-76.874128,338.93760000000003,26.505312,30.92068988373214,40392.9427184411,-13.8804
0.680833,-76.895833,336.0,26.52,24.64485152409867,41061.899487176495,-14.1154
0.648828,-76.881872,348.99600000000004,26.45502,27.003128262877077,40420.33110025425,-14.3777
0.649517,-76.872433,345.94800000000004,26.47026,24.182652699398595,40256.110384772925,-13.8804
0.654044,-76.877025,366.6744,26.366628,27.30703114826673,40392.60999790232,-14.3777
0.644956,-76.877917,346.25280000000004,26.468736,27.551965052704663,40302.82334159622,-14.3777
0.637147,-76.883425,458.1144000000001,25.909428,24.99634898151372,40312.48205089074,-14.3777
0.689886,-76.889375,343.20480000000003,26.483976,25.169166879648337,41049.560969896535,-14.1154
0.706092,-76.896814,420.9288,26.095356,26.945595151232155,41387.03303097552,-14.1154
0.706244,-76.903114,491.3376,25.743312,27.32431605197322,41511.83932239984,-14.1154
0.700467,-76.902903,498.9576,25.705212,31.138671983737687,41434.540688233225,-14.1154
0.700669,-76.909142,519.6840000000001,25.60158,25.941707964197263,41559.37893774089,-14.1154
0.708492,-76.873319,356.00640000000004,26.419968,29.12509092396818,40973.16026860378,-13.1072
0.663208,-76.877481,333.0,26.535,24.663752630464987,40508.7925691216,-14.3777
0.711514,-76.898542,402.9456,26.185272,26.859986946536296,41489.42715286485,-14.1154
0.667497,-76.863533,336.49920000000003,26.517504,27.56551262843458,40303.88488072936,-13.8804
0.653947,-76.878039,369.7224,26.351388,25.008253844944992,40410.05017252553,-14.3777
0.724461,-76.89055,369.1128,26.354436,26.88650703343924,41499.87420337623,-14.1154
0.694464,-76.864786,420.624,26.09688,26.25202471830881,40645.99020496781,-13.1072
0.658597,-76.874194,338.93760000000003,26.505312,27.51388085357932,40394.15102693439,-13.8804
0.658564,-76.8823,372.7704,26.336148,32.33653154457396,40542.79057183103,-14.3777
0.719222,-76.89505,373.0,26.335,25.435281007202786,41520.724578487694,-14.1154
0.649553,-76.873161,345.94800000000004,26.47026,23.56930484115161,40269.73108472603,-13.8804
0.641631,-76.878983,403.86,26.1807,26.201176281491385,40283.61332575684,-14.3777
0.675469,-76.865261,308.1528,26.659236,35.937200831746296,40429.07461378292,-13.1072
0.699797,-76.877075,407.0,26.165,25.386294728569613,40938.430666841625,-14.1154
0.666667,-76.872778,337.71840000000003,26.511408,52.37027529422002,40463.11151260057,-13.8804
0.664167,-76.861389,356.61600000000004,26.41692,26.069861536616475,40226.37312350343,-13.8804
0.693656,-76.875544,360.8832,26.395584,35.00735866090428,40835.91760428893,-14.1154
0.657833,-76.864914,329.184,26.55408,27.51125509093888,40216.52711136745,-13.8804
0.674217,-76.854589,412.0896,26.139552,26.53431682618447,40220.68709058224,-13.8804
0.691225,-76.893319,381.0,26.295,31.430184020258704,41140.117120361945,-14.1154
0.634319,-76.881339,463.2960000000001,25.88352,25.79071638821564,40241.80999898971,-14.3777
0.690081,-76.858681,364.8456,26.375772,25.398460413462608,40481.44371550106,-13.1072
0.675661,-76.858783,329.4888,26.552556,36.43502487958065,40313.1740987414,-13.1072
0.655906,-76.870161,338.32800000000003,26.50836,27.1787009588008,40289.094808054,-13.8804
0.671369,-76.867997,339.0,26.505,34.82970900346518,40430.84016566776,-13.8804
0.681258,-76.866,309.0672,26.654664,29.41552458417684,40511.124176916586,-13.1072
0.681822,-76.8564,398.0688,26.209656,38.08225009508759,40342.18530472461,-13.1072
0.650517,-76.88165,345.94800000000004,26.47026,25.75181099127104,40436.06123540303,-14.3777
0.694158,-76.857736,348.99600000000004,26.45502,25.509024925972486,40512.557157119496,-13.1072
0.684167,-76.858889,356.31120000000004,26.418444,27.92251796670838,40415.19911019591,-13.1072
0.706042,-76.858169,352.34880000000004,26.438256,26.51564633351448,40662.42028577751,-13.1072
0.705717,-76.864867,425.5008,26.072496,28.784268176160783,40782.38242790395,-13.1072
0.700736,-76.863719,427.6344,26.061828,25.19857776626138,40701.332543336684,-13.1072
0.700661,-76.863839,428.244,26.05878,19.67414826670351,40702.65323326569,-13.1072
0.667581,-76.8829,345.0,26.475,27.93779417299201,40660.8367977634,-14.3777
0.669139,-76.885636,346.86240000000004,26.465688,28.20022079405893,40730.2651240605,-14.3777
0.662575,-76.881714,387.096,26.26452,28.246557971065453,40579.42468473757,-14.3777
0.687728,-76.853825,323.3928,26.583036,28.32644916578904,40364.89197635926,-13.1072
0.712164,-76.858869,355.39680000000004,26.423016,29.50060685151353,40748.82849604486,-13.1072
0.687161,-76.853733,323.088,26.58456,27.03206346768417,40356.542465547565,-13.1072
0.685853,-76.857033,345.33840000000004,26.473308,27.72662802048397,40401.21233345054,-13.1072
0.677944,-76.857047,335.28000000000003,26.5236,29.65041924061106,40308.44002869322,-13.1072
0.667106,-76.857939,396.24,26.2188,28.02248630342008,40198.40014112288,-13.8804
0.698344,-76.855289,331.9272,26.540364,28.989256009768184,40517.49238218912,-13.1072
0.66265,-76.88595,351.0,26.445,25.216439222507123,40658.80105840192,-14.3777
0.691769,-76.854447,319.4304,26.602848,30.46145144417332,40423.97934724749,-13.1072
0.683958,-76.890342,325.5264,26.572368,39.86010781885794,40996.19751472635,-14.1154
0.64105,-76.887422,391.0584,26.244708,28.884681934545608,40431.10454105932,-14.3777
0.6596,-76.859722,330.0984,26.549508,30.783782040593923,40143.775826516,-13.8804
0.653081,-76.873503,366.9792,26.365104,27.85483801310434,40317.00039187232,-13.8804
0.648086,-76.876581,344.11920000000003,26.479404,30.437494772836203,40314.89805071081,-14.3777
0.643808,-76.882717,364.5408,26.377296,52.34518388016262,40377.09722519328,-14.3777
6.210225,-74.359986,153.924,27.43038,17.640710573962792,38361.27085423498,22.4317
5.0272,-71.3773,156.972,27.41514,31.054062560604127,35736.20433322841,5.2129
3.975753,-75.192183,400.0,26.2,22.159117090878865,43791.61614601265,-43.62
3.989233,-75.186075,402.0312,26.189844,14.59386335325821,43769.40351938825,-43.62
3.977808,-75.187111,412.0,26.14,21.305517594035468,43787.17937207792,-43.62
3.967419,-75.195456,383.0,26.285,23.34150147127048,43804.26433602384,-40.078
3.969208,-75.190575,403.0,26.185,21.802910506823824,43798.95288263756,-40.078
3.971211,-75.193608,399.0,26.205,23.377211293257016,43798.1121412711,-40.078
3.975097,-75.199017,398.0,26.21,23.54014786564188,43798.84706824625,-43.62
3.965708,-75.175958,407.0,26.165,22.932949341118235,43806.302621561335,-40.078
3.963709,-75.187272,408.0,26.16,21.821424347037496,43805.37814259764,-40.078
3.978313,-75.185447,445.0,25.975,24.2087317754101,43786.0074007248,-43.62
3.975176,-75.182506,430.0,26.05,22.89027209690234,43790.03801890118,-43.62
3.984222,-75.210114,441.6552,25.991724,20.59977989238152,43806.34000564794,-43.62
3.980897,-75.193161,420.0,26.1,26.235154420256062,43786.096411406856,-43.62
8.630853,-72.777256,93.5736,27.732132,20.76423094786524,35763.077949938626,33.3177
