Longitude,Latitude,Elevation (m),Moho Depth (m),Magnetic Anomaly (nT),Curie Depth (Km),Free Air Anomaly (mGal),Vertical Gravity Gradient (E),Bouguer Anomaly (mGal),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault,Predicted Geothermal Gradient (°C/Km)
-68.56204400042938,5.902725380088398,0.0158730158730158,0.474577014009469,0.6093946084844015,0.7142857142857143,0.1095534150493151,0.2511582323592302,0.3636578995326139,0.4198567221493176,0.2871542287123215,0.426704122906187,0.7168103497130375,0.2775208423229725,0.3152364968451728,0.0876168327802868,21.778706
-74.06967359072802,6.586933737986159,0.0158730158730158,0.5781221984071828,0.6832151860438392,0.9285714285714284,0.0275088109551705,0.2241031123782371,0.2340936216395014,0.0625656233133072,0.0375685504570487,0.0151960543840397,0.2238347689931156,0.0496354791336598,0.0344169039674786,0.0177543786191516,20.841833
-74.00232802818071,8.307734062630095,0.1375661375661375,0.4478406324882117,0.6318735396598993,0.7142857142857143,0.1458785210602973,0.2665419339510573,0.388702429526597,0.0099839909160332,0.0629452940022984,0.0369635692688276,0.0759358502380362,0.0020401863458909,0.1520361589189301,0.002022224128622,20.263327
-76.45665613788744,6.185263697898176,0.164021164021164,0.3354618938903014,0.7222489123935522,0.5,0.1899359379498783,0.2374970301734379,0.4019400969177878,0.0041992205194127,0.0791697748186105,0.0977507980202202,0.2922243193744551,0.0363110189538057,0.1082239140589243,0.0295260897088222,23.09704
-76.61533178979641,1.4284409194548404,0.201058201058201,0.7542795313328526,0.5347800343956959,0.2857142857142857,0.0888856754080902,0.1272570681872179,0.1767848632878113,0.0079178919229792,0.0673766327072074,0.00632551931742,0.112381947936331,0.0407180653212373,0.228467125975105,0.0083242263020044,22.638605
-76.16053494160361,8.679554064732493,0.0264550264550264,0.2242946198803116,0.5821977927805395,0.3571428571428571,0.14920268344746,0.2775005939653124,0.4178027252092812,0.0168600462788607,0.0146571371559773,0.0036189139170769,0.37611272128482,0.0081749351294718,0.2963324331494698,0.1000301960601073,18.78772
-75.71365449158195,5.608070805918107,0.4285714285714286,0.5321571396517705,0.66116214344005,0.5,0.3925181983423771,0.2398431931575196,0.4061428317017016,0.0205248588024844,0.0445522840990616,0.0534149450300492,0.0811801164833986,0.0407673738814754,0.0558586899301451,0.0277889337731519,21.571901
-77.30508099221436,7.857378046355389,0.0423280423280423,0.1861375019310523,0.6775166541258929,0.5,0.201570564116769,0.2652352102637206,0.5108034273531137,0.0110704972152536,0.0862928347999218,0.0908526953662477,0.3325776869815646,0.0871949971705211,0.2813070444204094,0.0359992767247195,16.564487
-75.35460148637009,2.842966559884489,0.1005291005291005,0.7585139757129197,0.5878690574423703,0.7142857142857143,0.0105506766767706,0.1566286528866714,0.1576048876581682,0.0238356033959576,0.0549721308005131,0.0015011606364134,0.0291984871316062,0.0306192568374826,0.1626991851540138,0.0067494598366185,20.387127
-70.25449219014763,6.321681429428976,0.0211640211640211,0.3361361671049138,0.4149297316317699,0.9285714285714284,0.1283181745277607,0.2600380137799953,0.3961964197402964,0.2592226598753065,0.2345222122707257,0.1947244694786622,0.8677817927317146,0.2040686287643007,0.185712720319467,0.1077123583681702,19.945328
-73.93682941947914,1.5258380143780768,0.0529100529100529,0.2661066685553305,0.3772765724279998,0.6428571428571429,0.1704485451568426,0.2592361606082205,0.4334676567182309,0.1774527358840494,0.1486232370656317,0.1088561947255922,0.1991931402158075,0.1385227084644108,0.3735037734447631,0.1136395806938501,22.150684
-77.0538519818904,7.91539514525229,0.0,0.2361562761280703,0.4666323445490482,0.5,0.2192513519438965,0.271887621762889,0.5469586586435645,0.031579607336047,0.0725212027032157,0.0571483678648216,0.2793427139126255,0.078544060636043,0.2669280701581095,0.0034763771804927,19.502327
-73.14407396551431,7.1466002741531085,0.1481481481481481,0.6481720359826112,0.69300737709122,0.9285714285714284,0.1243676942839968,0.1792587312900926,0.2687570702993056,0.0040915394688064,0.0035010864981384,0.045983663385159,0.3951215432426568,0.0480084677279706,0.097947654812526,0.005356336078367,21.306644
-72.93745621089349,7.711003925026143,0.5978835978835979,0.6712653182538949,0.6531799788224311,0.8571428571428571,0.3133641699019286,0.4126574008077929,0.3839648634899273,0.0021927582685971,0.0409628537848962,0.0205665128708313,0.4205843117347047,0.0187760994908039,0.1463168696500469,0.0404814444801591,19.100492
-75.00766494418407,4.196332805921163,0.0793650793650793,0.6722865612787802,0.4674146551114094,0.5714285714285714,0.0287132239010796,0.218311950582086,0.193790434997697,0.0099346814258984,0.0562815854672053,0.003462393233524,0.0471683756318491,0.0289845389367384,0.163471484278055,0.004280072212582,21.64202
-70.79010655726735,4.099430406408985,0.0264550264550264,0.3578601561372317,0.5968500476203151,0.8571428571428571,0.1327263082771825,0.2557020669992872,0.3987267652527392,0.3427744630445551,0.3168912848073231,0.2664180552623289,0.6677548285622459,0.2906730610338171,0.1061328197784931,0.1371167166880115,21.2943
-74.7680995390149,6.451812281977103,0.1957671957671957,0.4403970219957075,0.6723978760105926,0.7142857142857143,0.183769349448006,0.2750653361843668,0.3453299403490378,0.0010268289967999,0.019556071926042,0.0318517549986646,0.0265451458873235,0.0191482402218168,0.0859590717824998,0.0175598554468838,26.276642
-71.40448083235295,-1.862775272343374,0.0264550264550264,0.2896936573034038,0.5933588650069563,0.7857142857142857,0.1604037238444144,0.2583452126395819,0.4406011002570645,0.7391263049636039,0.6649143556225663,0.6527250725176058,0.2227108898427843,0.6722618988139726,0.7520404605828153,0.7667744218657521,25.780355
-73.37019556980987,4.599960343221476,0.1904761904761905,0.538232966301634,0.2920891197805115,0.8571428571428571,0.070819481219454,0.113031598954621,0.2440619702358983,0.0247415788686761,0.0151169403067686,0.0012093052239086,0.1061807426461401,0.0263260285978052,0.2351599250867205,0.0002260408796197,24.027655
-74.83766955590993,6.50499161447218,0.1746031746031746,0.448337352762388,0.6570363479016224,0.7142857142857143,0.1876475533526511,0.2705215015443098,0.3619971327784417,0.0131456688798252,0.0241284356119497,0.0201995108266582,0.0326792805104252,0.0295183641722055,0.0824897265959725,0.0306067250920669,20.68745
-70.46486485933956,-1.359102206944831,0.0211640211640211,0.3041264326025396,0.6879122955199248,0.8571428571428571,0.1584044156977518,0.2594737467331908,0.4394093548506734,0.5946777914529112,0.6801681523987901,0.6753109596451271,0.2764157246719486,0.6871531621492711,0.7020699799177152,0.7957682610596023,22.239347
-73.64491471962543,9.262243578724345,0.0052910052910052,0.4330041669936407,0.5026851755069924,0.5714285714285714,0.1274268916042416,0.2382988833452126,0.4053875040726177,0.0216384265946088,0.0132789619151552,0.0108845790873187,0.278662617981824,0.0129917483975575,0.2607113141915506,0.0087355093629738,29.933853
-74.65585459638022,5.000652737967064,0.1534391534391534,0.67696716606326,0.6648997051890237,0.7857142857142857,0.0859710037872331,0.2075611784271799,0.2140453207978461,0.00648335793775,0.0549174755627983,0.0036465914118951,0.1000370741679804,0.0192001543012667,0.1462990670721619,0.0108801922864187,19.259796
-71.12406262147867,3.349912659864664,0.0476190476190476,0.3797896397794212,0.6505730343716748,0.8571428571428571,0.1445054729584145,0.2545735329056783,0.398246013223236,0.2936956753462629,0.3447619374955434,0.2891637706076838,0.4356606249264707,0.3170552183061606,0.1762240248080426,0.2183347822342876,22.611292
-76.29434203572035,4.435211121785029,0.3915343915343915,0.2792527520468272,0.5105235378096213,0.5714285714285714,0.4309148830579586,0.5574364457115705,0.6192770598340194,4.859107336120236e-05,0.0801132752195048,0.0286722197189027,0.1719271688113713,0.1195103501018824,0.0537809184030321,0.0148461632401919,14.686112
-71.92442145330713,-0.6860670778368294,0.0317460317460317,0.2628237981511298,0.4790600457440682,0.7142857142857143,0.1734836599993513,0.2576027559990497,0.4501732357263715,0.5399116401888456,0.499646648869621,0.4829275666436606,0.143709715321456,0.5109792648698664,0.6260038304482526,0.5636889838556667,25.666555
-75.9824726928175,5.204496397458469,0.4232804232804232,0.4341121628910213,0.6204180459894735,0.3571428571428571,0.3620706390697955,0.41236041815158,0.4414782939890527,0.0158329619746264,0.045893322669799,0.0437634651656452,0.0915286980059203,0.0706898690901969,0.1093430189593547,0.0112155488855961,20.40682
-69.07972850285931,5.026244033429304,0.0211640211640211,0.4206255311978565,0.6963141811156073,0.5714285714285714,0.1239340940611052,0.2563257305773343,0.38710029573507,0.3495724855862839,0.2256847191845302,0.3924376583211472,0.5811511952319238,0.2271139613250446,0.2401744361825233,0.1659490956621652,21.904371
-71.97664866278552,3.8094995554891344,0.037037037037037,0.3462447933729743,0.3744183796887507,0.9285714285714284,0.1234764402663884,0.259800427655025,0.3785384788801791,0.1752716415666348,0.2196371232396994,0.1620618020041176,0.3899313282384851,0.206171337590237,0.1475880334796268,0.1035081988190836,20.067593
-73.90613235253531,6.573353539606261,0.0264550264550264,0.6480845449807918,0.6728127278357784,0.9285714285714284,0.0081900080321817,0.2126989783796626,0.1968220435537542,0.062669923902521,0.0328253922693324,0.0060401517067541,0.268037628566886,0.0296825112514817,0.0375175041758697,0.0081314409239833,22.425823
-67.71961065562991,6.117276390804992,0.0105820105820105,0.4675743431651468,0.8303106714302131,0.5714285714285714,0.1036999546427719,0.2541577571869803,0.3652930714154424,0.4211832039475257,0.2995224086438478,0.5347497249981044,0.7258690863485858,0.2821126541842313,0.4116063858151964,0.1405596407831008,22.681978
-77.61988449157477,0.8399152223605402,0.6084656084656085,0.9830588028903712,0.5319049619264706,0.4285714285714286,0.1922484040613113,0.1116357804704205,0.0676042954589523,0.0124385157633298,0.0676265623731104,0.034512159348076,0.0346281864336721,0.0212650174835895,0.3115075320137844,0.0042707347916545,20.146666
-74.18839973811583,4.517026018574018,0.6243386243386243,0.8462885623182014,0.4574715203248179,0.8571428571428571,0.3185913317224776,0.259087669280114,0.2135954034261267,0.0015898372234241,0.0161663821375064,0.0171034391740235,0.1106426691075985,0.0556693755859366,0.2203329643368866,0.0935054047608461,26.131025
-75.76129075186451,3.247742535441144,0.4126984126984127,0.8024033422440681,0.589336944729921,0.6428571428571429,0.238618302478811,0.1985923022095509,0.2405104963334656,0.0063400756059624,0.0508921894736294,0.0159544884515246,0.0271602039371245,0.0522297623921375,0.1040846533092101,0.0600377901745754,33.206406
-73.54948775006962,-1.157322126962025,0.0317460317460317,0.2371549422871995,0.6244143220613526,0.7857142857142857,0.1637038326597517,0.2573354716084581,0.4430509488180579,0.5512851016176984,0.4951578996841304,0.4283522358321662,0.0679010392212031,0.4385069770676854,0.6201881775612778,0.5441501683396726,25.999952
-68.8530793352388,4.965906980395969,0.0264550264550264,0.4286617921430341,0.6852861990678494,0.5714285714285714,0.1202245253124338,0.2558208600617724,0.3810270381923166,0.3156102170801166,0.1998028003932289,0.4238246699023476,0.528668420663402,0.2004425615528419,0.2652671903526992,0.1915549310305863,21.335695
-73.14118855830642,9.962919877156818,0.1164021164021164,0.3308001472634562,0.6253709482967378,0.5714285714285714,0.2608758633545144,0.2506533618436684,0.4712270487911104,0.0161380230924627,0.0034104981399478,0.0284194626542257,0.0880862213348071,0.0202906821919717,0.2309431717232495,0.0328523059538072,24.930244
-71.60926606847862,0.9728257502664536,0.0476190476190476,0.2488058903380795,0.4333597998843089,0.7142857142857143,0.1835043699281328,0.2600974103112378,0.4654325445504299,0.306328547409483,0.363495469818424,0.3578717981327224,0.2006564815663254,0.3764473417289299,0.4400396529641706,0.4190699191369473,26.1178
-72.38245199392087,3.1875527726709283,0.0476190476190476,0.2700326478090972,0.6223235078156396,0.7857142857142857,0.1647636929274231,0.2716203373722975,0.4291487006358643,0.1250976097937762,0.1996599649421079,0.1770060699781777,0.2532629126555418,0.197739278706608,0.2297514780344889,0.1705877533679586,22.342463
-72.37541745081012,-0.7603035486422143,0.0317460317460317,0.2814029004165094,0.527175066821008,0.7142857142857143,0.172664653414951,0.2610477548111191,0.4550426547697995,0.5400160288817012,0.4819568238491875,0.4612899508198724,0.2225920932240383,0.4875365575143032,0.6418014541931725,0.536884358702447,25.553509
-73.13663991131119,2.4821468611935105,0.0476190476190476,0.2736112653374657,0.5692477937868311,0.7857142857142857,0.1420484821111243,0.2453670705630791,0.3940357860605737,0.0786201860459455,0.0948947594294792,0.0929863216939047,0.0846207136424584,0.1104888121939676,0.3416537408427672,0.1178331872077122,21.128883
-76.35109548352823,5.257446615850347,0.1375661375661375,0.3989494636831204,0.7660268166971692,0.2857142857142857,0.1527195634683323,0.1887621762889047,0.3546210202434677,0.0001335162140539,0.0523050544125492,0.0177225590180115,0.1674975066872761,0.0575883468602325,0.1308118927699007,0.0045541770003391,19.868183
-72.45514924741745,-0.6126515409011382,0.0317460317460317,0.3005683474818158,0.4973969508715459,0.7142857142857143,0.1668353063191153,0.2615526253266809,0.448736722223323,0.5145773772765518,0.4604050780252738,0.4389326655759737,0.212112287226039,0.4665380232069991,0.6275893326916288,0.5100877218492665,25.025627
-73.39736962999201,10.065154374380826,0.0105820105820105,0.2378290412266958,0.7098296510635204,0.6428571428571429,0.1926338258393057,0.2525243525778095,0.4928471717432092,0.0189670095992455,0.0048327188965276,0.0543963796958492,0.1317460555130163,0.0165312961925328,0.2360473392536722,0.0586881361270043,19.93886
-71.34730847588006,2.730551495002524,0.037037037037037,0.3887641917780201,0.422464583405018,0.7857142857142857,0.1571758913681959,0.2689474934663816,0.426838229683763,0.2230650102196025,0.3231205140831368,0.3244334846731398,0.2490388951531951,0.3280343838044915,0.2442342618427542,0.2974822890536673,20.983883
-77.1871870120574,4.44216625578639,0.0105820105820105,0.4187870333176097,0.5254883922641496,0.4285714285714286,0.0680011684154517,0.2442088382038489,0.3069390331635621,0.0391950759466195,0.1860146842591685,0.0593004896962894,0.2440650023590672,0.1964476249877623,0.0912050413539755,0.0810199533330189,20.244228
-74.27983164941108,-0.4494271844408986,0.0423280423280423,0.2503802068846125,0.5779927923553001,0.6428571428571429,0.1620899019686871,0.2570978854834878,0.4298479567790388,0.3876138250362804,0.3958131882952974,0.2953093931384711,0.104329548485865,0.310529816325178,0.5105426547969922,0.3864695269862852,23.902952
-70.048080137439,-2.169354760455533,0.0211640211640211,0.2992515012892643,0.7004773068260979,0.8571428571428571,0.1654863406949686,0.259087669280114,0.4492191814393145,0.7034311168782944,0.7953675552868629,0.7930611033916782,0.4935854517821654,0.7998399166028725,0.7977392322448119,0.9364052492500756,23.755527
-75.07663620352416,8.596006972479149,0.0,0.464393718292066,0.5133655000392778,0.5,0.0592571169387268,0.2297457828462818,0.2998971820170681,0.0823625509252432,0.0777819057759997,0.0719121874151143,0.1916726027554508,0.0697616030614006,0.2173517404943916,0.1052819018658317,19.388584
-68.9630444348976,2.906730333566924,0.0211640211640211,0.4118063052770496,0.4526663156548458,0.7142857142857143,0.1444573080029424,0.2597410311237824,0.4202269728835114,0.0508831838986159,0.1860134143610851,0.5543986636618691,0.1874173715848962,0.2032867433819264,0.339598678135364,0.460360600140011,20.331114
-77.5399641559982,1.3233210781866953,0.4232804232804232,0.7185430293417608,0.5406937828708396,0.3571428571428571,0.1676302015198689,0.1392848657638394,0.1803970962513628,0.0083030650773588,0.0562045629233155,0.0260771224219565,0.011294698975057,0.025966028040321,0.2582999526307833,0.0322962372229083,22.850967
-71.51979981190728,4.694084663294442,0.0264550264550264,0.3764661574827409,0.5293963743638451,0.7857142857142857,0.1138411366991157,0.2450106913756237,0.3604694231650763,0.2056107651436082,0.1970947936523795,0.141080128092132,0.5637178147828844,0.1747453577306746,0.038821094913795,0.0011351144197277,21.301476
-74.39750490434756,-0.28520475882967,0.0423280423280423,0.2590760952251844,0.5706095335416465,0.6428571428571429,0.1641374039767326,0.2585234022333096,0.4283999963438735,0.3543556943055988,0.373792170521294,0.2684109049896859,0.0785431827850417,0.2851417660840007,0.4882532119013073,0.3547166152708379,23.818958
-76.05448029151682,6.661623174966481,0.5026455026455026,0.4346447390208047,0.5431280346995311,0.3571428571428571,0.2890832049124015,0.2615823235923022,0.3198920880350931,0.0043368910427197,0.0113573032423272,0.0493077423911238,0.1787684337251718,0.0140175137964243,0.0901638265408359,0.0303723393212378,22.550909
-68.82706234448511,3.364123598185138,0.0264550264550264,0.3730695915907175,0.6145581828061771,0.7142857142857143,0.1441200665969058,0.2581670230458541,0.4145051662468157,0.0936326948955029,0.140075179792976,0.5295244242079336,0.1680465545619715,0.1582983305612348,0.320815187376141,0.4122611780728389,20.751911
-68.90035253021979,5.705222391208162,0.0211640211640211,0.4483712802644716,0.5894414692116972,0.6428571428571429,0.1206099316739426,0.2558505583273937,0.3812855918169885,0.4175525738515878,0.2818015679981804,0.388234253755211,0.7096924474023992,0.2759846010496476,0.272674033468351,0.0834392701165056,21.986277
-69.53687375868387,4.911938532309765,0.0211640211640211,0.3964166678698545,0.6059784108253603,0.7142857142857143,0.1272101203987065,0.2534449988120694,0.3925891813206704,0.376088802502464,0.2628531267967057,0.3403077310920864,0.6295638802011035,0.2671046545725581,0.189321455944935,0.1432867242071213,20.947836
-70.08651837114716,4.1854766780504455,0.037037037037037,0.3477521126499984,0.5593481567659476,0.7857142857142857,0.1401214213976697,0.2599489189831314,0.3991748519855669,0.2921614710040687,0.2958159521896923,0.3291357837268217,0.5964074932015125,0.3057322736727799,0.1536894608392887,0.1891558705673702,20.72503
-71.14292869538623,4.611452340557532,0.0317460317460317,0.3628248269689779,0.5332933197170178,0.7857142857142857,0.1275473328988325,0.2657103825136612,0.3828446345191642,0.2618613948863884,0.2457800405199834,0.185482187385973,0.6731462542660774,0.2229020279132078,0.0382435855166287,0.0384655863563543,22.282887
-73.78671490532565,0.5122877530567598,0.0476190476190476,0.2427575883843656,0.677601377385966,0.7142857142857143,0.1810232821501511,0.2704027084818247,0.4602224521531326,0.3238431847793774,0.2787966004316975,0.244209577575511,0.2495247903566415,0.259015108842171,0.459706103257639,0.2756459169086983,26.858002
-76.67746942470032,2.710711604915044,0.2962962962962963,0.6029170384193226,0.4717991649727424,0.3571428571428571,0.2230091145539507,0.2508018531717748,0.2912554504613466,0.0101992574951644,0.025093178361081,0.0188078194562115,0.0850893998668143,0.085392862436799,0.0866117452753925,0.0474330574392316,26.54691
-71.17172069161033,0.1696913657021177,0.037037037037037,0.2261671707913545,0.384926660819355,0.6428571428571429,0.1704244318461351,0.2560584461867427,0.4441995987671033,0.4510564903067799,0.4737454061335878,0.46705370223246,0.1634545498459157,0.4848670437073668,0.5273080636892071,0.5480434225627789,25.306814
-74.10737020481048,3.273161087055821,0.1693121693121693,0.4404462976116404,0.5437710874895881,0.7857142857142857,0.1235246052218604,0.129959610358755,0.2617768385195975,0.0199704633612184,0.0659414716094126,0.018043750932788,0.0619406351379185,0.0294476621857824,0.272407770806956,0.0182924564079107,22.637447
-76.33896322001972,4.529241857130279,0.3121693121693121,0.3196307944480355,0.4638997759540455,0.5714285714285714,0.2903598922703687,0.1259503444998812,0.3776873134146422,0.0025205678590621,0.0787416049314414,0.0406871966655705,0.1631995699601538,0.1269690214742772,0.0621425213189972,0.0009714947856741,22.364561
-71.05809974330003,4.4064415599029125,0.0317460317460317,0.3666142842922767,0.5647298691366472,0.8571428571428571,0.1263429199529234,0.2567712045616536,0.3850194369049413,0.2943394793587369,0.2671628642142852,0.2124462936500562,0.6878850303139109,0.2428016274650635,0.0627602251377164,0.0737707510435176,22.542542
-72.71766213360068,3.1451520375493,0.0476190476190476,0.2449339249468666,0.7879013236954403,0.7857142857142857,0.1884183805286239,0.2734022333095747,0.4668990288950352,0.1092954582084937,0.1570666880437923,0.1444225853483318,0.2079832288705403,0.1591472433570192,0.2552943429405266,0.1411366212752955,20.7468
-74.10352281314555,2.556774612124568,0.0582010582010582,0.3406656659270467,0.6547770609663386,0.7142857142857143,0.1530086399188969,0.2502672843905916,0.4187547628888505,0.0758565798357356,0.0279023857025132,0.0296412048502495,0.1325350902615867,0.0403906291149681,0.3029338075011003,0.0331625994327427,21.256874
-68.6455516147696,2.9530369933235523,0.0211640211640211,0.3687849022809212,0.8518589451856737,0.7857142857142857,0.1612227304288147,0.2475647422190544,0.4290231254903922,0.0218729345948363,0.1513321130209958,0.5829474581833348,0.0962846324910604,0.1689544643743267,0.3636769469774299,0.483119423783658,22.839153
-73.47877042093388,4.433803587161329,0.328042328042328,0.5497921026917044,0.2494557910133615,0.8571428571428571,0.1123958411640248,0.118496079828938,0.1548641186768409,0.0091312837803671,0.0342556047766601,0.000867290374391,0.0782292693968427,0.0301368298631868,0.2506110993036734,0.0035654214274622,23.30545
-76.86475410076287,3.6600190769345033,0.1164021164021164,0.3658926049885626,0.5084694045155874,0.5,0.1357373406323198,0.1407994773105251,0.2868762858816664,0.0023341381875146,0.0980028247018506,0.0584413176899622,0.0443193897107314,0.1048638710705958,0.019162351886086,0.0126262549517835,19.622667
-73.33137930728937,10.006690585665824,0.0158730158730158,0.2782232993898034,0.6603408796546667,0.6428571428571429,0.18711760876586,0.2503266809218342,0.4911329113261204,0.0142477271515002,0.0046599621923063,0.0512950047816854,0.1213749686612843,0.0056112259105384,0.2375428723701593,0.0610995396475421,29.238214
-78.14255228670406,1.5020062969800367,0.0582010582010582,0.2698641052934173,0.6572178049988671,0.3571428571428571,0.2437491112636872,0.3247208363031599,0.5558999079574015,0.0078951853473403,0.0386869742268675,0.0267515441332614,0.1661187043431157,0.0852608946917073,0.2735751898979153,0.0185679370717395,23.651754
-75.8138627903877,8.887285053855159,0.0,0.2358680242997201,0.5457762046446525,0.3571428571428571,0.133111743833661,0.2511879306248515,0.4222358286244057,0.0335343200424295,0.0271513733304141,0.0267887399706471,0.4144696182706011,0.0172390348068509,0.292303674847444,0.0990559398724511,17.518324
-71.65047942157318,6.463860307023948,0.0423280423280423,0.4316218420181387,0.3457543259177216,0.9285714285714284,0.0771547068043608,0.2378534093608933,0.2888999461060189,0.0486220188987353,0.0621087682950965,0.007629552052204,0.4989998175607531,0.0289059526286566,0.1701849354819767,0.0095388844907493,20.857803
-76.71761216441716,7.246869356601241,0.0052910052910052,0.2936295707228488,0.5169160863177453,0.3571428571428571,0.1406754337201824,0.2440900451413638,0.4225620470703319,0.0227176843710293,0.0219830634499625,0.0436183282707155,0.1361453794672396,0.04238332250727,0.1877904990199452,0.0015143694516984,18.116312
-72.72413445478873,2.8728895430277426,0.0476190476190476,0.2396423735775431,0.8334701024275,0.8571428571428571,0.1786626356667604,0.2699572344975053,0.4576985374571955,0.06460696685293,0.1466961411053821,0.1444027752861001,0.1327074748118696,0.1535304764149419,0.2797588063219465,0.1719182036283706,20.815928
-76.83421004371426,6.592571046635189,0.0052910052910052,0.2560960434486924,0.697119214391398,0.3571428571428571,0.1144915081275423,0.2486338797814208,0.3835405227275834,0.0190620711635458,0.0845461463005083,0.06362257518248,0.2661440435831251,0.0298389709018963,0.1598611679489723,0.030220766703722,22.11128
-71.10961758637033,3.582036958938008,0.037037037037037,0.3812437826198595,0.7122054730576787,0.8571428571428571,0.1529845574411609,0.2661558564979805,0.4190038861888934,0.3161691983956526,0.325670680129179,0.2729535277610604,0.499666619313303,0.2972297325610707,0.1508325089452524,0.1865791601870464,22.138525
-76.0108312832745,4.554273982840339,0.1904761904761905,0.2445653156014363,0.5065957544882228,0.3571428571428571,0.1807101376748058,0.2612259444048468,0.3563665457394596,0.0089944297772131,0.0424325004031255,0.0318546107513171,0.0992311084204383,0.087751377151855,0.0813228114425499,0.0021299946317029,22.20943
-75.92000542208564,3.0547771788433504,0.724867724867725,0.8677188329811975,0.5593290047646283,0.6428571428571429,0.3894349012008498,0.2156391066761701,0.4003471853214602,0.0069102909440065,0.0379626745180639,0.0221799967202888,0.0488781359986865,0.0338398269854823,0.0963575619594214,0.0536865696919084,29.858496
-74.8074051417884,11.01526680004738,0.0052910052910052,0.1910005651098795,0.3018332685194983,0.0,0.1442405078914967,0.2889047279638869,0.4382943530989393,0.0287064513980189,0.0530548903025339,0.0370627811861367,0.5664604970398489,0.0711433233357758,0.2995701611468911,0.0730891582095649,18.764942
-70.0697274756577,0.6292839362687284,0.037037037037037,0.3472048509232134,0.6473184925881754,0.6428571428571429,0.1671966302028881,0.2621465906391067,0.4390612106897412,0.2705181094978376,0.4956507226401648,0.5627712563569346,0.0771521593293755,0.5103626813206185,0.4946344961607292,0.6661982718908988,25.080011
-70.70620682470586,-0.0617368099974404,0.0423280423280423,0.2874119170559815,0.3902697445772244,0.7142857142857143,0.1775786640154422,0.2668092183416489,0.4601113614184197,0.4258943000290348,0.5386377502416082,0.5353860397876711,0.2021327457373578,0.5480640963727984,0.5563341184192292,0.6302412266058158,23.916872
-70.12742537893733,3.463921459749341,0.0317460317460317,0.3593654776056757,0.5609147255518211,0.7142857142857143,0.1470106576670876,0.2525243525778095,0.4118011487673521,0.1909711951104557,0.3001904074586581,0.3891116025757995,0.4303906331972126,0.3133237045041028,0.2055349016487722,0.2796015299402695,20.4656
-73.08443618330196,10.28770059470415,0.1851851851851851,0.1597758655401958,0.6191702444119979,0.5714285714285714,0.3742352098234772,0.1624792112140651,0.5126829183286497,0.0075815033972712,0.0014848515336951,0.0111509342517289,0.0417409645588085,0.0485455769850645,0.1970242430072507,0.015911249947759,25.033205
-76.36490464911103,4.066478734330833,0.2645502645502646,0.2942267559393084,0.7004529610617091,0.5,0.2497470819531323,0.1824067474459492,0.4703715791966898,0.0074004547303189,0.1093945825389361,0.0270947074249597,0.0911522319910817,0.1117148016472655,0.0150001772118675,0.0248490851154782,21.705963
-73.00620391153137,6.530912266078792,0.3439153439153438,0.5384999930997781,0.507083643606575,1.0,0.2611890107204507,0.3781183178902352,0.3544246704201974,0.0041414753550119,0.0205152328263427,0.0025387781120578,0.2313570189465741,0.0412488016148814,0.1175440585340605,0.0269804628719509,19.521765
-70.0243433336797,4.951662488767113,0.0211640211640211,0.3568093889333098,0.5555313901301622,0.7857142857142857,0.139904621286224,0.2583749109052031,0.4121569696282034,0.3582876937288111,0.3200078614633713,0.2789979436935698,0.7241506104651295,0.2961288154914286,0.1351088358137702,0.0941210378612514,20.481956
-77.83951002488085,2.37382183833098,0.0052910052910052,0.2384923703192568,0.4826784755526326,0.4285714285714286,0.1498289723981505,0.2538904727963887,0.4323745659300945,0.0379478765095222,0.0886602366697822,0.0361805892867523,0.2903611471678516,0.0889696276575736,0.1782466325116621,0.0332224352060133,18.46442
-71.17721429870011,3.3143250622056444,0.0476190476190476,0.3866752318301668,0.5901767112962399,0.8571428571428571,0.1444573080029424,0.2587312900926586,0.3982005644185843,0.2830878615693322,0.3412402659720852,0.2863683247103865,0.4214450971707296,0.3160024183975448,0.179746685005364,0.2194393443362549,21.238987
-74.63345350552434,1.859991352130386,0.0582010582010582,0.3323321153005866,0.6075060263882117,0.7142857142857143,0.1516355918170142,0.2629781420765028,0.404520250806262,0.0655135248719256,0.1401984743056538,0.0509383518216713,0.1015720717922142,0.0681075048115958,0.2895405348886757,0.0598464800332939,21.008883
-75.0535502634816,9.87161218310714,0.0793650793650793,0.3649431298380817,0.5598870096844204,0.3571428571428571,0.1742785532730442,0.2927952007602756,0.412298374227997,0.0198187475989528,0.0386296122982512,0.0194153352690725,0.4584470424800684,0.0227538678618481,0.3440122034776863,0.034247697031277,23.563213
-75.15493289150041,4.043217632340417,0.1111111111111111,0.6924988764648149,0.4456427249337633,0.5,0.0474057070404064,0.2032549299120931,0.1927336338717774,0.0092310760935306,0.0722294034947836,0.0043022411194473,0.0308801744910978,0.0109759918182852,0.145437617932671,0.0108618434801407,20.142391
-76.55824302604327,4.3660625681692,0.1322751322751323,0.3718334438123071,0.6393807995668401,0.5,0.157031367595869,0.189415538132573,0.3581282800363904,0.0042060823049989,0.1136744164568202,0.0582943874569441,0.1528041750180864,0.1506497349834579,0.0429338308865129,0.0034106352186443,22.224499
