,Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Moho Depth (m),Magnetic Anomaly (nT),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault,Curie Depth (Km),Vertical Gravity Gradient (E),Free Air Anomaly (mGal),Bouguer Anomaly (mGal),Nearest Basement,Nearest Volcano,Volcanic domain,Volcanic weight,Gradient Weight,sample_weight
2861,6.430403,-73.869533,178.00320000000002,27.309984,20.666371319774733,42973.022716226194,25.4087,38761.943285116766,15443.530152837177,6112.505129036322,100659.79727382568,20558.43631442968,55881.86179325292,4460.16503929504,36.0,-65.8125,-80.80002,-136.14139111587417,6139.250032855591,148467.97140393278,False,8,0.02,0.16
2862,6.424553,-73.868886,215.7984,27.121008,30.82508370574392,42988.97381828036,27.2184,38864.999187772366,14950.055674433575,5464.196652280291,100127.7440560888,20658.13367267972,56521.10334186264,4162.229844065165,36.0,-65.8125,-80.80002,-136.14139111587417,6372.422732898221,148151.29318038502,False,8,0.08656409915055902,0.6925127932044721
2863,0.568547,-76.894417,409.0,26.155,25.367866436738417,39740.12929054356,-14.26,21876.68616403388,30200.373696065133,22603.57713446838,78793.28566462106,58836.38054788906,326771.37880677,19504.89879009409,20.0,-19.59375,-30.975006,-87.3029040921354,27793.300909095375,57103.349222634,True,1,0.030196779781810738,0.030196779781810738
2864,0.713497,-76.904483,405.6888,26.171556,25.68080417576513,41635.17328468939,-14.1154,5937.402898197087,22061.44999262401,8378.115022691967,71292.76920282836,43727.51413655757,310860.34440947004,12601.070293994664,20.0,-40.46875,-23.325012,-87.40621630583175,13212.310320209526,41837.41950726195,True,1,0.030196779781810738,0.030196779781810738
2865,0.681961,-76.878753,350.21520000000004,26.448924,28.23989306033083,40755.40234770939,-14.1154,10292.421836743502,25641.696482839427,12830.176814189415,75146.5522976458,46228.11432232826,314121.52416167286,16949.666251021106,20.0,-26.75,-32.149994,-70.67832729122094,17728.4112514986,46237.33487947168,True,1,0.04328205068507562,0.04328205068507562
2866,0.686281,-76.873475,327.0504,26.564748,28.53403072327012,40709.01718893708,-13.1072,10170.500804942774,26080.414862231697,12959.80152142404,75537.91743415888,45618.98087926712,313602.80571575,16747.648575736115,20.0,-39.65625,-40.55002,-79.85002979747662,17505.816879190577,46083.19516564712,True,1,0.07152542154553297,0.07152542154553297
2867,0.680414,-76.873217,321.564,26.59218,24.58264856272156,40634.200948769,-13.1072,10741.530716066707,26281.941622345435,13402.902801953256,75784.85301713874,46242.39819061739,314248.7303191117,17354.114569786423,20.0,-26.75,-40.55002,-70.67832729122094,18124.04898556318,46671.774993975116,True,1,0.030196779781810738,0.030196779781810738
2868,0.673428,-76.857389,385.2672,26.273664,23.291204452126404,40261.888160560055,-13.8804,12350.534768410782,28192.72169498406,15248.29732668786,77707.06463971287,46610.04205254499,314902.47176814266,18770.34603455712,20.0,-26.75,-40.55002,-72.99735381765527,19501.0762298857,48187.44706424664,True,1,0.025460030083559126,0.025460030083559126
2869,0.688525,-76.855783,329.184,26.55408,32.469373078468365,40409.97751485039,-13.1072,10910.71505287279,27932.576215479166,14398.554817109176,77317.81785982286,44936.88573361122,313223.1324858685,17311.31327323579,20.0,-39.65625,-40.55002,-80.51484601342521,18054.233062192383,46821.34620222056,True,1,0.12597014134551182,0.12597014134551182
2870,0.651956,-76.873958,320.04,26.5998,41.668230854898106,40312.17598981957,-13.8804,13523.39421004064,27252.558354768866,15614.772627580764,76843.7351425181,49325.78414370161,317397.35182388366,20206.70502821336,20.0,-26.75,-40.55002,-69.71794160173724,20739.232847615913,49451.756190534885,True,1,0.8884205955681077,0.8884205955681077
2871,0.671147,-76.858422,390.7536,26.246232,23.854458896994306,40253.96402154583,-13.8804,12491.477053626302,28156.39937690957,15321.243975710786,77686.25786020141,46880.49245302591,315161.8553660395,18955.44758843085,20.0,-26.75,-40.55002,-72.99735381765527,19686.600215898037,48353.25215504833,True,1,0.025460030083559126,0.025460030083559126
2872,0.672017,-76.887528,360.27360000000004,26.398632,27.33871330859265,40799.94962483223,-14.3777,10898.37801389439,25045.415901625107,12942.196342448631,74617.9531423675,47545.0322360644,315290.9772502556,17565.589340297505,20.0,-23.34375,-32.149994,-69.5261394938088,18052.581533576402,46796.19518594859,True,1,0.04328205068507562,0.04328205068507562
2873,0.654106,-76.885994,394.4112,26.227944,23.918261464183,40558.34389210431,-14.3777,12826.679276660232,25924.525662757675,14602.281266850336,75512.63868707701,49415.72362591133,317255.7676213362,19450.44164320096,20.0,-23.34375,-32.149994,-72.2360908548498,19825.19222670767,48667.5540611489,True,1,0.025460030083559126,0.025460030083559126
2874,0.698561,-76.886261,352.34880000000004,26.438256,25.24219427859488,41095.82859145186,-14.1154,8277.289140861585,24373.219881087178,10996.804309557889,73744.45659374534,44679.49701727839,312349.9942481221,14930.601546938988,20.0,-40.46875,-32.149994,-77.85002979747662,15749.060710351221,44219.980973385536,True,1,0.030196779781810738,0.030196779781810738
2875,0.70105,-76.870186,443.1792,25.984104,27.929492519996803,40825.05222214618,-13.1072,9054.11236541529,26069.66260999317,12296.992272655269,75354.30345453235,43943.91224658116,311946.24258267763,15397.135560570792,20.0,-39.65625,-40.55002,-82.5537727490208,16127.771769186485,44821.85828300925,True,1,0.04328205068507562,0.04328205068507562
2876,0.661458,-76.868197,334.36560000000003,26.528172,27.70448968682845,40318.124793870345,-13.8804,12848.953730426096,27467.59907306893,15258.963573787658,77049.36790175429,48157.54730802757,316303.9543431319,19500.799734968736,20.0,-26.75,-40.55002,-69.71794160173724,20246.960961102563,48793.826386994464,True,1,0.04328205068507562,0.04328205068507562
2877,0.689342,-76.869272,373.38,26.3331,19.965815505052223,40667.7240807768,-13.1072,10147.34531974034,26450.151866467622,13118.719246271055,75867.33775246043,45177.93721898519,313232.3108598037,16625.2224180157,20.0,-39.65625,-40.55002,-79.85002979747662,17361.50178634162,46005.885679021616,True,1,0.02,0.02
2878,0.645342,-76.886183,433.1208,26.034396,25.96910849787808,40458.63250720981,-14.3777,13746.051551619868,26303.97452631315,15384.26087744855,75869.28948680092,50360.31052510768,318224.9391746577,20330.69999927253,20.0,-11.59375,-32.149994,-75.21020747801242,20655.657310069655,49544.01438681608,True,1,0.030196779781810738,0.030196779781810738
2879,0.667047,-76.892569,349.91040000000004,26.450448,27.430813125272216,40834.677828041975,-14.3777,11239.975900167516,24706.59681362556,13015.811501565602,74295.40473259776,48226.57136644774,315881.9802540945,17844.12744721208,20.0,-23.34375,-32.149994,-69.5261394938088,18219.348406767185,47060.14815850897,True,1,0.04328205068507562,0.04328205068507562
2880,0.680917,-76.886856,329.0,26.555,33.71872400474519,40894.15812533029,-14.1154,10010.34563316719,24809.50193648416,12264.801964199854,74339.05874542512,46575.72991743593,314302.83115327905,16693.149201177275,20.0,-23.34375,-32.149994,-69.5261394938088,17281.55930659539,45939.51441801358,True,1,0.12597014134551182,0.12597014134551182
2881,0.651833,-76.868064,346.86240000000004,26.465688,27.864606586844488,40203.95612414454,-13.8804,13807.74371148107,27865.15495265014,16052.04158956617,77457.22199429029,49194.83494477737,317366.0844251716,20482.751131394343,20.0,-26.75,-40.55002,-69.71794160173724,21119.939460646594,49752.63263246187,True,1,0.04328205068507562,0.04328205068507562
2882,0.706256,-76.909336,573.3288,25.333356,27.71689164033484,41636.745429217575,-14.1154,6565.503664673813,21679.29677116224,8507.90494178141,71035.538601179,44664.0831910909,311703.8455297474,13118.283250909437,20.0,-40.46875,-32.149994,-87.40621630583175,13550.201318689891,42335.08653634346,True,1,0.04328205068507562,0.04328205068507562
2883,0.689542,-76.869431,373.0752,26.334624,28.469617261602675,40673.05694332911,-13.1072,10119.03799888206,26427.645226865625,13091.251584840276,75843.32377278949,45160.58794012929,313211.43663130404,16597.831285394077,20.0,-39.65625,-40.55002,-79.85002979747662,17334.308831496444,45977.967736725215,True,1,0.07152542154553297,0.07152542154553297
2884,0.64275,-76.870531,357.22560000000004,26.413872,27.263894427007344,40143.877427528,-13.8804,14610.683603557947,28008.3737166492,16647.04375115511,77587.175515932,50235.91043612551,318387.91458938835,21293.477957447973,20.0,-20.0,-40.55002,-70.08518665454477,21801.313736083237,50535.77578555811,True,1,0.04328205068507562,0.04328205068507562
2885,0.701094,-76.917454,531.5712,25.542144,27.41926726210476,41733.24357665569,-14.1154,7005.402864917302,20925.1202347026,8337.134239810484,70370.45897961858,45512.33170087348,312349.77546798164,13278.652667229797,20.0,-44.0625,-32.149994,-95.09780681421742,13567.514508551838,42493.93695206327,True,1,0.04328205068507562,0.04328205068507562
2886,0.658494,-76.882625,375.8184,26.320908,27.53578155836601,40547.96368879988,-14.3777,12492.043328772095,26084.244825138183,14443.915908708032,75676.32179973478,48851.42157424042,316743.85602573206,19156.141664827985,20.0,-26.75,-32.149994,-69.71794160173724,19606.828690057853,48383.58078420768,True,1,0.04328205068507562,0.04328205068507562
2887,0.676978,-76.881969,338.93760000000003,26.505312,25.91972656314689,40755.64627297884,-14.1154,10629.074863937009,25459.37865205004,12957.18454668808,75001.76993563832,46852.87936259736,314697.6238148087,17311.13298078871,20.0,-26.75,-32.149994,-70.67832729122094,17953.478254437665,46570.40809690228,True,1,0.030196779781810738,0.030196779781810738
2888,0.653997,-76.878083,369.7224,26.351388,24.805436803409595,40411.44307490904,-14.3777,13138.787807168856,26741.31850881917,15148.931761967431,76332.70421579097,49212.07278621053,317204.1602520974,19815.2727665099,20.0,-26.75,-32.149994,-69.71794160173724,20298.778838335576,49049.64850678254,True,1,0.030196779781810738,0.030196779781810738
2889,0.658597,-76.874128,338.93760000000003,26.505312,30.92068988373214,40392.9427184411,-13.8804,12843.110280735473,26960.638709990493,15043.424613677911,76550.83577932611,48614.22126758181,316665.23470395966,19525.682090671984,20.0,-26.75,-40.55002,-69.71794160173724,20119.40034344744,48782.15600394675,True,1,0.08656409915055902,0.08656409915055902
2890,0.680833,-76.895833,336.0,26.52,24.64485152409867,41061.899487176495,-14.1154,9674.257444951072,23857.672959187323,11598.79364414184,73405.30244990978,46864.77834220324,314388.2613441941,16300.193960305509,20.0,-23.34375,-32.149994,-69.5261394938088,16730.01610621038,45520.613736656145,True,1,0.030196779781810738,0.030196779781810738
2891,0.648828,-76.881872,348.99600000000004,26.45502,27.00312826287708,40420.33110025425,-14.3777,13527.27108203587,26579.79666195256,15345.131759946722,76161.30060034034,49868.51906055305,317805.0988944811,20169.988657105623,20.0,-20.0,-32.149994,-70.08518665454477,20562.273699399655,49389.86035454811,True,1,0.04328205068507562,0.04328205068507562
2892,0.649517,-76.872433,345.94800000000004,26.47026,24.182652699398595,40256.110384772925,-13.8804,13838.624227779836,27513.91212806841,15931.178117453985,77103.48369446029,49550.93300920846,317654.9922227001,20522.22487243258,20.0,-20.0,-40.55002,-70.08518665454477,21058.201225677363,49768.79413824923,True,1,0.025460030083559126,0.025460030083559126
2893,0.654044,-76.877025,366.6744,26.366628,27.30703114826673,40392.60999790232,-14.3777,13178.12897917902,26848.261933248214,15219.13998452135,76439.9076232471,49179.34281845823,317190.6433417443,19857.820017505343,20.0,-26.75,-32.149994,-69.71794160173724,20358.459743541698,49095.56994965403,True,1,0.04328205068507562,0.04328205068507562
2894,0.644956,-76.877917,346.25280000000004,26.468736,27.551965052704663,40302.82334159622,-14.3777,14079.709053561945,27157.79665336361,15951.833464324563,76733.82912359475,50181.03300574712,318201.2572210529,20739.489956398225,20.0,-20.0,-32.149994,-70.08518665454477,21157.05187179069,49963.72088538078,True,1,0.04328205068507562,0.04328205068507562
2895,0.637147,-76.883425,458.1144000000001,25.909428,24.99634898151372,40312.48205089074,-14.3777,14703.443897293932,26977.640123940622,16310.296519775977,76511.87520607984,51165.46972074504,319107.3941231721,20844.64002138558,20.0,-11.59375,-32.149994,-75.21020747801242,21598.241646810533,50498.01482540385,True,1,0.030196779781810738,0.030196779781810738
2896,0.689886,-76.889375,343.20480000000003,26.483976,25.169166879648337,41049.560969896535,-14.1154,8987.283482001882,24265.41431246866,11366.321446455284,73734.88698697339,45698.7004572782,313333.77429931686,15671.00532736115,20.0,-40.46875,-32.149994,-77.85002979747662,16313.119807396266,44923.89089106133,True,1,0.030196779781810738,0.030196779781810738
2897,0.706092,-76.896814,420.9288,26.095356,26.945595151232155,41387.03303097552,-14.1154,7011.319005559558,23050.181786709043,9557.89177128308,72362.61190783634,44229.51608425242,311608.972865802,13694.961307760386,20.0,-40.46875,-32.149994,-74.63631717434458,14384.10623045754,42947.97241789873,True,1,0.04328205068507562,0.04328205068507562
2898,0.706244,-76.903114,491.3376,25.743312,27.32431605197322,41511.83932239984,-14.1154,6747.415164655141,22358.54865828308,9012.784976619896,71692.14170800695,44435.9275125805,311648.2595375164,13397.780961885954,20.0,-40.46875,-32.149994,-87.40621630583175,13947.116909812003,42628.05767511022,True,1,0.04328205068507562,0.04328205068507562
2899,0.700467,-76.902903,498.9576,25.705212,31.138671983737687,41434.540688233225,-14.1154,7365.146943624293,22518.080639386106,9468.232054532598,71922.76378531185,45033.99190153841,312283.8358674692,13993.028554181145,20.0,-40.46875,-32.149994,-87.40621630583175,14482.857896484737,43217.043892438254,True,1,0.08656409915055902,0.08656409915055902
2900,0.700669,-76.909142,519.6840000000001,25.60158,25.941707964197263,41559.37893774089,-14.1154,7175.483777842003,21836.2513472584,8970.22921335312,71259.2614470041,45239.55263401477,312318.4519738403,13693.506553169862,20.0,-40.46875,-32.149994,-87.40621630583175,14081.019337842254,42907.72518425615,True,1,0.030196779781810738,0.030196779781810738
2901,0.708492,-76.873319,356.00640000000004,26.419968,29.12509092396818,40973.16026860378,-13.1072,8199.894946048607,25578.35687786448,11571.952126078357,74767.21668863701,43233.49838512304,311148.7347728909,14502.388365360988,20.0,-39.65625,-50.875,-82.5537727490208,15233.017456027812,43932.503267047476,True,1,0.07152542154553297,0.07152542154553297
2902,0.663208,-76.877481,333.0,26.535,24.663752630464987,40508.7925691216,-14.3777,12224.49021565888,26429.8821242481,14413.484819024889,76015.397006937,48205.6000325592,316182.2425443437,18908.16495179212,20.0,-26.75,-32.149994,-69.71794160173724,19487.030209360237,48159.50026569158,True,1,0.030196779781810738,0.030196779781810738
2903,0.711514,-76.898542,402.9456,26.185272,26.859986946536296,41489.42715286485,-14.1154,6384.2180806559545,22751.092272688948,9036.328362727732,71990.32239402621,43719.88983549188,311025.82161260385,13067.867671599037,20.0,-40.46875,-23.325012,-74.63631717434458,13795.075083228583,42324.36050449422,True,1,0.04328205068507562,0.04328205068507562
2904,0.667497,-76.863533,336.49920000000003,26.517504,27.56551262843458,40303.88488072936,-13.8804,12522.313988703325,27737.97304450875,15162.673461173805,77294.48768731646,47393.10574257953,315602.18647357315,19097.002270664005,20.0,-26.75,-40.55002,-72.99735381765527,19844.893386582025,48439.44986932498,True,1,0.04328205068507562,0.04328205068507562
2905,0.653947,-76.878039,369.7224,26.351388,25.008253844944992,40410.05017252553,-14.3777,13145.746666295328,26747.970392884963,15156.318637934735,76339.33697203307,49216.29612344861,317209.33458815067,19822.31061877972,20.0,-26.75,-32.149994,-69.71794160173724,20306.087248067546,49056.75078149897,True,1,0.030196779781810738,0.030196779781810738
2906,0.724461,-76.89055,369.1128,26.354436,26.88650703343924,41499.87420337623,-14.1154,5611.822383185624,23436.02653848753,9044.590930512004,72407.14229823594,42079.70512489795,309527.1802734305,12112.452704590123,20.0,-52.46875,-23.325012,-84.1610994712862,12881.130054832103,41457.97176556725,True,1,0.04328205068507562,0.04328205068507562
2907,0.694464,-76.864786,420.624,26.09688,26.25202471830881,40645.99020496781,-13.1072,9999.503928224816,26807.90899521961,13199.024018806678,76156.21214478459,44510.65365693352,312632.68013180426,16306.465615553694,20.0,-39.65625,-40.55002,-80.51484601342521,17038.81995534044,45752.32491693586,True,1,0.030196779781810738,0.030196779781810738
2908,0.658597,-76.874194,338.93760000000003,26.505312,27.51388085357932,40394.15102693439,-13.8804,12840.070566820988,26953.78095034621,15038.56378085002,76544.00360482447,48615.91087678834,316665.74619939475,19522.730593264405,20.0,-26.75,-40.55002,-69.71794160173724,20115.224586062624,48778.922251986085,True,1,0.04328205068507562,0.04328205068507562
2909,0.658564,-76.8823,372.7704,26.336148,32.33653154457396,40542.79057183103,-14.3777,12497.487971622431,26114.943691734465,14460.451410318725,75706.99915457676,48834.94601642388,316733.50293005625,19163.57742840018,20.0,-26.75,-32.149994,-69.71794160173724,19619.664688160177,48391.92332051916,True,1,0.12597014134551182,0.12597014134551182
2910,0.719222,-76.89505,373.0,26.335,25.435281007202786,41520.724578487694,-14.1154,5804.752771201698,23006.621462131978,8882.007447550788,72099.41308706047,42787.243810035805,310144.40645004815,12442.434501102936,20.0,-52.46875,-23.325012,-84.1610994712862,13269.772425915316,41737.68626610165,True,1,0.030196779781810738,0.030196779781810738
2911,0.649553,-76.873161,345.94800000000004,26.47026,23.56930484115161,40269.73108472603,-13.8804,13802.917539910404,27437.68859131361,15876.61542731596,77026.95094230094,49565.08133338256,317656.6024131579,20486.019005212755,20.0,-20.0,-40.55002,-70.08518665454477,21010.235302360576,49729.98187152438,True,1,0.025460030083559126,0.025460030083559126
2912,0.641631,-76.878983,403.86,26.1807,26.201176281491385,40283.61332575684,-14.3777,14385.65844281802,27204.985019439573,16179.335653391874,76768.63395627955,50566.629013601145,318576.83584763005,21028.989089124872,20.0,-20.0,-32.149994,-70.08518665454477,21411.693238875694,50248.32898997695,True,1,0.030196779781810738,0.030196779781810738
2913,0.675469,-76.865261,308.1528,26.659236,35.937200831746296,40429.07461378292,-13.1072,11671.451616719469,27287.53355542936,14430.9382329558,76805.61890856273,46572.42074614944,314734.3734599856,18211.34809188537,20.0,-26.75,-40.55002,-72.99735381765527,18953.118962233817,47569.7853853813,True,1,0.21099997612500296,0.21099997612500296
2914,0.699797,-76.877075,407.0,26.165,25.386294728569613,40938.430666841625,-14.1154,8700.370188616915,25344.892523172108,11734.961025833923,74669.83295861477,44271.47674734414,312138.621741112,15216.0960624056,20.0,-39.65625,-32.149994,-79.85002979747662,15965.358366765924,44574.054320397125,True,1,0.030196779781810738,0.030196779781810738
2916,0.664167,-76.861389,356.61600000000004,26.41692,26.069861536616475,40226.37312350343,-13.8804,12961.433187213624,28082.46508257596,15588.85064571721,77648.91702907423,47704.17237026211,315954.3686040746,19530.55028028924,20.0,-26.75,-40.55002,-75.3953765421118,20275.301565653073,48877.04002701299,True,1,0.030196779781810738,0.030196779781810738
2917,0.693656,-76.875544,360.8832,26.395584,35.00735866090428,40835.91760428893,-14.1154,9358.738606318471,25658.7450711226,12273.087610632336,75050.50032730972,44885.04441994195,312804.6004818419,15907.277024714012,20.0,-39.65625,-32.149994,-79.85002979747662,16660.9738806601,45253.90836141079,True,1,0.21099997612500296,0.21099997612500296
2918,0.657833,-76.864914,329.184,26.55408,27.51125509093888,40216.52711136745,-13.8804,13375.037867063613,27950.145717111693,15801.80104672678,77536.56789608911,48471.44327916598,316679.8887940604,20015.19814572511,20.0,-26.75,-40.55002,-75.3953765421118,20787.39950105174,49317.57448202259,True,1,0.04328205068507562,0.04328205068507562
2919,0.674217,-76.854589,412.0896,26.139552,26.53431682618447,40220.68709058224,-13.8804,12401.162142354657,28467.00770124397,15436.977100291746,77970.29402476353,46463.0996068443,314795.4868808923,18815.55567880337,20.0,-26.75,-40.55002,-72.99735381765527,19549.954426674845,48263.01774765179,True,1,0.04328205068507562,0.04328205068507562
2920,0.691225,-76.893319,381.0,26.295,31.430184020258704,41140.117120361945,-14.1154,8681.677091212778,23802.49393038366,10947.188877473534,73271.10154061641,45682.510878024616,313219.5385589109,15358.837793130431,20.0,-40.46875,-32.149994,-77.85002979747662,15934.249287113635,44598.711129963085,True,1,0.08656409915055902,0.08656409915055902
2921,0.634319,-76.881339,463.2960000000001,25.88352,25.79071638821564,40241.80999898971,-14.3777,15071.159556700482,27326.57097554666,16699.54528795342,76850.77027124992,51414.96257508744,319402.95991190616,21012.911581710014,20.0,-20.0,-32.149994,-70.08518665454477,21984.61183767659,50878.4250686853,True,1,0.030196779781810738,0.030196779781810738
2922,0.690081,-76.858681,364.8456,26.375772,25.398460413462608,40481.44371550106,-13.1072,10808.625237225133,27578.779167322828,14034.29138632562,76956.49538143545,44835.11951894623,313071.98886653903,17023.931871075543,20.0,-39.65625,-40.55002,-80.51484601342521,17763.888482723363,46510.68266888026,True,1,0.030196779781810738,0.030196779781810738
2923,0.675661,-76.858783,329.4888,26.552556,36.43502487958065,40313.1740987414,-13.1072,12059.086402222343,27973.5182763784,14971.883832498415,77476.40643715086,46399.23194521574,314665.7589935074,18481.57679182468,20.0,-26.75,-40.55002,-72.99735381765527,19212.215358409194,47895.940095388156,True,1,0.35166659756945884,0.35166659756945884
2924,0.655906,-76.870161,338.32800000000003,26.50836,27.1787009588008,40289.094808054,-13.8804,13300.104450641616,27480.79789419662,15559.787061100638,77071.92550835994,48805.19562329505,316932.0229968986,19975.960304426862,20.0,-26.75,-40.55002,-69.71794160173724,20616.586908233214,49244.83720455718,True,1,0.04328205068507562,0.04328205068507562
2925,0.671369,-76.867997,339.0,26.505,34.82970900346518,40430.84016566776,-13.8804,11899.593562721942,27131.70111952368,14506.426015524612,76677.77664501559,47082.386137426176,315207.7443313514,18504.742362527108,20.0,-26.75,-40.55002,-70.67832729122094,19265.856898061902,47828.62789574581,True,1,0.21099997612500296,0.21099997612500296
2926,0.681258,-76.866,309.0672,26.654664,29.41552458417684,40511.124176916586,-13.1072,11090.91920574368,27030.07242566589,13956.862252824152,76509.45514343734,45965.54443438765,314100.45225680224,17591.283438054164,20.0,-26.75,-40.55002,-72.99735381765527,18327.88960460013,46966.396979800076,True,1,0.07152542154553297,0.07152542154553297
2927,0.681822,-76.8564,398.0688,26.209656,38.08225009508759,40342.18530472461,-13.1072,11641.579823900312,28046.287224049447,14766.893165114136,77496.47501884274,45677.53528976185,313968.0658093601,17963.4114541346,20.0,-26.75,-40.55002,-72.99735381765527,18701.039107726363,47430.677205463064,True,1,0.4822855822041193,0.4822855822041193
2928,0.650517,-76.88165,345.94800000000004,26.47026,25.75181099127104,40436.06123540303,-14.3777,13359.084518407984,26526.828114924745,15209.599144456402,76112.06504667146,49681.090480038285,317616.81742940866,20008.644478206435,20.0,-26.75,-32.149994,-69.71794160173724,20414.882230239426,49230.30678106368,True,1,0.030196779781810738,0.030196779781810738
2929,0.694158,-76.857736,348.99600000000004,26.45502,25.509024925972486,40512.557157119496,-13.1072,10384.91400276382,27582.77037237861,13877.667296365362,76911.69334731142,44371.71702853408,312614.7752067604,16652.78207340938,20.0,-39.65625,-40.55002,-80.51484601342521,17396.92810565717,46172.891350432335,True,1,0.030196779781810738,0.030196779781810738
2930,0.684167,-76.858889,356.31120000000004,26.418444,27.92251796670838,40415.19911019591,-13.1072,11299.444867319782,27712.30117114951,14389.82099187819,77148.67463595285,45480.1798355927,313726.8289086656,17614.31615378193,20.0,-39.65625,-40.55002,-80.51484601342521,18349.026586175063,47068.081929408494,True,1,0.04328205068507562,0.04328205068507562
2931,0.706042,-76.858169,352.34880000000004,26.438256,26.51564633351448,40662.42028577751,-13.1072,9169.799341491997,27288.34434655441,13184.9767316824,76458.21369597889,43096.9087447871,311305.03706697625,15428.37304860815,20.0,-39.65625,-40.55002,-83.17082559050651,16168.10152117217,45016.65521857286,True,1,0.04328205068507562,0.04328205068507562
2932,0.705717,-76.864867,425.5008,26.072496,28.784268176160783,40782.38242790395,-13.1072,9065.631217114586,26558.48412215297,12543.368349060012,75757.96372168495,43300.54656418569,311390.325934335,15161.776463560876,20.0,-39.65625,-40.55002,-83.17082559050651,15902.398144803088,44667.13400472455,True,1,0.07152542154553297,0.07152542154553297
2933,0.700736,-76.863719,427.6344,26.061828,25.19857776626138,40701.332543336684,-13.1072,9553.655388493384,26783.676150148287,12929.081877021908,76049.74486934103,43807.4745327717,311931.92762146925,15718.196052988777,20.0,-39.65625,-40.55002,-83.17082559050651,16457.77224031693,45208.31887548906,True,1,0.030196779781810738,0.030196779781810738
2934,0.700661,-76.863839,428.244,26.05878,19.67414826670351,40702.65323326569,-13.1072,9550.71815404411,26772.12309646308,12921.857429188329,76039.62399534705,43818.61297533453,311941.1060286062,15720.43445107703,20.0,-39.65625,-40.55002,-83.17082559050651,16459.71149281902,45208.822781951494,True,1,0.02,0.02
2935,0.667581,-76.8829,345.0,26.475,27.93779417299201,40660.8367977634,-14.3777,11543.220389062535,25695.990526623817,13651.10949622986,75276.4599737495,47885.23139689559,315742.7385440229,18222.38637483136,20.0,-26.75,-32.149994,-70.67832729122094,18747.121324989475,47461.05381361119,True,1,0.04328205068507562,0.04328205068507562
2936,0.669139,-76.885636,346.86240000000004,26.465688,28.20022079405893,40730.2651240605,-14.3777,11270.995986654509,25350.62285199661,13321.286866627708,74929.72159248508,47796.89254587506,315593.0753647217,17942.04253553378,20.0,-23.34375,-32.149994,-69.5261394938088,18434.65212097663,47174.341925723056,True,1,0.04328205068507562,0.04328205068507562
2937,0.662575,-76.881714,387.096,26.26452,28.246557971065453,40579.42468473757,-14.3777,12106.814046834312,26013.38860908222,14158.297028077368,75602.4771087731,48388.55845758216,316285.8928193967,18783.05237121261,20.0,-26.75,-32.149994,-69.71794160173724,19281.98184306254,48018.21132905699,True,1,0.04328205068507562,0.04328205068507562
2938,0.687728,-76.853825,323.3928,26.583036,28.32644916578904,40364.89197635926,-13.1072,10934.04939820004,28165.25982880785,14629.17907453072,77552.83955187828,44979.601842468095,313297.3554885251,17479.693024744436,20.0,-39.65625,-40.55002,-80.51484601342521,18221.835574653356,47007.383442149236,True,1,0.04328205068507562,0.04328205068507562
2939,0.712164,-76.858869,355.39680000000004,26.423016,29.50060685151353,40748.82849604486,-13.1072,8577.246150679372,27107.72207622152,12817.91357020485,76181.6315236504,42453.00196399406,310633.82130578015,14776.29466624665,20.0,-39.65625,-50.875,-83.17082559050651,15518.171374821688,44396.76781016115,True,1,0.07152542154553297,0.07152542154553297
2940,0.687161,-76.853733,323.088,26.58456,27.03206346768417,40356.542465547565,-13.1072,10991.729988745492,28189.82949606755,14672.40579763472,77582.89812150634,45039.10754997444,313359.3545859503,17541.301539238924,20.0,-39.65625,-40.55002,-80.51484601342521,18283.705561364968,47066.758889906785,True,1,0.04328205068507562,0.04328205068507562
2941,0.685853,-76.857033,345.33840000000004,26.473308,27.72662802048397,40401.21233345054,-13.1072,11234.37385855771,27866.983893587658,14450.031909385532,77282.50513031374,45254.86815909537,313527.2388476417,17526.35554594616,20.0,-39.65625,-40.55002,-80.51484601342521,18266.006775661765,47008.078979269965,True,1,0.04328205068507562,0.04328205068507562
2942,0.677944,-76.857047,335.28000000000003,26.5236,29.65041924061106,40308.44002869322,-13.1072,11970.106924284048,28089.769047934733,14967.186160791563,77572.49633749905,46112.582879516885,314401.1113302341,18327.71141802972,20.0,-26.75,-40.55002,-72.99735381765527,19060.678744759265,47769.15366954427,True,1,0.07152542154553297,0.07152542154553297
2943,0.667106,-76.857939,396.24,26.2188,28.02248630342008,40198.40014112288,-13.8804,12892.621430472564,28343.57502796341,15654.373696958855,77893.05177119742,47308.1501826477,315604.8407164003,19386.811585608502,20.0,-26.75,-40.55002,-72.99735381765527,20119.304369909994,48771.86959182051,True,1,0.04328205068507562,0.04328205068507562
2944,0.698344,-76.855289,331.9272,26.540364,28.989256009768184,40517.49238218912,-13.1072,9858.364564849251,27756.441742620373,13873.89692448414,77024.97071070675,43861.627620944346,312134.8178372111,16337.752713799106,20.0,-39.65625,-40.55002,-80.51484601342521,17077.357347770485,45912.55458484345,True,1,0.07152542154553297,0.07152542154553297
