Basin,Well Name,BHT Depth (m),Lat,Lon,Surface Temperature (°C),Formation Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m)
Valle Medio del Magdalena,INFANTAS-1617,0.043138497280743426,6.919075,-73.766664,0.96322053915276,0.07720001493897005,27.139451818051526,0.22984770354667744,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1625,0.03236707323512329,6.883033,-73.754667,0.9699699614890887,0.064148612547062,26.74610972818265,0.22735324192636425,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1626,0.06114367178837321,6.884111,-73.763308,0.9646878048780487,0.08338606737663096,24.836408774072314,0.22662693641609555,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1627,0.12461059190031151,6.896278,-73.774267,0.9550038510911425,0.09996823657986104,19.43022601609869,0.22680499630071155,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1628,0.11748244363482763,6.910972,-73.757239,0.9616554557124517,0.14589524857636227,25.551944459184707,0.22992083243069333,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1629,0.10935107450234965,6.879472,-73.75585,0.9688939666238767,0.10559228476037552,21.456788205632687,0.22688221753965374,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1632,0.08754422091979513,6.949769,-73.775333,0.9692852374839538,0.10254818617342115,23.706462248075304,0.2321869541415251,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1633,0.12450498970378585,6.862747,-73.769814,0.9656659820282414,0.10386640702076899,19.75756522839945,0.2238561070967583,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1635,0.050583452135804424,6.9398,-73.778747,0.9645899871630297,0.08204105407925971,26.507896544056635,0.23083759055990521,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1636,0.07994086276994561,6.9497,-73.768194,0.9667419768934531,0.13673988087859001,29.874979833696916,0.23284648048460574,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1637,0.07434394635408417,6.951739,-73.774514,0.9669376123234916,0.0303240134878191,14.66043740816047,0.23246722103010561,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1638,0.07434394635408417,6.944203,-73.771053,0.9666441591784338,0.034237627270443716,15.26295833621386,0.23201178671195247,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1640,0.0690638365277998,6.938364,-73.775397,0.9664485237483953,0.06093531961536053,19.998626881989356,0.23100290091936224,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1642,0.11130471513807486,6.860328,-73.76805,0.9714372272143772,0.07456219121405866,17.356639300595702,0.22378571253025575,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1643,0.10866466022493268,6.870275,-73.770158,0.9683070603337611,0.08201287112312106,18.57227171775707,0.22457652021505714,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1645,0.07170389144094197,6.936869,-73.779919,0.9641008985879331,0.06911032893751734,20.974433164158896,0.23042539101932985,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1646,0.07170389144094197,6.946197,-73.775103,0.9669376123234916,0.06519671515489273,20.318536887304617,0.23183896084783312,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1647,0.07170389144094197,6.944236,-73.773228,0.9686983311938382,0.06911032893751734,20.896099830825563,0.23181164506217097,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1648,0.07170389144094197,6.941556,-73.775583,0.967817971758665,0.07302394272014201,21.51866277434651,0.23131474582895586,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1649,0.010771424045620148,6.860614,-73.7599,0.9721219512195123,0.03032715363360755,24.079521428048682,0.22460727160614355,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1650,0.07698400126722635,6.940286,-73.783533,0.9637096277278561,0.08155283876632385,22.17359816509031,0.23044100511539103,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1651,0.06457574317545806,6.940722,-73.768739,0.9671332477535302,0.06034882115306284,20.48439760931644,0.23187011419636183,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-1652,0.14055652357569037,6.873769,-73.771569,0.9561776636713735,0.11015738651985374,19.155474251975946,0.22479101129512968,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-166,0.06008764982311632,6.910164,-73.771025,0.9656659820282414,0.020632211779139986,14.484017126301225,0.22852538004922765,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-167,0.04847140820529067,6.908067,-73.770347,0.9630249037227214,0.0348128206486088,18.36129217012134,0.22837632384362025,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-175,0.03521833254131687,6.908144,-73.768733,0.9642965340179717,0.056664655008713705,24.7366700111227,0.22853770953343736,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-203,0.06547336184592639,6.911542,-73.770414,0.9538300385109113,0.11916984801230435,30.104975117226456,0.22872380036523968,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-216,0.06837742225038282,6.913367,-73.768672,0.9500151476251606,0.0217090948547784,14.152912759333205,0.22907517910878983,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-242,0.08516817149796715,6.915394,-73.772319,0.96322053915276,0.10222430637700064,24.083098236032118,0.22893603989698003,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-348,0.096045197740113,6.924467,-73.772333,0.9641987163029524,0.04892911986708892,15.463535782077498,0.229862747313665,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-361,0.09044828132425153,6.906392,-73.774147,0.9576449293966625,0.05598280323153765,17.031121302241512,0.22784458254009976,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-648,0.09847404826020381,6.915542,-73.776075,0.959405648267009,0.06492190183228186,17.454411676360838,0.22859568386131396,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-659,0.10074449548550607,6.919111,-73.775883,0.9601881899871629,0.1200301824660493,24.46147103637372,0.22897905706962557,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-71,0.08453455831881301,6.913664,-73.7741,0.9615576379974324,0.08257013614159658,21.375868209683933,0.22859067369236816,0.0,0.76041266348205
Valle Medio del Magdalena,INFANTAS-97,0.05222028618195257,6.906422,-73.770569,0.9644921694480104,0.05485198608302966,21.38455190793351,0.2281878559180494,0.0,0.76041266348205
Valle Superior del Magdalena,INTERLAGOS-1,0.002692856011405051,3.173011,-75.087944,0.8057340179717587,0.0607368259762775,39.64471635209277,0.12278800048888747,0.0,0.8124552052415706
Caguan-Putumayo,INTI-1,0.07170389144094197,0.413653,-76.556089,0.9182243902439025,0.13172814945951167,31.477106927160744,0.10145705303091389,0.7142857142857142,0.3415016582106907
ANP,ISKANA-1A,0.8208458735941707,2.259096,-75.490638,0.482349165596919,0.6339961528067428,20.399858164678637,0.05392461849891902,0.0,0.8011498044395202
Valle Superior del Magdalena,JAGUALITO-1,0.2390305718358942,2.860289,-75.203811,0.7884202824133504,0.2001671904786811,21.54975868039518,0.10243537764847621,0.0,0.7891166554797244
Llanos Orientales,JAGUAR T-05,0.2153228787158773,4.2128,-72.0595,0.9427766367137356,0.32932811731664696,32.37843159409156,0.4222147115640036,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR T-06,0.20682190189555943,4.2128,-72.0594,0.9427766367137356,0.3475137436565317,34.83976027474803,0.4222286231205601,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR T-07,0.20375943819631448,4.2366,-72.0352,0.9349512195121952,0.29614118608498047,30.930461126178308,0.4254040372345611,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR-1,0.19842652727176724,4.2212,-72.0335,0.9350490372272144,0.3148495241322286,33.121575560342315,0.4257614437245542,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR-12,0.2006441733988067,4.2293,-72.0366,0.9351468549422337,0.33086097877456205,34.23530482654886,0.42526519743872243,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR-15,0.20090817889012091,4.1873,-72.0461,0.9305494223363286,0.3387307552800875,34.919905059902504,0.42431237580776343,0.14285714285714285,0.31013493836154593
Llanos Orientales,JAGUAR-2,0.19995775912138974,4.225892,-72.030497,0.9351732991014119,0.3542320827959345,36.32193963814403,0.42614139572108833,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR-3A,0.20492106235809704,4.2328,-72.0271,0.9372988446726571,0.2963290065429964,30.801365263121134,0.42656014286298155,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR-5,0.20117218438143514,4.2417,-72.0242,0.93690757381258,0.3309460869961262,34.16327335846863,0.42689738997823273,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUAR-6,0.19884893605787002,4.2724,-71.982,0.9342664955070603,0.2992630118527459,31.737684125990505,0.43257170274065043,0.14285714285714285,0.3343904478991042
Llanos Orientales,JAGUEYES-1,0.3330693278420191,5.66775,-71.226261,0.9492326059050062,0.4625344643855362,31.05822279682315,0.5062630271607311,0.0,0.4457639439061978
Sinú-San Jacinto,JARAGUAY NORTE-1,0.16341939912350179,8.26795,-76.20325,0.9739804878048779,0.09015961978339809,15.246272682613228,0.39157921382498534,0.0,0.22400263835260392
Sinú-San Jacinto,JARAGUAY NORTE-2,0.3630075505570516,8.254275,-76.21655,0.9574492939666239,0.26402532002187046,18.086313511680586,0.3906454562292061,0.0,0.22400263835260392
Sinú-San Jacinto,JARAGUAY NORTE-3,0.1680130946723692,8.262086,-76.199125,0.9752521181001284,0.12218132758586597,18.049352365514014,0.39059447331862457,0.0,0.2528784780702438
Sinú-San Jacinto,JARAGUAY NORTE-4,0.1776756956544696,8.188425,-76.276394,0.9666441591784338,0.13152084059198993,18.346269371684492,0.38609970568213514,0.0,0.2984411154433979
Sinú-San Jacinto,JARAGUAY NORTE-5,0.04609535878346269,8.269442,-76.203753,0.9740783055198972,0.09322072097341194,29.281209349969295,0.3917974608105156,0.0,0.22400263835260392
Sinú-San Jacinto,JARAGUAY SUR-1,0.33581498495168705,8.114597,-76.332103,0.9335817715019255,0.24383326099258978,18.227577714674805,0.3806393108879118,0.0,0.2984411154433979
Valle Medio del Magdalena,JAZMIN AE-04,0.027192565605364594,6.115805,-74.58945,0.9579589216944799,0.04787797365221991,24.732821858081653,0.07009802596133105,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AG-05,0.038122392945773284,6.122372,-74.581535,0.9518613607188704,0.05701698954667367,24.49944749359982,0.07150059389838036,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-01,0.00042240878610275145,6.102638,-74.591996,0.9559820282413349,0.025265651246955567,26.011212806616545,0.06843947031522361,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-02,0.006494535086329786,6.102598,-74.591975,0.9559820282413349,0.02593466357355384,24.492963453481323,0.06843695517093672,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-03,0.007286551560272442,6.102557,-74.591955,0.9559820282413349,0.053418165481439794,31.4775181221679,0.06843424439269774,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-04,0.0051745076297586845,6.102517,-74.591935,0.9559820282413349,0.04535620545077329,30.043265836914674,0.06843164272893688,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-06,0.030519034795923758,6.102436,-74.591894,0.9559820282413349,0.09132283484103126,33.190692922200185,0.06842641924938471,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-07,0.04192407202069803,6.102396,-74.591874,0.9559820282413349,0.05748232475288523,23.777826229720578,0.06842381878655363,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-08,0.04319129837900629,6.102355,-74.591853,0.9559820282413349,0.04981123436926377,22.09354669238292,0.06842119740813846,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AP-09,0.03389830508474577,6.102315,-74.591833,0.9559820282413349,0.04867817755131326,23.564985062134973,0.06841859775067728,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AQ-06,0.035007128148265496,6.101045,-74.588802,0.9566752246469832,0.056639137037560516,24.943450538150802,0.06854660592605101,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AS-02,0.03949522150060719,6.099722,-74.58528,0.9505776636713736,0.03761642436468199,20.47986531219815,0.06871475550183329,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AS-03,0.031627857859443484,6.099694,-74.585315,0.9505776636713736,0.04449197996103449,23.270429812781398,0.06870863960854073,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN AS-04,0.03236707323512329,6.099665,-74.58535,0.9486521181001284,0.04849415741656343,23.996183605681146,0.06870241607052585,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN D-07,0.028195786472358625,6.118581,-74.578907,0.9518613607188704,0.05582397760268121,26.36078675089378,0.07131574898158569,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN D-08,0.03437351496911137,6.118582,-74.578862,0.9518613607188704,0.05656266992096909,25.165766865837817,0.0713197879459992,0.0,0.5403878470434242
Valle Medio del Magdalena,JAZMIN-1,0.0340567083795343,6.11465,-74.581256,0.954808215661104,0.09957423684123895,33.92490899379108,0.07068331685628443,0.0,0.5403878470434242
Llanos Orientales,JIBA-1,0.456201488990971,6.933556,-71.262303,0.9521671373555842,0.5839999656488815,29.50136599723044,0.5311060412231093,0.0,0.43058915983194734
Llanos Orientales,JIBA-2,0.3929457732720841,6.933611,-71.262638,0.9525032092426189,0.4254722407194466,25.262515332388695,0.5310646209165696,0.0,0.43058915983194734
Llanos Orientales,JIBA-3,0.3969586567400602,6.933963,-71.262539,0.9521671373555842,0.3948104130480989,23.495821302661717,0.5310936673053739,0.0,0.43058915983194734
Llanos Orientales,JIBA-4,0.4466444902053963,6.933855,-71.26281,0.9521671373555842,0.43386239656520514,23.10755551130705,0.5310532017910917,0.0,0.43058915983194734
Llanos Orientales,JIBA-5,0.38074871957336714,6.933484,-71.262783,0.9521671373555842,0.42348979248291113,25.819335975194495,0.5310398113865039,0.0,0.43058915983194734
Llanos Orientales,JIBA-6,0.38000950419768736,6.933537,-71.262485,0.9521671373555842,0.42336893841776474,25.85386310429037,0.5310813077576954,0.0,0.43058915983194734
Llanos Orientales,JIBA-B1,0.38660964148054283,6.922981,-71.253739,0.9535365853658535,0.4792358086181043,28.38812969827746,0.5317495263956763,0.0,0.43058915983194734
Valle Inferior del Magdalena,JOBO-10,0.1778340989492581,8.648908,-75.383844,0.9761324775353015,0.18633636679612642,23.334137034463776,0.41032751683405505,0.0,0.4255029200343148
Valle Inferior del Magdalena,JOBO-3,0.2988014150694335,8.609586,-75.400969,0.9746652118100128,0.214111923473764,17.794130541481575,0.40522669410088896,0.0,0.2921739611623684
Valle Inferior del Magdalena,JOBO-5,0.3633243571466287,8.70555,-75.343133,0.971730680359435,0.38148620185243826,24.406457022322634,0.41743515743603055,0.0,0.4255029200343148
Valle Inferior del Magdalena,JOBO-6,0.22614710385976028,8.679239,-75.377414,0.9745673940949937,0.33501536164015705,31.430945345641316,0.41440401694551193,0.0,0.4255029200343148
Valle Inferior del Magdalena,JOBO-9,0.14124293785310732,8.652478,-75.388869,0.9769150192554557,0.12591481569534724,20.552206310810043,0.410918752830051,0.0,0.4255029200343148
Llanos Orientales,JORDAN NORTE-1,0.29035323934737844,5.150133,-71.432928,0.9546125802310654,0.377057235296616,28.96352456634514,0.48265515538201587,0.0,0.4585342965939607
Llanos Orientales,JUBILO-1,0.4306457574317546,6.991425,-71.530601,0.9504064184852374,0.37272602331853594,20.925326794430937,0.49895353158680933,0.0,0.4648829487138175
Llanos Orientales,JUNCAL-1,0.48450287765985534,4.720522,-72.366619,0.9445373555840819,0.5332516166088099,25.890922291301383,0.37055440488597613,0.14285714285714285,0.4596705931530567
Valle Superior del Magdalena,K-1,0.1508527377369449,4.042082,-75.057693,0.878369704749679,0.17041699918173558,25.44722939095693,0.03950845870264416,0.14285714285714285,0.7557317522216629
Llanos Orientales,LA CABANA-1,0.8431279370610909,5.050506,-72.457811,0.9364184852374839,0.7208761568853332,20.890712414275697,0.3450618259876138,0.0,0.5136350639331002
Valle Superior del Magdalena,LA CANADA-2,0.06642378161465759,2.397544,-75.666592,0.929864698331194,0.14277548465170609,34.13151737530702,0.031113728428826724,0.0,0.8011498044395202
Valle Medio del Magdalena,LA CEIBA-1,0.45234700881778345,5.967086,-74.459311,0.9400377406931963,0.3368725947173446,18.499198847880027,0.0695735984771604,0.0,0.5403878470434242
Valle Medio del Magdalena,LA CEIBA-2,0.3357093827551613,5.919183,-74.438861,0.9405268292682927,0.22816107655774798,17.27538305936797,0.06868566258700937,0.0,0.5403878470434242
Valle Medio del Magdalena,LA CEIBA-3,0.44891493743069855,5.961678,-74.472908,0.9404290115532734,0.3050528640118377,17.15486058697161,0.06757457807869047,0.0,0.5403878470434242
Valle Medio del Magdalena,LA CIRA-1024,0.0922963197634511,6.991631,-73.755592,0.9723175866495508,0.05623727423663477,16.66900496952494,0.23836711732663154,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1026,0.10481018005174508,7.003217,-73.761706,0.9723175866495508,0.10494801425758737,21.834573548943812,0.239015046502457,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1032,0.11552880299910237,6.957633,-73.804278,0.9677201540436458,0.0751683434684331,17.117415377661924,0.23033085362259395,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1050,0.0680078145625429,6.974592,-73.775567,0.9657637997432604,0.06079678204067096,20.12506080023594,0.23474549115896734,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1063,0.08786102750937219,6.981058,-73.7721,0.9716328626444157,0.02431921331871867,12.606689726503877,0.23574037401284242,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1110,0.07207349912878189,6.974075,-73.7623,0.9725132220795891,0.06133195404446862,19.577876290287374,0.23591937904142357,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1112,0.07381593537145573,6.974439,-73.769797,0.9708503209242618,0.006772203875789362,11.034717393489649,0.2352625129011255,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1115,0.0830561275674534,6.977114,-73.767419,0.9692852374839538,0.05497437538724936,17.441603883926252,0.23576109157243505,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1117,0.07191509583399336,6.974694,-73.764903,0.9703612323491655,0.05348378472514753,18.41729132247202,0.23574222815892815,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1118,0.07328792438882731,6.972067,-73.765883,0.9699699614890887,0.053665523436232154,18.293790221621542,0.23537828244903197,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1171,0.10338455039864827,6.949542,-73.797722,0.9565689345314505,0.057783482549446374,16.120289730654246,0.23008692705119407,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1175,0.09937166693067215,6.946022,-73.798056,0.9589165596919127,0.11201070070585883,23.600540833970186,0.2296888753218182,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1185,0.07957125508210569,6.985036,-73.765483,0.9710459563543004,0.0466770708995623,16.55142893693634,0.23676587649163214,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1271,0.1045989756586937,6.9448,-73.796486,0.9662528883183568,0.07360926806215567,17.915703040701615,0.2297066567112059,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1469,0.07434394635408417,6.988519,-73.794303,0.9725132220795891,0.038151241053068385,15.76220057574266,0.23449227849478863,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1624,0.11700723375046201,7.004628,-73.789369,0.9662528883183568,0.09103600851237248,18.92813752009005,0.23664351699812733,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1655,0.12714504461692802,7.003758,-73.789336,0.9639052631578946,0.1081669043920705,20.030403255450803,0.2365543436545377,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1663,0.13189714346058398,7.002919,-73.792206,0.9671332477535302,0.1480035864840601,24.036542569239757,0.23620583802537318,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1675,0.12677543692908813,7.007669,-73.784833,0.9661550706033375,0.11985348202679624,21.38286604416755,0.23737614117354564,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1677,0.12080891282538678,7.005831,-73.784572,0.9619489088575097,0.08375951726484676,17.775030922496036,0.23720525917190446,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1678,0.11552880299910237,7.004875,-73.782542,0.965959435173299,0.055600274555309914,14.761424737240457,0.23728828393510146,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1679,0.1456254290089234,7.017117,-73.78465,0.9722197689345315,0.5022816343190522,60.05666721711875,0.23839440087152755,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1680,0.140345319182639,7.014486,-73.786772,0.9694808729139923,0.12578017839121447,20.707248828156885,0.2379236485730912,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1682,0.140345319182639,7.015625,-73.780764,0.9718284980744545,0.09447126813021733,17.288292864319036,0.23858708860768627,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1683,0.1350652093563546,7.01325,-73.782331,0.9700677792041079,0.10933739673997606,19.36982548320918,0.23819369329582898,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1684,0.1363852368129257,7.013897,-73.779342,0.9698721437740694,0.13301557015224302,21.867671410354134,0.2385327326096395,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1685,0.10533819103437353,7.012122,-73.780444,0.970556867779204,0.05805928957723849,15.795021925202757,0.2382450285360844,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1686,0.1229209567559005,7.012536,-73.777272,0.9682092426187419,0.10754869273352435,20.30609905150833,0.2385763315251684,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1687,0.1239769787211574,7.010183,-73.779022,0.9658616174582797,0.07639393402727118,16.597868584464237,0.2381687948325111,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1688,0.11658482496435926,7.008175,-73.776894,0.9700677792041079,0.12228394616168214,22.696848934923466,0.238149852330742,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1689,0.11922487987750144,7.008558,-73.778836,0.969383055198973,0.10701129439491858,20.591007821161817,0.2380139089770493,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1690,0.1213369238080152,7.007647,-73.779172,0.9645899871630297,0.10731797146673666,20.48039576940221,0.2378871441038394,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1691,0.10539099213263634,7.005783,-73.777936,0.9703612323491655,0.11677096438092394,23.309594641239666,0.23780261942232947,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1692,0.1377052642694968,7.012561,-73.786464,0.9703612323491655,0.1136443876171434,19.610391417271767,0.23774713700100356,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1694,0.14124293785310732,7.009344,-73.790719,0.9664485237483953,0.1180875881300979,19.831711137975738,0.23702167831936963,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1695,0.14192935213052432,7.006853,-73.793564,0.9590143774069317,0.1103634390205957,19.02912842720227,0.2365005648808526,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1696,0.10444057236390517,6.996222,-73.786403,0.9715350449293965,0.08532774009938171,19.363602359288024,0.2360236075099461,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1697,0.10338455039864827,6.994517,-73.785753,0.9696765083440309,0.0851787790278189,19.478295790082008,0.23590284819894786,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1698,0.10127250646813452,6.997308,-73.784978,0.9706546854942233,0.10444980433870293,22.204204148211986,0.2362678071072604,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1699,0.09546438565922169,6.994972,-73.784714,0.9691874197689343,0.09581181611771195,21.767824127236384,0.2360454141119313,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1700,0.09440836369396483,6.996281,-73.783189,0.9675245186136072,0.19350572315607684,35.18455206937555,0.23632228876886682,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1701,0.09388035271133638,6.993989,-73.783367,0.969383055198973,0.095592273175373,21.92594895356877,0.2360645141179099,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1704,0.08659380115106394,6.994283,-73.780628,0.9697743260590501,0.047627852301018014,16.03542276201607,0.23634527219897616,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1708,0.11394477005121706,7.0037,-73.779239,0.971730680359435,0.12581748918943336,23.40619650875604,0.23746429615119138,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1709,0.11922487987750144,7.004983,-73.780158,0.9708503209242618,0.1383202046559157,24.310625935136887,0.23751618981661035,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1710,0.09652040762447858,6.995739,-73.788042,0.9716328626444157,0.08030409980806269,19.524950617687132,0.23582363396123637,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1711,0.10232852843339141,6.997703,-73.787539,0.9687961489088575,0.06546204149277873,17.034687485429604,0.23607676612499742,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1712,0.11394477005121706,6.994333,-73.789514,0.9700677792041079,0.059286054884814365,15.274430687816984,0.2355414041236672,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1713,0.11605681398173082,6.997444,-73.789344,0.970556867779204,0.05176274469351505,14.196354819364121,0.2358855346912225,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1715,0.11658482496435926,6.998922,-73.790592,0.9641008985879331,0.12619755994430681,23.249495384420314,0.2359286559839398,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1716,0.12080891282538678,6.994583,-73.792178,0.9716328626444157,0.056364220786474295,14.402557178490971,0.23532593884641637,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1717,0.1255610116690427,6.997933,-73.792319,0.9703612323491655,0.11967541586238434,21.431093680178144,0.23566750850781476,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1718,0.12714504461692802,6.999719,-73.791936,0.969089602053915,0.08077160791369792,16.814644782873042,0.23589125996741264,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1719,0.13189714346058398,7.000794,-73.794061,0.9650790757381258,0.08929937974469043,17.457959849809153,0.23581288490744218,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1720,0.13559322033898305,7.002158,-73.79625,0.9666441591784338,0.13289762807847316,21.97172981045597,0.23575981964145845,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1721,0.140345319182639,7.00405,-73.7946,0.9657637997432604,0.07098958543446948,14.817099147254597,0.23610953897652615,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1722,0.1229209567559005,7.014953,-73.783094,0.970556867779204,0.10754869273352435,20.27587235125644,0.23830524219253016,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1723,0.1667458683140609,7.022161,-73.788106,0.9650790757381258,0.223738246389251,28.101712104990373,0.23861958054109042,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1724,0.10972068219018954,7.002194,-73.780914,0.9704590500641848,0.12129941425255919,23.361382252742217,0.2371530341574666,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1725,0.1213369238080152,7.001614,-73.792117,0.9669376123234916,0.09949074390148732,19.524716159979445,0.23607558985620886,0.0,0.6549706905814257
