Longitude,Latitude,Elevation (m),Distance To Nearest Volcano (m),Radius (m),Number of Volcanoes Nearby,Moho Depth (m),Magnetic Anomaly (nT)
-74.18314850037332,3.320946879538292,828.2352941176471,162844.62263654417,167844.62263654417,2,38106.914572955626,-14.1608
-74.64613489672868,5.070734380094134,727.843137254902,66425.48294858172,71425.48294858172,1,42806.87461614137,19.8676
-75.38954456388717,1.8694772548282108,1204.7058823529412,60194.6044601063,65194.6044601063,1,40172.94976440137,14.4431
-74.6475372759356,8.209737889422778,25.098039215686274,286819.7312429756,291819.7312429756,1,38556.27534306882,-23.1273
-75.24113036496932,0.15107184352738479,200.7843137254902,154133.6123057155,159133.6123057155,1,31254.891871694213,-6.9538
-76.75054215507875,1.0149176003088325,978.8235294117646,31277.41159538047,36277.41159538047,2,42781.90430951552,-11.3431
-68.86128203933384,5.512960701506005,75.29411764705883,675103.9579412477,680103.9579412477,1,37070.922754120285,20.5916
-69.45860557036809,-1.3550900040010596,75.29411764705883,797332.5914803467,802332.5914803467,2,32968.452279244215,-46.6045
-72.81602742347606,3.3722416914239774,200.7843137254902,285709.1918479976,290709.1918479976,2,32516.160801899106,28.9184
-73.90120992920907,6.437324715233048,175.68627450980392,146258.92889144467,151258.92889144467,1,42634.81262910434,27.6774
-71.91857287218166,-0.669968458613956,150.58823529411765,515920.5748436317,520920.5748436317,2,31863.834651052435,-38.2856
-76.78403040160389,0.7995338168597765,376.4705882352941,42306.58370749631,47306.58370749631,4,40458.15205893052,-9.5807
-74.45044678323778,2.0040254443135836,351.37254901960785,165541.06538746212,170541.06538746212,1,33450.51723371308,7.3597
-69.23947534206988,3.0769855571233657,150.58823529411765,674996.3866143464,679996.3866143464,2,36338.304541657315,-46.0902
-69.18102361577805,5.67821707595175,100.3921568627451,639467.2689620852,644467.2689620852,1,36215.710235376166,-17.9085
-75.36088411252705,5.482951759975894,3011.7647058823527,30797.56267246326,35797.56267246326,2,41622.05896302481,16.0792
-74.9990206669056,10.355033361371845,0.0,523301.6457174366,528301.6457174367,1,34431.93331262805,-41.7834
-76.9789877247113,5.475604958119364,25.098039215686274,181294.41776638015,186294.41776638015,2,33781.55860349635,1.6383
-75.38253733138244,9.933219967592143,0.0,478647.85389883234,483647.85389883234,1,31655.088305771307,-0.3923
-72.45849714676993,1.636008773803031,225.88235294117646,384900.2012151602,389900.2012151602,1,31865.528067834788,-23.4162
-72.18940572639113,-0.0872958947066742,150.58823529411765,462640.0778450878,467640.0778450878,2,33456.24758907288,-22.023
-71.47125731526985,-1.545068198416546,125.49019607843137,604229.6011795906,609229.6011795906,1,32460.58807671295,-24.4684
-72.44993578743392,2.3013601419619416,200.7843137254902,382119.5339967286,387119.5339967286,2,32489.485980448626,6.3388
-72.78227092351037,2.2104327953012888,250.98039215686273,352244.7419503135,357244.7419503135,2,31813.333029185484,55.2348
-70.06537918781733,4.004978868066397,175.68627450980392,568545.1142795153,573545.1142795153,3,34216.70222681929,-44.4426
-70.34914999718669,0.09996372301655576,175.68627450980392,646114.7230775455,651114.7230775455,1,33529.35364119924,-1.5263
-74.78021611627794,4.957083391618804,326.27450980392155,58398.42659007921,63398.42659007921,2,42815.754838163615,26.058
-73.2695891934359,9.492079020281109,451.7647058823529,466170.7237728595,471170.7237728595,1,36382.97491519462,1.0522
-75.9488293638843,4.960581991624043,1204.7058823529412,55342.61466469678,60342.61466469678,1,35016.83866571374,-4.9335
-72.64514453449213,0.36621365957382945,250.98039215686273,395505.5475885336,400505.5475885336,1,35892.21251790194,17.5673
-72.03020361686241,12.091264070358324,0.0,785266.2117630548,790266.2117630548,1,28864.66314384537,-117.9652
-77.17724658619052,2.4040224608541987,2108.235294117647,73164.63110032241,78164.63110032241,1,36883.61284666411,-66.8785
-74.1408902702224,7.254639455768638,326.27450980392155,200166.2904236627,205166.2904236627,1,41659.432286278956,15.4988
-73.55825980600001,4.142512958372723,351.37254901960785,181742.55454145596,186742.55454145596,2,37181.834028229016,-126.609
-74.76827176252702,0.10097720973814539,200.7843137254902,196858.34426432126,201858.34426432126,1,32490.790222024738,3.231
-69.64729284343483,5.996080981127394,75.29411764705883,588966.5698183379,593966.5698183379,1,35335.59295280447,-56.6488
-73.97162181466811,2.6871910203579716,276.078431372549,225872.6616382969,230872.6616382969,2,34700.71969262385,26.8048
-71.29019825697024,-2.093437156012319,125.49019607843137,653539.7608259695,658539.7608259695,1,32549.119644811508,0.5001
-77.74328889485314,1.4291672450298663,1355.2941176470588,38429.96127313421,43429.96127313421,1,38881.721225556896,-12.9653
-73.84975039327206,4.608012818887712,2986.6666666666665,148958.44534410688,153958.44534410688,2,46309.50426661386,-54.602
-71.77364026774464,3.5327295321185463,225.88235294117646,389612.9801582101,394612.9801582101,2,35545.94088633644,-26.9879
-73.61139436433832,5.955119460108362,1656.4705882352941,153028.42162512586,158028.42162512586,1,43872.796746796026,28.9366
-71.23599418776544,3.609946167660418,175.68627450980392,445857.8686456454,450857.8686456454,2,35521.687382324904,18.9818
-75.65922257279777,3.401577999443817,1706.6666666666667,67110.22836811865,72110.22836811865,1,44943.68650101392,-6.0749
-74.49503465652138,6.685447954139807,351.37254901960785,126190.70232432717,131190.70232432717,1,36746.763336947086,22.9794
-74.60026463892048,9.335182135507955,0.0,411795.83459102735,416795.83459102735,1,37691.35295828209,-22.3027
-73.7680193979639,10.648340328257442,3011.7647058823527,571163.1071083074,576163.1071083074,1,27948.71985650139,-26.565
-71.80897956312779,2.960781486082495,150.58823529411765,406490.31139433134,411490.31139433134,2,36025.74687892828,-37.5782
-70.3209484395244,4.561480675634437,150.58823529411765,527828.9634427675,532828.9634427675,1,34448.755130734615,8.8689
-72.28954139466828,0.7513080395119589,200.7843137254902,418733.2546285357,423733.2546285357,1,32694.216862977388,-72.6326
-71.85788492729219,4.094472599986307,200.7843137254902,369606.70932460035,374606.70932460035,2,34130.64670298178,-79.0334
-70.82536586129265,-2.2005891194210223,100.3921568627451,703362.2906231484,708362.2906231484,1,32382.110075257566,8.4408
-73.39433185284085,3.1650280241298097,225.88235294117646,240702.21494751293,245702.21494751293,2,34998.114831691615,78.6523
-74.4872862651718,2.205858109989598,301.1764705882353,164883.880628918,169883.880628918,2,33318.78660928668,10.9293
-75.57590599881209,5.4220284103872025,1129.4117647058824,33577.77707661181,38577.77707661181,1,39704.67128284165,13.6572
-73.48153805229381,2.378928274570727,200.7843137254902,276393.33450918,281393.33450918,2,33767.03640467033,-7.6994
-70.45279376184801,-1.131127847687361,125.49019607843137,686073.834733176,691073.834733176,2,33100.8327194035,-9.1698
-72.30331710964882,6.5772947477660075,3940.392156862745,311339.8697998527,316339.8697998527,1,42417.37637697467,-26.9716
-70.64002579958392,5.005289455965087,125.49019607843137,483613.2707018849,488613.2707018849,1,34328.96666598239,-21.5831
-71.5531998452576,1.1897045104490438,225.88235294117646,489420.08872717875,494420.08872717875,1,31994.55612732624,13.4035
-70.81093446035966,5.547262824388039,100.3921568627451,459298.71583023155,464298.71583023155,1,34894.912626157064,7.5712
-70.52175321873393,0.7372714674374219,200.7843137254902,610662.6861142396,615662.6861142396,1,33134.60142739165,-10.3234
-71.044442216278,3.2165392991802566,200.7843137254902,476967.7478624651,481967.7478624651,2,34740.16622694589,-27.2748
-72.51475696331198,0.7985555805672844,200.7843137254902,393203.59624831163,398203.59624831163,1,33712.6509419532,-87.7232
-71.09772346278888,4.886487540939202,100.3921568627451,435978.1352949931,440978.1352949931,1,34808.36209357127,-20.5548
-73.16923187062312,2.2608648436838257,225.88235294117646,310702.93284177996,315702.93284177996,2,32208.24929623991,-14.4362
-72.71196310513152,5.451498794550968,2384.3137254901962,249771.3850115388,254771.3850115388,1,41343.28658264819,-58.0021
-73.69045187296372,8.118832323885604,50.19607843137255,308321.06769118964,313321.06769118964,1,37098.14572377465,21.5625
-73.24906683876544,7.128174860425718,1054.1176470588234,250594.29838123976,255594.29838123976,1,42036.04524979341,28.5944
-76.0236411496396,8.038024105884702,376.4705882352941,290435.9707231024,295435.9707231024,1,34140.997232884576,2.425
-71.65701402521582,-0.10920372563024117,175.68627450980392,517336.4205835625,522336.4205835625,1,30863.062797853938,-15.2897
-69.63968536605559,-2.324990600226199,150.58823529411765,824304.3116282013,829304.3116282013,1,33278.73272635017,31.9716
-71.72104898758698,4.818318031132518,125.49019607843137,370359.40708927554,375359.40708927554,1,35773.272221488034,6.1533
-76.51671914828654,4.091025928332185,3363.1372549019607,132851.129258571,137851.129258571,1,33675.42129757111,21.5563
-73.77660184229302,7.338639420795065,100.3921568627451,228892.132084828,233892.132084828,1,41193.63923061062,43.6018
-73.49863827638468,3.6269869738780107,276.078431372549,204990.74187185353,209990.74187185353,2,35013.54651564328,-43.1463
-76.79593602803217,4.8112448573833735,0.0,145959.059747184,150959.059747184,1,36669.071520740086,-25.6522
-70.42709039044072,4.671442394826412,125.49019607843137,513626.61617227696,518626.61617227696,1,34525.17458597682,16.4943
-77.87532404902676,2.2493322079038993,75.29411764705883,127803.47005694317,132803.4700569432,3,31472.460454575295,-35.1388
-74.41202842788326,3.178814124261873,652.5490196078431,160007.89702053182,165007.89702053182,2,39099.823082027426,-11.9679
-70.99456180615478,-0.3952023005137084,150.58823529411765,597567.6156821182,602567.6156821182,2,31658.29452763308,-27.3216
-75.96920427030244,0.8871058726298564,250.98039215686273,39370.95295303358,44370.95295303358,1,35045.48610453827,31.9745
-69.99205442596863,-0.2677897434874734,150.58823529411765,696405.6947824719,701405.6947824719,1,33437.931505299755,12.2693
-77.2332496270076,7.806019453540028,175.68627450980392,347179.26196983585,352179.26196983585,2,30149.122974182676,22.7447
-71.8588396175788,6.309150096851882,451.7647058823529,350727.71603862423,355727.71603862423,1,38028.81772116333,-101.1393
-74.39282899014457,7.388251180854411,652.5490196078431,203291.29968579859,208291.29968579859,1,41186.32895233045,-0.5643
-75.95955586079664,8.037117231603164,476.8627450980392,287555.61841413745,292555.61841413745,1,34300.83968977871,2.9307
-68.1479586478988,2.640382980304431,125.49019607843137,804215.2096657681,809215.2096657681,2,33073.218217662106,-10.3112
-71.64923239501722,5.716979708905805,175.68627450980392,366414.2291228633,371414.2291228633,1,37567.17981437762,18.4948
-70.06456546450488,-3.5147782539671497,125.49019607843137,856304.655038858,861304.655038858,1,33060.7951034498,21.0377
-73.13292949279601,3.905959017802118,200.7843137254902,233220.31724520324,238220.31724520324,2,36590.46669582123,-83.2443
-73.63546763216976,7.488927142820181,50.19607843137255,251522.7824900457,256522.7824900457,1,39677.71586371687,22.4492
-72.15342811069998,-0.9167527154256674,150.58823529411765,504120.380587289,509120.380587289,1,32108.635096224625,-18.5784
-75.26101413596687,10.236039810334608,0.0,511127.74831207213,516127.74831207213,1,32737.415645423305,-43.783
-75.1676411647688,4.240128844299276,1104.313725490196,17660.26447498073,22660.26447498073,2,44412.85242562063,-33.8755
-73.58073054108887,3.779419004138127,326.27450980392155,189964.32433995092,194964.32433995092,2,35188.64109948336,-90.4829
-72.10288830198506,-0.024243868182274753,125.49019607843137,468270.67876981245,473270.67876981245,2,33039.08094762533,-3.589
-74.6955654666098,8.331743624761195,0.0,299729.08625459485,304729.08625459485,1,38041.72407105362,-29.3123
-75.76680561185093,2.838641628293505,2986.6666666666665,30576.838147689992,35576.838147689996,1,48868.548592537925,-5.3651
-74.44112419202501,8.597874287598298,0.0,332857.2365960106,337857.2365960106,1,37079.289255968106,-56.9311
-76.35802897323526,2.160092659413288,3187.450980392157,8387.142471922009,13387.142471922009,3,49181.531880458286,-13.9919
-76.4892294326844,2.053120582067975,3212.549019607843,12663.463524963034,17663.463524963034,2,48323.88185422077,-15.518
-75.81882214096557,3.915984473287782,3639.2156862745096,79550.319260894,84550.319260894,1,39739.17438493362,19.704
-75.65113910853846,8.46301737544571,100.3921568627451,322059.3580088591,327059.3580088591,1,34344.46618470438,-8.3325
-67.67141939087594,2.5706126897092014,100.3921568627451,857445.1086785276,862445.1086785276,2,33250.33711511063,-35.9395
-72.77692961911245,5.881719844824,3011.7647058823527,242905.80635617283,247905.80635617283,1,41102.032211099315,-16.4442
-76.86215390576027,1.0419963869378943,1355.2941176470588,18691.907964146154,23691.907964146154,3,44569.47819381633,-16.2752
-72.01680778284366,0.13001183129127458,175.68627450980392,470089.1393506159,475089.1393506159,1,32534.048893892796,24.8884
-70.2958847766546,5.148980567107563,125.49019607843137,519313.11496465595,524313.114964656,1,33705.98699645967,-42.7462
-72.5230067036715,2.821998697050476,200.7843137254902,342748.3016721783,347748.3016721783,2,31886.211056119082,62.8221
-69.45823064891307,2.101591601557268,175.68627450980392,684290.5909904565,689290.5909904565,2,36102.063148286594,-61.267
-76.2904746790588,7.8713104064084565,100.3921568627451,287473.08810039575,292473.08810039575,1,34508.50778487729,-35.9705
-76.08414130409379,5.8218708063146565,2785.8823529411766,105084.02983102218,110084.02983102218,1,37762.41389274724,95.4915
-70.5598756329897,0.8329366666838807,225.88235294117646,604590.6359329039,609590.6359329039,1,33129.758242824115,10.6085
-68.50960595846334,2.613853534084887,125.49019607843137,766114.1037589877,771114.1037589877,2,34048.237316540646,43.1998
-74.90093616046853,-0.03183237692665575,200.7843137254902,195181.73480076075,200181.73480076075,1,32200.008389970906,-8.7953
-74.29831452656921,7.138421298951339,476.8627450980392,181037.36826231467,186037.36826231467,1,40324.88673797192,12.9785
-73.48916792276235,3.4208939270233722,250.98039215686273,216517.53278719832,221517.53278719832,2,35172.444052048646,37.2963
-71.08688859260944,-0.18152824234450815,150.58823529411765,578908.856487221,583908.856487221,1,31160.925416347087,-57.4884
-74.0159014594431,7.001876595669694,75.29411764705883,183075.56871744266,188075.56871744266,1,41759.578388564725,20.3626
-76.09361976204742,7.85026703803074,552.156862745098,274912.96724178013,279912.96724178013,1,34867.86071360494,-16.4036
-70.65701718075589,3.2890848432009676,200.7843137254902,516416.2978980338,521416.2978980338,2,33912.548104394446,-3.8392
-70.31639463029967,5.38176401640643,100.3921568627451,514817.2723183159,519817.2723183159,1,33411.655488789766,-36.3687
-71.02064158860064,-0.3835003704019493,150.58823529411765,594389.3358781112,599389.3358781112,2,31550.192597981015,-27.3216
-74.44126583904162,3.9392552788345245,2534.901960784314,96266.77948842291,101266.77948842291,2,48592.35181424204,-64.0357
-70.81247567785935,-1.1048698210685006,125.49019607843137,648003.7756636734,653003.7756636734,2,32690.367942883382,-54.213
-71.86337268328136,0.4084315746813205,150.58823529411765,475204.345920858,480204.345920858,1,31510.788004315524,-14.5244
-71.40406285485672,-1.74019106442712,100.3921568627451,621728.2951292405,626728.2951292405,1,32556.484485355813,-6.6529
-73.91930287948847,4.940053133670467,2760.78431372549,139617.78921074956,144617.78921074956,2,47975.625099080884,0.9222
-75.08542558432265,3.931546329485034,301.1764705882353,52926.166054332774,57926.166054332774,2,43986.45904206174,-47.4283
-67.93216390500776,5.424747481627991,75.29411764705883,778213.9812701963,783213.9812701963,1,36993.6840107035,-15.0567
-72.10389474804819,11.64308806694896,0.0,736696.6498434517,741696.6498434517,1,30855.222422996554,-45.5583
-75.50610397003015,2.817791273431383,853.3333333333334,59210.971452152844,64210.971452152844,1,46395.808019643155,-2.1658
-69.851838250071,6.370685500233142,75.29411764705883,570550.8274908941,575550.8274908941,1,35165.61398846804,-58.5871
-71.58470100664832,6.188281275284954,175.68627450980392,378104.01651898184,383104.01651898184,1,36141.79954525663,-100.7211
-72.2057814162628,6.586445316769165,3363.1372549019607,321859.0660134681,326859.0660134681,1,41895.42872888693,-23.9453
-69.77834927431923,-1.6200216091502644,150.58823529411765,776242.6011086695,781242.6011086695,2,33267.39083360218,-20.705
-76.66395900307772,3.2281145829736584,1480.7843137254902,78241.70025543006,83241.70025543006,1,35641.30759283263,22.2032
-72.86249919560619,5.9357957109483195,2986.6666666666665,234226.58657182567,239226.58657182567,1,40758.89648102291,-8.0343
-76.69584836198112,4.721990795688539,75.29411764705883,135087.09281781764,140087.09281781764,1,36689.08090859987,-17.1862
-76.7105462188988,2.1345638246603684,2032.9411764705883,13705.038446871735,18705.038446871735,1,44563.89302095062,-33.9409
-73.45752398870937,5.0050510456236665,1530.9803921568628,181108.13994799426,186108.13994799426,2,41538.37348568208,-32.2482
-76.63169215043015,7.729871283363497,100.3921568627451,295997.0637489728,300997.0637489728,1,33453.67326961111,-86.8086
-70.44136848437306,3.1121731763912575,150.58823529411765,544561.7913597784,549561.7913597784,2,34141.91743591661,-25.1014
-70.08760851058116,-1.1994689630269488,75.29411764705883,726619.1387015197,731619.1387015197,2,33176.6015209187,-18.0302
-76.38522258705683,2.1515958869966383,3112.156862745098,6094.72023955674,11094.72023955674,1,49131.21353022458,-14.2633
-76.80324388637592,4.941547790120943,25.098039215686274,147677.32310444803,152677.32310444803,1,36306.192864108976,-21.9717
-72.56298304384333,6.521440322208575,2384.3137254901962,282232.5383297515,287232.5383297515,1,41719.94268421211,-31.0849
-71.78369261972924,-0.5843578170118757,175.68627450980392,526103.5621920435,531103.5621920435,2,31530.75696366818,-28.5172
-70.60658019732911,5.182717720033011,125.49019607843137,484701.87477460736,489701.87477460736,1,34011.43349544544,-32.1415
-77.18354368168542,0.8409464268353126,2911.372549019608,25153.891889385715,30153.891889385715,4,49220.12794104749,-14.0654
-78.0490892424742,2.1117301808939555,50.19607843137255,120040.8684001435,125040.8684001435,2,31086.02545059855,-20.5677
-72.5566111427102,1.4510551316341918,225.88235294117646,375323.28335199563,380323.28335199563,1,32226.14876451982,-57.601
-73.85835328272805,3.8066351276457606,677.6470588235294,160384.7578883874,165384.7578883874,2,38186.428921416744,-88.8392
-75.59853394060696,3.642499952317648,1003.9215686274509,93086.90803949758,98086.90803949758,4,43368.20526624321,-23.6868
-75.9102569244762,7.122621140709521,2434.5098039215686,194611.78736896804,199611.78736896804,1,37500.34939918862,-52.0156
-76.70637073964423,2.317262803827548,1832.1568627450981,26787.208024652322,31787.208024652322,2,43279.55747405096,-42.9567
-74.55209952361841,8.871389397328736,0.0,361124.1245271371,366124.1245271371,1,37152.65361242124,-43.7686
-77.33725251830728,4.3776582287338215,0.0,211078.90188143097,216078.90188143097,1,35216.56211921865,-21.4718
-71.45535960954194,4.057573102211538,150.58823529411765,414440.2998327081,419440.2998327081,2,35031.11497821767,-85.4453
-75.14704569843616,8.530258642546883,0.0,321041.995399727,326041.995399727,1,37175.35647138919,-23.1587
-71.07341986783601,2.78815514370082,150.58823529411765,489332.3887681826,494332.3887681826,2,34805.78679112992,-62.2512
-73.14067242451475,6.285853978278704,1280.0,213305.197722087,218305.197722087,1,40177.69945272263,0.6309
-73.93041906642141,8.34570065680285,175.68627450980392,320663.0640225671,325663.0640225671,1,36417.67806383361,14.7679
-72.98072848845845,2.3576087144394045,225.88235294117646,331962.91530055006,336962.91530055006,4,31663.284622859974,15.0675
-71.15725020007504,1.1304362738228697,225.88235294117646,533922.4074266951,538922.4074266951,1,33116.80072550849,23.7908
-73.14739462314874,3.307790637866219,200.7843137254902,255763.54129456228,260763.54129456228,2,34369.36468041966,117.9858
-73.80461753017038,4.9897654360649994,2660.392156862745,147439.74920601497,152439.74920601497,2,46663.59923700894,-3.5631
-75.96088573294323,1.768844144234511,1455.686274509804,4790.636434235773,9790.636434235774,1,43064.58283514822,-15.4374
-76.71920557239255,7.0663044829990795,125.49019607843137,250255.00280835127,255255.00280835127,3,32396.6465317601,8.847
-76.30642766163199,1.7771815049253847,2208.627450980392,14114.026206413188,19114.02620641319,5,46989.76611367483,-16.6474
-73.37731231179424,3.1684412775987383,225.88235294117646,242041.26086405164,247041.26086405164,2,34952.670672556655,78.6523
-71.01227188310801,1.5943432181356245,225.88235294117646,545712.8152561212,550712.8152561212,1,34046.201011316254,92.9666
-74.7925882195963,1.1337265349025678,200.7843137254902,143160.0948655435,148160.0948655435,1,34146.25732292149,-30.4669
-71.17204102156796,5.965264377930243,125.49019607843137,420517.4130304716,425517.4130304716,1,36692.07334415435,7.4805
-74.2101642355606,-0.2026793206910007,150.58823529411765,266898.2642205724,271898.2642205724,1,31753.363790257677,-16.9204
-70.14327978628963,0.3904295105587261,175.68627450980392,659884.9924375056,664884.9924375056,1,34170.4230072082,-2.5162
-72.40202281652464,-1.8596446383344598,100.3921568627451,538420.1124632965,543420.1124632965,1,31913.17337419953,6.8852
-70.16634836822207,1.3473517414802272,175.68627450980392,641093.9476371855,646093.9476371855,1,33995.69135279173,-37.8254
-73.75292835942064,3.470191383592848,301.1764705882353,188720.17489665071,193720.17489665071,2,35540.53287991219,-26.4541
-70.69283271586497,6.806132712973234,100.3921568627451,488916.9336559156,493916.9336559156,1,33975.21551274952,-56.0783
-77.18317149520762,1.2418189397208215,3212.549019607843,6360.577885290156,11360.577885290157,2,47691.220857045606,-16.8938
-70.32845733491673,5.9153476115754895,100.3921568627451,513242.58778206777,518242.58778206777,1,33682.723718558715,3.9172
-69.6996470927189,1.8708233356133803,175.68627450980392,669914.4624924525,674914.4624924525,2,35626.200573949,-24.8545
-77.14683015734289,1.2309080531099337,3513.725490196078,7732.743904107398,12732.743904107398,3,47748.22881008199,-16.9287
-69.27946624906744,2.253918557181457,250.98039215686273,696720.2139204706,701720.2139204706,2,36274.81070978109,-19.1032
-67.87606481534408,2.7941432702441924,125.49019607843137,829612.16915668,834612.16915668,2,33064.31582996016,-39.1893
-69.82465488242795,4.115127030974566,150.58823529411765,593955.8845153705,598955.8845153705,3,34632.43741203911,-27.463
-75.49978791481644,3.5934302811365413,727.843137254902,94815.15588253275,99815.15588253275,4,43824.470752987,-12.8328
-69.28061618438926,4.885644362479642,100.3921568627451,634553.7480396833,639553.7480396833,1,35895.082585913806,18.3176
-75.97303679375929,8.988373981742647,50.19607843137255,387756.76968018495,392756.76968018495,1,29377.46693362916,-8.1575
-71.13491608686117,5.191109602596736,125.49019607843137,426482.5630202636,431482.5630202636,1,35383.59674037169,3.6294
-76.10255979002577,4.958027605522895,2032.9411764705883,71527.85006018619,76527.85006018619,1,34561.503279662065,-2.7303
-73.93758396702667,8.603214333764521,25.098039215686274,347318.84951389115,352318.84951389115,1,34997.925496986376,-45.7599
-72.9983286040569,0.6322206190770858,250.98039215686273,347991.7559414522,352991.7559414522,1,35123.62277325716,-74.8388
-76.71811934489523,3.826481854430094,1832.1568627450981,126222.87609706326,131222.87609706324,1,34445.52512789174,-5.7426
-71.73239389659994,5.1204145110377475,150.58823529411765,362115.98468562134,367115.98468562134,1,37261.33655874536,35.4143
-75.474994379729,4.984328763418247,2359.2156862745096,20746.36597167012,25746.36597167012,5,42216.19974193952,-8.9504
-68.27189892035143,4.986294221621151,100.3921568627451,744137.9698291752,749137.9698291752,1,36870.9437554132,10.3668
-74.09758836393476,0.5988468159281943,200.7843137254902,239806.86176940193,244806.86176940193,2,31125.526909289314,-6.5556
-76.03465360773691,8.897813383168817,50.19607843137255,380191.6233278079,385191.6233278079,1,29734.097399881208,-3.2422
-72.46044399032807,4.300906013593062,175.68627450980392,301393.9123114565,306393.9123114565,2,35438.07110247213,-30.2417
-70.29514410219036,-2.475362452597467,100.3921568627451,769512.9494826201,774512.9494826201,1,32523.44827703008,11.967
-72.69080864903758,4.316532080051196,150.58823529411765,275804.65527436615,280804.65527436615,2,36739.11671942407,-56.9034
-73.87600313122282,10.648125841836828,1480.7843137254902,568528.7641012475,573528.7641012475,1,27832.72541490412,-69.1519
-71.08665053464867,5.824424521342179,125.49019607843137,428988.0273747249,433988.0273747249,1,36488.81024635654,23.1034
-76.19332987872646,3.6128049089030645,1154.5098039215686,78762.70718367185,83762.70718367185,1,35814.20284403694,-14.1226
-76.36423313474609,4.018608481599449,1129.4117647058824,120293.90778952045,125293.90778952045,1,32710.558463231795,29.0374
-73.92430046408852,7.239470705276091,50.19607843137255,210646.37556206304,215646.37556206304,1,41970.61800770777,33.946
-72.40094370616701,0.9767654669459116,175.68627450980392,400630.1332234038,405630.1332234038,1,32468.316478787834,-110.5731
-75.30845599370981,7.273491357811986,577.2549019607843,184688.23335873132,189688.23335873132,1,37564.25922759784,-48.0119
-72.59168384312333,-1.4294609757855197,125.49019607843137,492617.43140009133,497617.43140009133,1,31623.368817865892,-8.1753
-71.81174094464072,3.0157415698554653,175.68627450980392,403832.2443143534,408832.2443143534,2,36016.950446953626,-38.2366
-73.38631233325751,4.120795902240706,276.078431372549,200955.6193791502,205955.6193791502,2,36784.811816798494,-131.9892
-75.31975009977894,7.218340029949967,878.4313725490196,178968.3843842365,183968.3843842365,1,37743.80648664833,-44.9637
-68.9885520064705,5.332961886118902,75.29411764705883,661883.624047827,666883.624047827,1,36612.36344338183,18.8406
-74.8708650447912,8.0701298187686,25.098039215686274,269394.3455812897,274394.3455812897,1,37550.5275634772,-15.9894
-69.95119637607442,3.3236847611528004,175.68627450980392,591949.5845380586,596949.5845380586,2,35181.455185256156,-11.916
-73.59891734478558,1.8839202620184512,276.078431372549,258278.35736286017,263278.3573628602,1,32817.975278816855,-33.4157
-73.51330869497478,-0.953785407129744,200.7843137254902,379033.9466691572,384033.9466691572,1,31563.93692480507,9.2584
-75.4655317439798,10.363186603504857,25.098039215686274,527135.5843227847,532135.5843227847,1,30782.317325423628,-72.7952
-75.9576896884867,9.004259307484524,50.19607843137255,388965.9509164937,393965.9509164937,1,29351.67874820934,-8.1575
-74.7990967839931,4.331180404736456,276.078431372549,42566.712306443325,47566.712306443325,2,42753.87209865614,-26.5583
-73.9585189301993,2.789184443417481,527.0588235294117,224306.54599669317,229306.54599669317,2,34883.04336899648,19.7397
-74.55035960586768,8.032903608903622,150.58823529411765,268905.7982219562,273905.7982219562,1,39554.302536539624,-15.6918
-71.95453510685468,4.661459540283587,125.49019607843137,350488.82852184586,355488.82852184586,1,35595.06622368586,21.3984
-72.16191350684716,0.9252437504532525,200.7843137254902,427815.3384040789,432815.3384040789,1,31585.880961613682,-109.0031
-69.72372392327438,5.218501022005812,100.3921568627451,581606.9292370547,586606.9292370547,1,34959.71390801538,10.761
-77.23632485632264,5.149756813324709,50.19607843137255,198711.95449266522,203711.95449266522,1,33546.88852956281,10.2798
-73.99799218160342,6.642203124736115,125.49019607843137,153325.08847444554,158325.08847444554,1,41347.620616874374,26.2295
-69.19311183390944,3.5588892123504996,150.58823529411765,670303.9023756601,675303.9023756601,2,35244.78999054082,-48.2862
-71.37302412004105,-0.2664459092801792,175.68627450980392,553287.4029868006,558287.4029868006,2,30626.067093468457,-18.1097
-73.9022975197437,10.475692081738542,1079.2156862745098,549181.8862742345,554181.8862742345,1,28592.873182108055,-61.0683
-74.0382432922169,5.267902711974024,2760.78431372549,110486.21832757122,115486.21832757122,2,46491.70770547024,30.6092
-74.30705679039995,5.299523727132856,1204.7058823529412,82063.98543393078,87063.98543393078,2,44453.05687148946,20.4219
-70.31995212201103,-0.6909674674780901,125.49019607843137,679470.280577188,684470.280577188,2,33025.65240598484,-29.7296
-77.42175233016458,4.19018817008048,0.0,209123.34731454504,214123.34731454504,1,34858.120060522946,-14.2329
-70.83943492133962,2.4708048246487895,376.4705882352941,526996.7370367434,531996.7370367434,2,34809.353151111936,-2.8348
-71.93345178266648,2.238369171771261,150.58823529411765,432819.1983530112,437819.1983530112,2,33614.56669407021,84.9604
-68.30313815826287,3.054097981760223,100.3921568627451,777219.6065874862,782219.6065874862,2,33816.85633489659,16.8494
-70.6126834126857,-1.1772968982087977,100.3921568627451,671597.3938060836,676597.3938060836,2,32937.15030075013,-16.741
-72.25759046566155,7.301119593182063,2961.5686274509803,350560.27217737277,355560.27217737277,1,42355.65963959467,-17.2972
-73.87041168643415,9.122028674474908,0.0,404435.7152370974,409435.7152370974,1,35752.021746540835,-21.0079
-69.51187465940832,6.089952630785422,75.29411764705883,604620.8429172,609620.8429172,1,35526.80205235887,-43.2706
-72.93922100780053,2.341959441213781,250.98039215686273,336548.51418558595,341548.51418558595,4,31619.12408967153,15.711
