OBJECTID,SimboloUC,N°CartaColores,Descripcion,Edad,UGIntegradas,Comentarios,GlobalID,Shape__Area,Shape__Length
24540,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,,,03d32710-bb1d-4411-8103-b928419690bb,0.0051408499776926,0.890557975344872
24541,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,d4f91f9a-6c00-411f-924a-77a76e5d44b5,0.00539173217511291,1.33243015327788
24542,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,674cefad-72a9-47c4-b3f2-06d40877356b,0.0253476475334082,2.97548175686179
24543,OS1-Mbg,,"Filitas, esquistos, cuarcitas, pizarras, metaconglomerados, metalimolitas y mármoles.",Ordovícico-Llandovery,Formación Silgará,,065a8f8b-dbe6-47f4-9b1b-190b2e112d52,0.0260565471827476,1.28655777454126
24544,b5k6-Sm,,"Calizas, lodolitas calcáreas y shales. También fosforitas, cherts, bentonitas y arenitas glauconíticas.",Aptiano-Maastrichtiano,,,2daada2c-d26a-46a7-ab8a-0a6b899e54db,0.0397753777623961,3.20659145724805
24545,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Batolito de Segovia,,c3cfc05a-fdfa-4881-96eb-dceaaeff94ee,0.457479698889756,7.28654396943748
24546,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Batolito de Ibagué,,3f3f64e6-29b6-4a25-a3d6-30e976656137,0.551560796070476,17.4919204581908
24547,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Grupo Cajamarca,,198dbcae-ce91-43f0-9e08-80c6a1bd23be,0.0647064029602689,1.8233612290716
24548,E1E2-VCm,,"Basaltos; brechas; aglomerados y tobas intercalados con cherts; limolitas; lodolitas calcáreas, y calizas.",Paleoceno-Eoceno,Complejo Santa Cecilia-La Equis,,3d96a036-d781-4812-98c1-f705ca91ed00,0.0340140049248703,1.47066721919092
24549,E3-Sc,,"Arenitas conglomeráticas y conglomerados en la base y el techo; arenitas, arcillolitas y carbones en la parte media.",Oligoceno,Formación Amagá,,06dffe3f-d1c3-455c-b495-b606442ec996,0.0243174429488704,1.86960848738857
24550,N2Q1-Sc,,Conglomerados de bloques a guijos con intercalaciones de arcillas y arenitas de grano fino a grueso,Plioceno-Pleistoceno,Formación Tilatá,,988712f9-ff65-422d-9923-cccaac494590,0.0236876547677127,3.1234693161998
24551,k6-Stm,,Arcillolitas grises y negras y arcillolitas abigarradas con intercalaciones de cuarzoarenitas de grano fino a grueso. Frecuentes mantos de carbón.,Maastrichtiano,Formación Guaduas,,a19179e0-1a73-4a13-86ca-4a235cbf0d68,0.00804292571507403,2.38143051819725
24552,n4n5-Vm,,"Basaltos y andesitas asociados con tobas líticas, de cristales y cristalolíticas de composición básica.",Serravaliano-Tortoniano,,,a4d88f74-154b-4de8-905e-b41375bb685a,0.0132177863915217,0.996831556854981
24553,e8n2-Sm,,"Calizas, arenitas y lodolitas calcáreas.",Rupeliano-Burdigaliano,Formación El Carmen,,3340aaa5-38fa-4818-b7eb-cd19f3d47f48,0.00770489337980962,1.0510132032446
24554,b5k1-Sm,,"Calizas, lodolitas oscuras y cuarzoarenitas.",Aptiano-Cenomaniano,,,26c48212-a901-4782-a83a-db9b4d812f4f,0.0384797754018962,3.67342487165778
24555,T-Pf,,Ortogneises graníticos,Triásico,,,53afb0ab-7f89-41f3-9cf8-c2b260c1036c,0.00950171054154225,0.957441404005022
24556,e8n2-Sm,,"Calizas, arenitas y lodolitas calcáreas.",Rupeliano-Burdigaliano,Formación Uva,,b34f53c0-746e-4c90-a6c7-66971faa1526,0.330165376214268,10.0747941282665
24557,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,318b683a-af48-47e9-8a34-5a5ff3330db6,0.352219043908235,14.4081822663013
24558,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,Basaltos de La Trinidad,,2488dc67-6d23-4438-ba70-e227885ca790,0.0136454538068165,1.4285010142628
24559,E1E2-VCm,,"Basaltos; brechas; aglomerados y tobas intercalados con cherts; limolitas; lodolitas calcáreas, y calizas.",Paleoceno-Eoceno,Complejo Santa Cecilia-La Equis,,816e4084-2da7-4a5c-87d6-d9499c46becb,0.010134386718903,0.855468419368495
24560,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Grupo Ayurá Montebello,,b304cfaa-5af2-48a1-a0d7-b31b86677791,0.219767434158314,10.0159908326955
24561,N2-Sc,,"Conglomerados, y arenitas líticas conglomeráticas intercaladas con arcillolitas, limolitas y turbas.",Plioceno,Formación Raposo,,e464ae85-d6af-4393-b9c2-faf5eda7abe2,0.17461093399794,7.27741082668185
24562,N2-Vi,,Lavas e ignimbritas de composición andesítica,Plioceno,,,7f9e150d-be87-47ed-b44f-04ff1166feee,0.00742949663438708,1.55286347319391
24563,K1-Mmg,,"Gneises cuarzofeldespáticos algunos con sillimanita, cordierita y hornblenda; anfibolitas; migmatitas; esquistos, y mármoles.",Cretácico Inferior,Anfibolitas de Medellín,,44554339-23d2-4258-b291-6148e1fc4836,0.0340444711341945,2.01030430146519
24564,e6e9-Sc,,"Intercalaciones de capas rojas de conglomerados, arenitas líticas conglomeráticas y arcillolitas.",Bartoniano-Chatiano,Formación Pepino,,b6717f5b-cb68-4122-9154-c48f396ff656,0.00748856987306112,0.835697694552108
24565,J1J2-VCct,,"Arenitas, limolitas y calizas intercaladas con tobas, brechas, aglomerados y lavas riolíticas a andesíticas.",Jurásico Inferior-Jurásico Medio,Formación Jordán,,23624e47-40df-429f-824e-021bee56d627,0.00430250576820868,0.517905448741596
24566,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Formación Real,,465d3710-bb22-4e58-99c5-12136289b4fa,0.0212198734931803,1.23712947822381
24567,N2Q1-VCc,,"Arenitas feldespáticas y líticas; arcillolitas, y conglomerados con abundantes líticos de andesitas y dacitas.",Plioceno-Pleistoceno,Formación Mesa,,d9f20d2a-f57e-48c4-825c-78f28e34558f,0.0103507545513253,1.70038567787687
24568,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Granito de Pescadero,,8fef32c8-6ea1-427a-bbd6-19951bb04a66,0.0863999948960839,5.39246219677339
24569,b1-Sct,,Cuarzoarenitas de grano fino a conglomeráticas con intercalaciones de lodolitas y conglomerados,Berriasiano,Formación Tambor,,f20778e2-1fa0-442a-9849-fd003e90d8f1,0.0268192238643792,2.51103550132402
24570,Q-vc,,Flujos volcanoclásticos constituidos por piroclastos y epiclastos de composición andesítica,Cuaternario,,,9fb1d87c-f574-4b14-906a-bb62766a1388,0.0140886265988627,1.57336707342161
24571,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Batolito de Ibagué,,5346a1d3-2d38-439b-bf15-64d93572cdd3,0.0478150731022993,3.22039997354583
24572,N2-Vi,,Lavas e ignimbritas de composición andesítica,Plioceno,"Formación Popayán, Miembro Polindora",,82abc224-19f7-4dfe-b743-edc60b2a8095,0.0691195957071358,3.13916375362877
24573,J-VCc,,"Tobas, aglomerados y lavas; ocasionalmente, intercalaciones de capas rojas de arenitas líticas y limolitas.",Jurásico,Formación Saldaña,,9968e0c3-0dba-44c9-a502-91006510ccee,0.0315320787639735,2.35444726522509
24574,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,,,9d7a4f5f-517d-45bd-bda4-73a79e09f961,0.00714809987195508,0.703230204113414
24575,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,b9d68ef3-b2a0-4a40-a143-4331d6efdf51,0.280696987202475,7.41130865191697
24576,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,b127b94d-5ed7-4b79-8a11-02669b69909d,0.00730899636010918,1.91964119413387
24577,N2-Sm,,"Lodolitas y arenitas líticas localmente calcáreas con concreciones nodulares, y en la base, conglomerados.",Plioceno,Formación Mayorquín,,533b5bf7-7a10-42e6-9ddf-4701be58cfe7,0.0726523784725543,2.45972988448007
24578,k1k6-Stm,,"Shales, calizas, fosforitas, cherts y cuarzoarenitas. Predominio de facies finas al norte del Cocuy y facies más arenosas al sur.",Cenomaniano-Maastrichtiano,,,cafc5010-17aa-4013-a646-5afaad0b5875,0.00365674853540554,0.606688824351638
24579,K1-Mbg6,,"Esquistos anfibólicos, cuarzosericíticos, cloríticos y talcosos, y cuarcitas.",Cretácico Inferior,Grupo Cajamarca,,b68a1518-6c0b-41cc-a5ef-7943d339e8cd,0.000133591471808359,0.0545988287737243
24580,K1-Mbg6,,"Esquistos anfibólicos, cuarzosericíticos, cloríticos y talcosos, y cuarcitas.",Cretácico Inferior,Grupo Cajamarca,,f73bfdd3-75b9-42f5-a29c-360271d12e8f,0.000346483316121748,0.143871475330436
24581,n5n6-Sm,,Arenitas líticas de grano fino con concreciones calcáreas intercaladas con limolitas y arcillolitas,Tortoniano-Mesiniano,Formación Sierra,,a1e681ea-fed8-4873-a266-b4321435c0b4,0.0446368649798501,2.34011370942908
24582,n3n5-Sm,,"Arenitas líticas y feldespáticas de grano fino a grueso con glauconita, y shales calcáreos intercalados con lodolitas",Langhiano-Tortoniano,,,b9f7ec9b-e16b-4110-abaa-cabcdc8b9ce6,0.110142289794055,5.24602385367486
24583,J-VCc,,"Tobas, aglomerados y lavas; ocasionalmente, intercalaciones de capas rojas de arenitas líticas y limolitas.",Jurásico,Formación Saldaña,,5efcad02-fd26-458e-b325-b4173ba04cb1,0.045282319353646,3.03669342031308
24584,N1-St,,"Arcillolitas, limolitas, arenitas y conglomerados",Mioceno,Formación Esmita,,ff02c090-ea51-462d-8c10-ed3b41289b21,0.027854769064362,2.36956564498534
24585,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Gneis del Davis,,dd98df1b-1b37-4b8c-8262-8407ee2d91dd,0.0136264203999019,0.920063723232962
24586,N2-Sc,,"Conglomerados, y arenitas líticas conglomeráticas intercaladas con arcillolitas, limolitas y turbas.",Plioceno,Conglomerados de Guamachito,,c187f142-a10b-4aa6-bc33-4f6a2f02dff5,0.0175999315416675,1.24404843177788
24587,N2-Sm,,"Lodolitas y arenitas líticas localmente calcáreas con concreciones nodulares, y en la base, conglomerados.",Plioceno,Formación Mayorquín,,5a1e3933-8f03-4092-8be7-cf4b33f52ffa,0.0640126099512202,3.88442433402478
24588,b2b6-Stm,,"Shales calcáreos o silíceos; cherts; cuarzoarenitas y arenitas líticas; conglomerados gradados, y calizas arrecifales.",Valanginiano-Albiano,,,b0c7143b-448c-4e1d-8461-056659dda410,0.0299673943729886,3.12468145059033
24589,Q-t,,Terrazas aluviales,Cuaternario,,,089ae732-16cb-49d1-9779-352bc64d77fb,0.00123410733024798,0.296499767585476
24590,Q-t,,Terrazas aluviales,Cuaternario,,,e1ba140c-263d-4a91-9bec-afeec0ac810b,0.00214950891790977,0.628440027748348
24591,k1k6-Stm,,"Shales, calizas, fosforitas, cherts y cuarzoarenitas. Predominio de facies finas al norte del Cocuy y facies más arenosas al sur.",Cenomaniano-Maastrichtiano,,,13f5f12d-108f-4228-814e-2931336a575c,0.0999832968155374,6.15143515137118
24592,Q-g,,Depósitos glaciares,Cuaternario,,,301e344a-775f-422f-88dc-6dab13f9b8c1,0.00868393477088603,1.26483903852702
24593,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,af1c4c08-ea9e-45b2-99fe-367ad457e7d6,0.000960506546249462,0.241753669028401
24594,Q-t,,Terrazas aluviales,Cuaternario,,,98c1ab41-3e9f-42d5-8d2f-ec87a54ac8cb,0.00774674213380422,0.978256976131068
24595,K1-Mbg6,,"Esquistos anfibólicos, cuarzosericíticos, cloríticos y talcosos, y cuarcitas.",Cretácico Inferior,Complejo Bugalagrande,,ade3161b-a34f-47e1-ad5e-a6dc0c93f747,0.0218087176260156,2.79225062306939
24596,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,,,6f92f5ad-492a-451e-a5f9-961e5dbdd143,0.00956983752311658,0.749343757396497
24597,K2-Mbg8,,"Filitas; esquistos cuarzosericíticos, cloríticos, anfibólicos y grafíticos, y mármoles.",Cretácico Superior,,,7cb3a6d2-27ce-43d4-b8dd-d1860f803bf1,0.0267144633994576,1.83578123420917
24598,N1-Sm,,Calizas intercaladas con arenitas calcáreas y arcillolitas limosas,Mioceno,,,07aae6a7-f58a-40d5-adbb-59c0a1468276,0.0236975503514714,1.32800816544756
24599,J1-Sct,,Arcillolitas intercaladas con arenitas feldespáticas que varían hacia el techo a cuarzoarenitas con shales.,Jurásico Inferior,Formación Rancho Grande,,98f88424-68f5-4cc0-9203-40469bbc0c77,0.00584667960919205,0.683032663466803
24600,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,,,8d9ecdea-faab-41ba-a6fd-5372c286d1c7,0.0033497437314054,0.681844103272867
24601,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,b604de2a-051d-4358-b733-50b4efe12e53,0.00389856219265994,0.484969630576229
24602,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,a60f48cf-770c-448a-9a3c-06beb0f5f339,0.00498246885828735,0.863216196116184
24603,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,Basaltos de Baudó,,23e3d110-1781-46c4-8dcf-f716833cc984,0.0664270006882361,3.20158790841424
24604,J1J2-VCct,,"Arenitas, limolitas y calizas intercaladas con tobas, brechas, aglomerados y lavas riolíticas a andesíticas.",Jurásico Inferior-Jurásico Medio,Formación Guatapurí,,6f50f420-522a-45a3-a3fc-b8bf657bf5f5,0.00598030579351416,0.809520752419601
24605,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,,,aaf12446-6705-4c24-8b5d-717ada833d59,0.0852713295676608,5.46652483090062
24606,Q-t,,Terrazas aluviales,Cuaternario,,,fd2de1aa-e1cf-465d-b6a8-439923ccbbe7,0.113558012975801,5.37740561095472
24607,Q-Vi,,Andesitas porfiríticas,Cuaternario,,,220bf002-7541-45fc-b75c-6e3ded2656dc,0.0458136860802796,2.32537197082294
24608,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Gneis de Bucaramanga,,6407b327-4301-464c-819d-71d3d921e9ee,0.0171980311517359,1.47406599339043
24609,b2b6-Sm,,"Shales con yeso, cherts, calizas y arenitas.",Valanginiano-Albiano,,,bf184ed3-ae75-465d-98e3-48c451b54777,0.830433725991725,28.924928055645
24610,J3-Sc,,"Capas rojas constituidas por arenitas, conglomerados y limolitas.",Jurásico Superior,Formación Girón,,27d78d97-377e-42e1-bde8-4c85d1323665,0.127343226491206,5.47301583894587
24611,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Formación Honda,,f46b3873-d948-42ae-962a-e1a5d6ecd143,0.00689375702616246,0.920596551178557
24612,OS1-Mbg,,"Filitas, esquistos, cuarcitas, pizarras, metaconglomerados, metalimolitas y mármoles.",Ordovícico-Llandovery,Formación Silgará,,a76cd35d-27da-44c5-beff-c3c046680bd0,0.0233356470586727,1.73812373678838
24613,E1-Pi,,"Tonalitas a granodioritas con algunas variaciones a dioritas, aplitas y gabros.",Paleoceno,Batolito de Santa Bárbara,,63d6ec34-df36-410a-be90-f0389d6ad4e1,0.0304372048464074,1.29228625364029
24614,E2n1-Sm,,"Calizas arrecifales y arenosas que gradan a margas, shales, lodolitas y arenitas.",Eoceno-Aquitaniano,Formación Uitpa,,e8299849-e492-43ee-bc92-eaa7596d2bf7,0.00854237889529941,0.743081359555738
24615,E2n1-Sm,,"Calizas arrecifales y arenosas que gradan a margas, shales, lodolitas y arenitas.",Eoceno-Aquitaniano,Formación Uitpa,,ac234f5f-f30c-4855-a9e9-bac028aa448a,0.00489412018828261,0.491662955291407
24616,N2-p,,Tobas de cenizas y lapilli intercaladas con lavas de composición andesítica,Plioceno,,,77abc8c3-626c-4095-ad89-4b77a261b4ae,0.00281094194458831,0.446917942191323
24617,E2n1-Sm,,"Calizas arrecifales y arenosas que gradan a margas, shales, lodolitas y arenitas.",Eoceno-Aquitaniano,,,af33ae45-6c31-4991-93e4-da5f7b778971,0.0773729935859819,6.24369784350245
24618,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,d6b9a4ba-5843-415d-a410-9875c61b4993,0.0171139010406023,1.09996682509639
24619,N2Q1-VCc,,"Arenitas feldespáticas y líticas; arcillolitas, y conglomerados con abundantes líticos de andesitas y dacitas.",Plioceno-Pleistoceno,Formación Mesa,,4023288c-5a97-41c7-a26a-8719797a4caa,0.0930078135912709,3.71643009581759
24620,J3-Sc,,"Capas rojas constituidas por arenitas, conglomerados y limolitas.",Jurásico Superior,Formación La Rusia,,afc93195-89a2-440d-b8c6-cfa4511c4d62,0.0255798790250026,3.00271777457997
24621,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,de3c3b88-9154-44e9-8fa9-6ff6477f44de,0.0438614938811384,2.6758472512331
24622,E3-Sc,,"Arenitas conglomeráticas y conglomerados en la base y el techo; arenitas, arcillolitas y carbones en la parte media.",Oligoceno,Formación Amagá,,abf86791-dcf8-4eee-b7f3-520e51b65796,0.0228455146475142,3.06845975359715
24623,E3N1-Stm,,"Intercalaciones de arenitas localmente conglomeráticas, lodolitas y arcillolitas. Ocasionalmente, delgadas capas de carbón.",Oligoceno-Mioceno,,,9c713ac7-c7d1-4c2f-8295-703464776918,0.0258431242968413,2.35930240155612
24624,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,8829a260-1ad4-41b2-a4ef-05a9babbf0fb,0.0060473943207171,0.806832363070309
24625,J-Vf,,Riolitas,Jurásico,Riodacita de Ipapure-Cerro La Teta,,20a6f931-b84f-4e81-87c5-8d07bcbfe0f0,0.00714122561493014,0.850195412329031
24626,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,,,63da2a4c-2337-44bc-80ee-5977acb83a34,0.0888291431542712,3.47613727488557
24627,k1k6-Stm,,"Shales, calizas, fosforitas, cherts y cuarzoarenitas. Predominio de facies finas al norte del Cocuy y facies más arenosas al sur.",Cenomaniano-Maastrichtiano,,,f171128b-19dc-47a3-833e-2cb2aad578d7,0.0196769584514129,1.95891505334249
24628,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,f2ee651f-02bf-4ad7-b044-8178950dd08f,0.000202389086837229,0.0686307444351045
24629,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,0cccff73-9966-4dfb-8de4-e8772881351c,0.00028823648051457,0.0830420105134408
24630,OS1-Mbg,,"Filitas, esquistos, cuarcitas, pizarras, metaconglomerados, metalimolitas y mármoles.",Ordovícico-Llandovery,Esquistos de Quetame,,5f69e298-6afa-499c-b07c-7153729a1853,0.0738400438550002,3.45589970155584
24631,n3n4-Sm,,"Lodolitas, algunas calcáreas y nodulares, intercaladas con lentes de calizas y esporádicamente capas de arenitas de grano fino a muy fino.",Langhiano-Serravaliano,Formación Condoto,,baf8c55b-0af7-49ca-be10-6bac25fcbacf,0.0168346838662217,1.44517373665618
24632,D2D3-Sctm,,"Conglomerados; arenitas de grano fino a medio con intercalaciones de limolitas, y arcillolitas rojizas.",Devónico Medio-Devónico Superior,,,debc892f-4847-4acc-ac87-ffb81ff5732b,0.0176505819330259,1.98791991225435
24633,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Grupo Honda,,b55911c1-fafa-4976-9800-05bd774bebe4,0.053245298102695,3.76443793911255
24634,b1k1-Sm,,Arcillolitas y limolitas negras con intercalaciones menores de arenitas y calizas. Segmentos de cuarzoarenitas de grano fino a grueso y conglomerados.,Berriasiano-Cenomaniano,,,01ac415f-7e2f-4043-a763-ec17c78e4ee6,0.726494087483388,22.852186724393
24635,J1J2-VCct,,"Arenitas, limolitas y calizas intercaladas con tobas, brechas, aglomerados y lavas riolíticas a andesíticas.",Jurásico Inferior-Jurásico Medio,Formación Bocas,,8637c1db-308e-498d-acad-80f70aad0cdd,0.0187814739144869,1.59591843123972
24636,N1-St,,"Arcillolitas, limolitas, arenitas y conglomerados",Mioceno,Formación Esmita,,3fbbdf5d-0697-4188-8f29-c639a3d45018,0.0333089524957728,3.6904129450022
24637,Q-vc,,Flujos volcanoclásticos constituidos por piroclastos y epiclastos de composición andesítica,Cuaternario,Abanico de Ibagué,,490c6461-1f8a-465c-9e1c-d0980e5db3c7,0.0521260430672328,2.89343878076673
24638,Q1-l,,"Arcillas, turbas, y arcillas arenosas con niveles delgados de gravas. Localmente, capas de depósitos de diatomeas.",Pleistoceno,,,3c99d3ab-fa8a-4e45-b9bd-109c24071643,0.0960647495989804,5.87278080267928
