OBJECTID,SimboloUC,N°CartaColores,Descripcion,Edad,UGIntegradas,Comentarios,GlobalID,Shape__Area,Shape__Length,Basement
1722,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,394c1bac-94bc-43fa-8c7c-304c9257b39b,0.0013568134834827,0.299383928602009,no
1724,J1J2-VCct,,"Arenitas, limolitas y calizas intercaladas con tobas, brechas, aglomerados y lavas riolíticas a andesíticas.",Jurásico Inferior-Jurásico Medio,Formación Jordán,,ecbb64b4-7b01-4af6-8417-fb7de6137012,0.0044588223777282,0.738422715851648,no
1726,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,,,8a98fd49-afeb-40a5-a020-639e79d386a9,5.54037599442836e-05,0.0384754260512835,yes
1727,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,4bce8c24-1db6-4570-94c8-93726166a32d,0.0012783919464567,0.248247231136962,no
1735,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,2e621ea1-2fbd-410c-8d66-e715f55b41ab,0.0001405839045389,0.0651149118762251,no
1740,E3N1-Stm,,"Intercalaciones de arenitas localmente conglomeráticas, lodolitas y arcillolitas. Ocasionalmente, delgadas capas de carbón.",Oligoceno-Mioceno,Formación Caja,,ebc1d585-f672-47e0-bbcb-e799a5bf7c15,0.0005306659779193,0.105442500796953,no
1741,E3N1-Sct,,"Lodolitas, arenitas líticas e intercalaciones de conglomerados ferruginosos. Presenta costras de yeso y capas de carbón.",Oligoceno-Mioceno,Grupo Orito,,52d5b1d3-f2c4-4156-b7c0-9b2087331729,0.0008311389729556,0.268074014835419,no
1744,n1n2-Pi,,"Cuarzodioritas, tonalitas, dioritas y granodioritas",Aquitaniano-Burdigaliano,Stock del Rosario,,29fd50f8-0b5e-49a5-ac85-8df353274493,0.0006015519653459,0.16619430985458,yes
1745,N2-VCc,,"Tobas intercaladas con aglomerados, brechas, conglomerados, lodolitas y arenitas.",Plioceno,Vulcanitas de Galeón,,ec29fd11-f03d-4faf-aa03-f3e9326553b3,0.0007696508127139,0.135837166447455,no
1746,K1-VCm,,"Basaltos, y lodolitas negras intercaladas con limolitas, arenitas y conglomerados.",Cretácico Inferior,Complejo Quebradagrande,,0b829fb3-5595-4afc-a3a9-3ea6e27b9f35,0.0006353956045757,0.157400420514044,yes
1747,b4k1-Sm,,"Calizas, lodolitas negras y margas. Cuarzoarenitas de grano fino y lodolitas arenosas.",Barremiano-Cenomaniano,Grupo Cogollo,,9661d9ef-c5cd-4a6b-a9a0-ac2cbde1a47c,0.0006138704798672,0.118114392143966,no
1749,E2-Pi,,Granodioritas que varían a cuarzodioritas y cuarzomonzonitas,Eoceno,Stock de Manizales,,4855820a-97b2-4403-a002-a6f68f0cf946,0.0026859312914382,0.447438084436904,yes
1752,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,"Grupo Cañasgordas, Formación Barroso",,06c4b42c-e6c5-4c44-be20-24923112be00,0.000453016940213,0.114722059502541,yes
1753,b5?k6-Sctm,,"Cuarzoarenitas, shales, margas, calizas y niveles delgados de cherts.",Aptiano?-Maastrichtiano,Rocas Sedimentarias de la Quebrada Barranco,,ce44d2e7-661d-4a78-a7ff-3ce6e801702c,0.0001209234319219,0.134248843230858,no
1754,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,,,c800a0ef-b759-4dbc-9fb7-eb5f98aff50b,0.003056490531776,0.498533292955103,yes
1755,K1-Pf,,Tonalitas y granitos,Cretácico Inferior,Stock de la Quebrada Liborina,,c864f344-50c1-4445-acfa-1cddecb36a6b,0.0002265712033135,0.0766998135505734,yes
1756,n6n7-St,,"Intercalaciones de conglomerados, arenitas líticas a sublíticas de grano medio a conglomeráticas, arenitas calcáreas y lodolitas.",Mesiniano-Zancleano,Formación Tubará,,0c6c33ea-6fb3-40df-818b-e499b82f2a4f,0.0088273817644903,0.835137787266609,no
1758,J-VCc,,"Tobas, aglomerados y lavas; ocasionalmente, intercalaciones de capas rojas de arenitas líticas y limolitas.",Jurásico,Formación Saldaña,,741128be-2174-4c09-aa14-f4ba392bf023,0.0002100494869239,0.13482565202688,no
1760,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,,,398fbebb-dac6-43ed-8b9e-82fb1d15222f,0.0001857603622852,0.102509817355567,yes
1764,n6n7-St,,"Intercalaciones de conglomerados, arenitas líticas a sublíticas de grano medio a conglomeráticas, arenitas calcáreas y lodolitas.",Mesiniano-Zancleano,Formación Tubará,,ba922191-eee3-4022-bcd1-d26365472551,0.0001827944382739,0.0681751963663022,no
1770,k1k6-Stm,,"Shales, calizas, fosforitas, cherts y cuarzoarenitas. Predominio de facies finas al norte del Cocuy y facies más arenosas al sur.",Cenomaniano-Maastrichtiano,,,afe2c842-77e4-4967-9568-3750d8a5a691,0.0011314703826883,0.213705843775583,no
1774,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,3486a064-5d5a-4ad7-92d2-bbd4159f21a1,0.0013288883453128,0.24356451941813,no
1775,N2-Sc,,"Conglomerados, y arenitas líticas conglomeráticas intercaladas con arcillolitas, limolitas y turbas.",Plioceno,Formación Raposo,,aa191555-b9ed-423b-b3e3-999092cfa095,0.0043624945890599,0.50391207035364,no
1778,N2Q1-VCc,,"Arenitas feldespáticas y líticas; arcillolitas, y conglomerados con abundantes líticos de andesitas y dacitas.",Plioceno-Pleistoceno,Formación Mesa,,fab778e9-cf15-409f-b0c7-8c3e2946c8bf,0.0015033232442078,0.233389681763224,yes
1780,Q-t,,Terrazas aluviales,Cuaternario,,,bc5306d7-a2e2-45da-8690-90693c13361b,0.0002262917251414,0.0752115385214647,no
1781,Q-t,,Terrazas aluviales,Cuaternario,,,b949ea2d-cc17-4a51-9699-0fa3dc74f0a6,0.0311383134084906,1.79784405184294,no
1786,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Metamorfitas de Pompeya,,d92020bc-2504-41d6-8252-b092cbc860c0,0.0195271140932149,1.37187877129658,yes
1787,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,8fa5deb2-ac88-4824-bc0b-bb15bb7e85e5,0.015424128644554,2.32494928470207,no
1789,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,50aa92cf-a52d-48c3-83ac-6aec83a817fe,0.0072574107888669,0.42556845359417,no
1790,J-Vf,,Riolitas,Jurásico,,,fe99b5e9-7e01-4951-9e48-d7e1a5372dcf,0.0004252443227414,0.105061491152649,yes
1792,Q1-ca,,Abanicos aluviales disectados,Pleistoceno,,,af48adb0-96f4-4042-a9d9-55a92cc1e75b,0.0004562845930848,0.0906052305633176,no
1795,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,13230f0a-8d4f-45e5-8657-c486a45f36d4,0.0013454248921362,0.182920312306485,no
1796,E3N1-Sct,,"Lodolitas, arenitas líticas e intercalaciones de conglomerados ferruginosos. Presenta costras de yeso y capas de carbón.",Oligoceno-Mioceno,Grupo Orito,,874bf075-624c-4240-ae07-4e15e58e8ffa,0.0006789797218971,0.205876545114099,no
1797,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Seca,,3c8f1f8d-aff3-4030-8284-fee3b39f197c,0.0002271074948225,0.0722747823241524,no
1798,S4D1-Mbg,,"Metalodolitas, metarenitas, metaconglomerados y mármoles.",Prídoli-Devónico Inferior,,,f89248fd-11d7-4c9f-a7ff-3bece2a3281b,0.0016970226975558,0.237005455132368,yes
1801,Q2-m,,"Depósitos de gravas y arenas acumulados en playas, y de lodos ricos en materia orgánica asociados al desarrollo de manglares.",Holoceno,,,edeee7a8-f7a9-44f5-81ec-203d97f3826d,0.0048964616059379,0.662765483292604,no
1807,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,,,353a6b22-53f5-42ea-91a6-7f21c67c2013,0.005375685420347,0.57095945095807,yes
1808,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,,,089e8719-433b-4e6e-a5f5-be8b00afad24,0.0001657329677016,0.0522562854510485,yes
1809,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,a0f763eb-a825-4409-af58-7ef3f9ba9fb8,0.002725097845186,1.11850846450694,no
1811,T3-Sm,,"Calizas interestratificadas con arcillolitas, limolitas, shales calcáreos y arenitas.",Triásico Superior,Formación Payandé,,9a467e4d-475a-42f7-8886-852788678960,0.0001731939316584,0.0769506327563656,no
1812,n3n5-Sm,,"Arenitas líticas y feldespáticas de grano fino a grueso con glauconita, y shales calcáreos intercalados con lodolitas",Langhiano-Tortoniano,Formación Porquera,,af019f34-bb63-4aaa-ad5e-f8bb2dbbd018,0.0005199166610054,0.115035557296369,no
1813,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,456fe26c-05c8-4fad-aad4-ad803f7483cc,0.0009099782012071,0.280410918444881,no
1815,K1-VCm,,"Basaltos, y lodolitas negras intercaladas con limolitas, arenitas y conglomerados.",Cretácico Inferior,Formación Quebradagrande,,26d4ccc3-4e1c-48e1-97a6-f39d231d0e31,0.0002231148967268,0.113322705548395,yes
1820,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Grupo Honda,,bb84fd92-767a-4734-b5d3-9f4200252acc,0.0002450723680738,0.0689060294144547,no
1823,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,ec75123f-28ab-41c4-885a-87037d7bede5,0.0005821099358627,0.113171866702362,no
1824,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,Stock de Lerma,,1c26ee9c-7898-4ac6-be68-bbba37cdb3d8,0.0019687141525537,0.297701758539703,yes
1826,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Rumiyaco,,0137dfa8-6d19-47e6-94ff-c661e4762bd7,0.0006387808735368,0.44404318922041,no
1828,e8n2-Sm,,"Calizas, arenitas y lodolitas calcáreas.",Rupeliano-Burdigaliano,Formación Uva,,6b667b11-627f-4432-9fca-2765adef10d6,0.0002422306760365,0.0962548899400214,no
1829,e6e9-Sc,,"Intercalaciones de capas rojas de conglomerados, arenitas líticas conglomeráticas y arcillolitas.",Bartoniano-Chatiano,Grupo Gualanday,,26957a34-3c1e-4e80-b738-5948b7c1b215,0.0008952425882853,0.313782824576837,no
1831,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,eebcfacd-b8e4-4360-99b9-20e429efe824,0.0022748356715496,0.249335860130615,no
1832,n3n5-Sm,,"Arenitas líticas y feldespáticas de grano fino a grueso con glauconita, y shales calcáreos intercalados con lodolitas",Langhiano-Tortoniano,,,342e8ff2-b0ff-4c22-a7c3-c94e6071d462,0.0001978356422114,0.0805752557929123,no
1834,PT-VCm,,"Limolitas silíceas, shales, cuarzoarenitas y calizas arenosas intercalados con basaltos o diabasas espilíticas.",Pérmico-Triásico,Formación Corual,,698d54f3-813f-4a0d-80ec-b666ba33c725,0.0010326777443197,0.222494299599101,yes
1835,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Guaduas,,6a48caf7-00c2-43f7-800a-c0f2c7decb1b,0.0006337250730439,0.210925721845561,no
1836,b5b6-Sctm,,"Conglomerados rojizos; arenitas feldespáticas y arcillolitas abigarradas; cuarzoarenitas; calizas y shales, y en el tope, cuarzoarenitas glauconíticas y ferruginosas.",Aptiano-Albiano,Formación Caballos,,81319351-3c79-4c28-9fef-c11b17db7a87,0.0002091774530015,0.0818440881000594,no
1838,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Grupo Cajamarca,,40665563-400c-4bf4-9fdd-56e56660db05,0.000220122407768,0.0813697645380809,yes
1840,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,6014d611-c11f-4c21-a6e4-b8c17316e4a2,0.0011183283241962,0.170634391400048,no
1841,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,c7662dd6-fb5f-4f20-8fbd-cfd6fd636f57,0.0004549375641147,0.176187150439878,no
1846,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,ff2d85a1-aac9-4e28-a286-6c214ecfa57e,0.0003237791632386,0.0890685574956888,no
1847,n6n7-Sm,,"Intercalaciones de lodolitas, arenitas calcáreas y cuarzoarenitas de grano grueso a conglomeráticas.",Mesiniano-Zancleano,Formación Bayunca,,d62a4606-2a66-4e80-93f7-31b01e460c3c,0.0002793666521938,0.0871810519867465,no
1848,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Seca,,a9bddf06-31b9-4242-92a3-90c002fc686e,0.0002282421924348,0.137716281067459,no
1849,Q-p,,Depósitos de ceniza y lapilli de composición andesítica,Cuaternario,,,d7a306f1-0bfb-47a6-bf32-68e1b5ff65b8,0.0066126214278767,0.838829653412644,no
1850,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Seca,,5759266c-523f-4c06-8371-9b6adc3d0819,0.000125927570167,0.0905325567098631,no
1852,n3n5-St,,"Lodolitas y shales calcáreos, con algunos niveles de arenitas",Langhiano-Tortoniano,"Formación Floresanto, Unidad Pavo Superior",,3686d22b-2c51-4fc9-b722-bf4fcb58373a,0.0167816520211659,1.49969449613435,no
1853,Q1-ca,,Abanicos aluviales disectados,Pleistoceno,,,7cbed7ec-709f-4c1d-9fe2-294a9fbd06bf,0.0001845062566303,0.0747976206950774,no
1855,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,03dda762-d686-4c6f-9ff6-a02bc792e43d,0.0004279189888052,0.102677211517823,no
1856,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,749bbabc-0eda-456a-882f-17de8be057b8,0.0379516779559737,2.45999822962636,no
1857,k1k6-Stm,,"Shales, calizas, fosforitas, cherts y cuarzoarenitas. Predominio de facies finas al norte del Cocuy y facies más arenosas al sur.",Cenomaniano-Maastrichtiano,,,b810b97c-98bb-4571-bf97-f624509a00ab,0.0002565427857632,0.106292172878475,no
1858,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,,,69e9111f-0c78-4540-a29e-9667f6a4f774,0.0006698285626498,0.128308914381436,yes
1859,e9n1-Vf,,Riolitas,Chatiano-Aquitaniano,,,06691e58-bfb4-4c66-8810-2a20f3832fa2,5.45436137144861e-07,0.0033831335343922,yes
1862,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,c0ae4b8c-5b04-468b-9446-29191873bce6,0.0003030746449894,0.0756636443077378,no
1863,n3n4-Sm,,"Lodolitas, algunas calcáreas y nodulares, intercaladas con lentes de calizas y esporádicamente capas de arenitas de grano fino a muy fino.",Langhiano-Serravaliano,Formación Napipí,,80004428-369c-4353-85c8-0ff04c2db63b,0.0008446874879837,0.144413129342679,no
1864,J-Vf,,Riolitas,Jurásico,,,51572eaa-ad42-4841-9f51-977ba42fb7d3,0.0022101823137745,0.217901647833816,yes
1866,N2-Sm,,"Lodolitas y arenitas líticas localmente calcáreas con concreciones nodulares, y en la base, conglomerados.",Plioceno,Formación Mayorquín,,bfd40824-be8f-4178-9773-7bcee85d22c5,0.0145491417824815,1.67288662546163,no
1867,b4?b6-Stm,,"Cuarzoarenitas. Al tope, glauconíticas o ferruginosas y, en la parte media, con intercalaciones de calizas y shales.",Barremiano?-Albiano,,,c32c18c3-f500-458f-b211-5d362c077433,0.0001172255816754,0.135043374900311,no
1868,n3n5-Sm,,"Arenitas líticas y feldespáticas de grano fino a grueso con glauconita, y shales calcáreos intercalados con lodolitas",Langhiano-Tortoniano,,,42624cbd-4f79-4f4b-8b53-6383f499c9ec,0.0047550200201271,0.491926232644582,no
1869,e3e4-Sm,,Arenitas líticas granodecrecientes de conglomeráticas a arenas de grano fino intercaladas con lodolitas y olitostromas de calizas micríticas,Thanetiano-Ypresiano,Formación San Cayetano,,7db3651a-db1c-4757-bd8e-6729d4a94a7a,0.0004136592302188,0.115224523581524,no
1871,E1-St,,"Arenitas de grano fino a medio intercaladas con lodolitas y mantos de carbón. En ocasiones, calizas y arenitas calcáreas.",Paleoceno,Formación Cerrejón,,8e0d6f0d-eab9-4149-86f2-f3d9136a5d23,0.0002561788498951,0.108677544818891,no
1872,Q2-l,,Depósitos paludales,Holoceno,,,2e01c402-0851-4962-8a79-56cda48bee09,0.0007682344126749,0.165723961034551,no
1873,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,b7b16ee1-8e68-436d-807d-61f71be9bb0e,0.0002902970833247,0.141293808701113,no
1876,n3n5-Sm,,"Arenitas líticas y feldespáticas de grano fino a grueso con glauconita, y shales calcáreos intercalados con lodolitas",Langhiano-Tortoniano,Formación Porquera,,e4661f26-41d2-4803-9f48-cce86489659e,0.000312851067747,0.127342964780365,no
1877,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,e7058d58-642b-4e8d-bc2b-5186d6b7bdb5,0.0003885553471718,0.106512179534662,no
1878,Q2-m,,"Depósitos de gravas y arenas acumulados en playas, y de lodos ricos en materia orgánica asociados al desarrollo de manglares.",Holoceno,,,45e5429a-0ce5-42c1-b882-5aff647d551c,0.0227802512974336,1.4620120591825,no
1879,Q2-l,,Depósitos paludales,Holoceno,,,e4e8baab-abf7-4ad8-82a3-c86845f76381,0.0083895247973941,0.707846491067822,no
1880,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,37de9d8b-72f1-40c4-a561-3ff996eac729,0.0001664086890968,0.0667374087550549,no
1883,Q-p,,Depósitos de ceniza y lapilli de composición andesítica,Cuaternario,,,c73b8422-a343-46c0-9665-aad4071e0151,0.0004445019055623,0.116919802272959,no
1884,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,c0d7e42c-4786-4cc6-a7db-cd456ea293c7,0.0016833848301161,0.697180391013659,no
1886,K2-Pm7,,"Gabros que varían de olivínicos a cuarzogabros, a través de noritas y gabros hornbléndicos.",Cretácico Superior,Gabro Uralítico de Belén de Umbría,,ba97ae63-4c6d-4996-ad36-881e2ee32c96,0.0016193352848574,0.268406983883415,yes
1888,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,ec260476-0da6-41ba-aec1-dc61d109ef77,0.0009440716835058,0.182693514145518,no
1890,Q-vc,,Flujos volcanoclásticos constituidos por piroclastos y epiclastos de composición andesítica,Cuaternario,,,4dbde967-f0ae-45ce-beeb-d3e90917a5bc,0.0245404716458708,2.35142472382127,no
1892,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,705c623c-8b42-4987-84ec-d4ff081f19c7,0.0123024971796895,0.562148673829491,no
1895,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,,,54fb3b16-1118-4142-af7a-cceef9952af0,0.0166753546240415,1.01588087942233,yes
1896,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,b53c5572-81ef-45cd-9d2b-4a88a74bc195,0.0004805216930208,0.155201226631618,no
1897,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,Pórfido Andesítico de Mosoco,,0236cc2a-3674-445b-9b42-d0d533a5e709,0.0001738087455152,0.0520776673322216,yes
1898,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,5b15fc72-7572-4c4d-926f-375444625d7a,0.0004153098306858,0.102579383083667,no
1899,E3N1-Sct,,"Lodolitas, arenitas líticas e intercalaciones de conglomerados ferruginosos. Presenta costras de yeso y capas de carbón.",Oligoceno-Mioceno,Grupo Orito,,1d5fe8a9-1655-48c7-bd89-58d1f45e86d8,0.0073464349556147,0.706412144270301,no
1900,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,,,2ed9c14a-27ad-4db4-b5c3-8d277d9177e9,0.0002403175352441,0.0605491808665811,yes
1906,e5e6-St,,"Arenitas líticas de grano fino a conglomeráticas, ocasionalmente glauconíticas, intercaladas con calizas y conglomerados.",Lutetiano-Bartoniano,Formación San Jacinto,,319dd97c-0271-40fd-b71c-a4116958ce28,0.0005371957094553,0.125871883432678,no
1908,k1k4-Sm,,"Lodolitas grises con intercalaciones medianas de calizas, cuarzoarenitas y lentes delgados de carbón.",Cenomaniano-Santoniano,Formación Chipaque,,e0114b1a-bf2d-40ef-a926-79856b93e204,0.0037595499043163,0.303016290380009,no
1910,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,97840f26-17ca-405d-bc6a-91ff28e305f0,0.0004417813296981,0.159276746445127,no
1911,Q-Vi,,Andesitas porfiríticas,Cuaternario,,,945f71ad-2581-4c27-ba93-5bc59373a537,0.0009141123287434,0.168491701238592,yes
1912,e8n2-Sm,,"Calizas, arenitas y lodolitas calcáreas.",Rupeliano-Burdigaliano,Formación El Carmen,,b67c1d68-0c7f-4fdc-bcb3-2455c025e3fa,0.0002838536114495,0.142904511416543,no
1917,N2-VCc,,"Tobas intercaladas con aglomerados, brechas, conglomerados, lodolitas y arenitas.",Plioceno,Sedimentitas de Aranzazu,,396c3f4f-bdd5-450b-9dfd-9328eb3a77e5,0.0003052654535053,0.13115632916581,no
1918,b1-Sctm,,"Conglomerados y brechas; arenitas de grano fino a conglomeráticas y calizas estromatolíticas, e intercalaciones de lodolitas negras.",Berriasiano,Formación Brechas de Buenavista,,7b2f6e1a-58db-4cac-93a8-66568590d1aa,0.0009471554909907,0.254963516667833,no
1919,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Gneises y Anfibolitas de Tierradentro,,697b8f90-462d-4a0b-83f2-f60c32430e38,0.0080361548852039,0.746188278761988,yes
1921,Q-t,,Terrazas aluviales,Cuaternario,,,249c6c6e-7b01-418e-81df-f211f5f56cdb,0.0054566363884305,0.956341508238408,no
1923,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,b00bee11-157f-429c-b1db-d0008ce15fe7,0.0010543206340969,0.270366252772719,no
1925,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,d6437a1f-248e-4c16-8c69-762add8f6863,0.0002693476216677,0.124219624071454,no
1926,b2k1-Sm,,Shales con yeso y chert intercalados con calizas y arenitas,Valanginiano-Cenomaniano,,,23ca3b08-3a36-4ff3-8169-f545a11b1e71,0.0003587035817531,0.152611310115231,no
1927,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,750df311-e37e-46a4-829a-6e7d3798d8ad,0.0012755538868987,0.181985516403714,no
1929,Q-t,,Terrazas aluviales,Cuaternario,,,3a6b685b-73d0-42a6-ada4-6e8c1ed3eeb7,0.0002632242787115,0.071929801437141,no
1936,Q-t,,Terrazas aluviales,Cuaternario,,,24f6a1ba-2360-4e13-b42e-bcd25c87823a,0.0009770359707914,0.149907430387509,no
1937,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,Formación Areniscas de El Limbo,,e1b6920e-d525-4b54-a786-6915d02ddd9c,0.000835966459789,0.182047306048626,no
1938,b2b6-Sm,,"Shales con yeso, cherts, calizas y arenitas.",Valanginiano-Albiano,Formación Simití,,088cace5-cfbf-4206-a0fc-2ed967c27f82,0.0006600947017147,0.176570955230268,no
1941,J-Vf,,Riolitas,Jurásico,,,e7fb63d6-a43c-4c45-b87c-b1c93045bbab,0.000445812468115,0.171453571599444,yes
1943,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,1613c019-483c-4577-8915-13c05195eb7c,0.0018602259945623,0.193008332940632,no
1944,K1-Pf,,Tonalitas y granitos,Cretácico Inferior,,,bec03098-8ed9-4b6f-ac38-15b9a4a38498,0.0005805683075834,0.166298120945516,yes
1945,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,dfa413a0-1702-4c9e-ba81-421ed34296c5,0.0019135614205367,0.399943860012849,no
1946,k6-Stm,,Arcillolitas grises y negras y arcillolitas abigarradas con intercalaciones de cuarzoarenitas de grano fino a grueso. Frecuentes mantos de carbón.,Maastrichtiano,,,9d2773dc-7fef-4b73-a773-fe9dd5586f32,0.0001396007976381,0.0580410823092079,no
1948,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,d83756f9-3dfb-433e-9ede-0c9863c56e02,0.0002609235437489,0.0963022596067715,no
1949,OS1-Mmg,,Ortogneises graníticos a tonalíticos y paragneises de composición anfibolítica y textura migmatítica,Ordovícico-Llandovery,,,b3e9b93f-f47c-4bfd-abb6-bc5c9b448058,0.00239364595447,0.443711880415093,yes
1950,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,289dcf3b-f465-46ee-ba9c-981c3a572334,0.0011696192119075,0.205600254144489,no
1953,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Complejo Cajamarca,,3edf0528-b170-4a74-8c97-69b20c9ad7ca,0.0006442539290389,0.160205483018472,yes
1954,k1k4-Sm,,"Lodolitas grises con intercalaciones medianas de calizas, cuarzoarenitas y lentes delgados de carbón.",Cenomaniano-Santoniano,Formación Chipaque,,300ac51b-e984-4828-b341-ac52f07d2db1,0.0003340702621699,0.0996499125282322,no
1956,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,a494e549-d0d8-4a0c-85a9-1f2bad8e8719,0.0037582170041901,0.66564899372907,no
1957,Q-g,,Depósitos glaciares,Cuaternario,,,bf2beee9-96d6-4e94-bfb6-17f6d12dfe46,0.0002592546769051,0.0986608543425558,no
1958,N2-Vi,,Lavas e ignimbritas de composición andesítica,Plioceno,"Formación Popayán, Conjunto Inferior",,7d39ef97-b6a3-4ffe-83b3-64ef679231e0,0.0005353370337388,0.23748170230016,no
1960,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,812ee47a-28e2-49b2-8f63-958b7d57c575,0.0011349422687203,0.295937716602175,no
1963,J-Hf,,Pórfidos dacíticos y andesíticos,Jurásico,,,c287f989-f326-4077-a9a5-779c57331cbf,0.0010492440677012,0.272676265640181,yes
